Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Bernard  Bernard Anício Caldeira Duarte (Everton, Midfielder)",EVE,5.5,31,1,1,0,0,0,0,0,0,1,1,31.0,23/05/2021
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,90,5,1,0,0,0,0,0,1,5,5,18.0,23/05/2021
"Davies (Tom)  Tom Davies (Everton, Midfielder)",EVE,5.0,90,4,3,1,4,0,0,0,0,9,9,10.0,23/05/2021
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,90,4,3,0,0,0,0,0,4,10,10,9.0,23/05/2021
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,57,5,2,2,0,0,0,1,0,7,7,8.1,23/05/2021
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,90,5,7,0,2,0,0,0,0,12,12,7.5,23/05/2021
"Holgate  Mason Holgate (Everton, Defender)",EVE,4.5,90,4,5,2,4,0,0,1,1,15,15,6.0,23/05/2021
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,33,1,0,0,0,0,0,0,0,3,3,11.0,23/05/2021
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,3,5,0,4,0,0,0,0,11,11,8.2,23/05/2021
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,90,6,1,2,2,0,0,1,3,15,15,6.0,23/05/2021
"Nkounkou  Niels Nkounkou (Everton, Defender)",EVE,4.0,12,1,0,0,0,0,0,0,1,4,4,3.0,23/05/2021
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,90,7,1,0,0,0,0,0,0,21,21,4.3,23/05/2021
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,59,4,0,0,0,0,0,1,0,-6,-6,0.0,23/05/2021
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,78,4,1,1,0,0,0,0,1,4,4,19.5,23/05/2021
"Aguero  Sergio Aguero (Manchester City, Forward)",MCI,10.3,25,2,0,0,0,0,0,0,2,53,5,5.0,23/05/2021
"De Bruyne  Kevin De Bruyne (Manchester City, Midfielder)",MCI,12.0,90,6,0,0,4,0,2,7,6,56,26,3.5,23/05/2021
"Foden  Phil Foden (Manchester City, Midfielder)",MCI,8.0,56,2,3,0,4,0,0,0,2,28,10,5.6,23/05/2021
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,90,5,4,0,6,0,0,0,0,20,8,11.3,23/05/2021
"Rodri  Rodrigo Hernández Cascante (Manchester City, Midfielder)",MCI,5.5,34,2,2,0,6,0,0,0,1,9,9,3.8,23/05/2021
"Fernandinho  Fernando Luiz Rosa (Manchester City, Defender)",MCI,5.0,90,5,3,2,6,1,2,4,1,57,27,3.3,23/05/2021
"Mahrez  Riyad Mahrez (Manchester City, Midfielder)",MCI,9.0,65,3,0,0,6,0,0,2,1,23,14,4.6,23/05/2021
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,90,9,1,0,0,0,0,0,0,42,30,3.0,23/05/2021
"Sterling  Raheem Sterling (Manchester City, Midfielder)",MCI,11.0,90,7,1,0,4,0,1,4,0,18,9,10.0,23/05/2021
"Stones  John Stones (Manchester City, Defender)",MCI,5.5,90,5,5,0,6,0,0,0,1,27,15,6.0,23/05/2021
"Torres  Ferran Torres (Manchester City, Midfielder)",MCI,7.0,16,0,0,0,0,0,0,0,0,2,2,8.0,23/05/2021
"Walker (Kyle)  Kyle Walker (Manchester City, Defender)",MCI,5.5,90,4,2,1,6,0,0,0,1,27,15,6.0,23/05/2021
"Zinchenko  Oleksandr Zinchenko (Manchester City, Defender)",MCI,5.5,90,4,1,1,4,0,0,0,0,25,13,6.9,23/05/2021
"Jesus  Gabriel Fernando de Jesus (Manchester City, Forward)",MCI,8.5,74,4,0,0,6,0,0,2,2,37,13,5.7,23/05/2021
