Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Ampadu  Ethan Ampadu (Sheffield United, Defender)",SHU,4.5,90,3,4,0,4,0,0,1,0,14,14,6.4,15/02/2021
"Basham  Chris Basham (Sheffield United, Defender)",SHU,4.6,90,5,4,0,4,0,0,0,3,8,8,11.3,15/02/2021
"Bogle  Jayden Bogle (Sheffield United, Defender)",SHU,4.3,90,8,1,6,6,0,0,0,1,24,24,3.8,15/02/2021
"Egan  John Egan (Sheffield United, Defender)",SHU,4.7,85,3,6,0,0,0,0,0,0,9,9,9.4,15/02/2021
"Jagielka  Phil Jagielka (Sheffield United, Defender)",SHU,3.9,5,1,2,1,0,0,0,0,0,6,6,0.8,15/02/2021
"Lundstram  John Lundstram (Sheffield United, Midfielder)",SHU,4.8,90,2,2,0,6,0,0,0,1,7,7,12.9,15/02/2021
"McBurnie  Oliver McBurnie (Sheffield United, Forward)",SHU,5.6,28,2,0,1,0,0,0,0,0,4,4,7.0,15/02/2021
"McGoldrick  David McGoldrick (Sheffield United, Forward)",SHU,5.2,90,2,1,0,4,0,0,1,2,3,3,30.0,15/02/2021
"Norwood  Oliver Norwood (Sheffield United, Midfielder)",SHU,4.5,62,6,1,1,4,1,1,2,0,19,19,3.3,15/02/2021
"Osborn  Ben Osborn (Sheffield United, Midfielder)",SHU,4.7,90,3,2,0,4,3,1,2,0,19,19,4.7,15/02/2021
"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",SHU,4.6,90,9,0,0,0,0,0,0,0,21,21,4.3,15/02/2021
"Sharp  Billy Sharp (Sheffield United, Forward)",SHU,5.5,90,1,0,0,0,1,0,1,0,5,5,18.0,15/02/2021
"Stevens (Enda)  Enda Stevens (Sheffield United, Defender)",SHU,5.0,90,6,3,0,4,2,0,1,0,12,12,7.5,15/02/2021
"Benrahma  Said Benrahma (West Ham United, Midfielder)",WHU,6.0,8,0,0,0,0,0,0,1,1,13,4,2.0,15/02/2021
"Bowen  Jarrod Bowen (West Ham United, Midfielder)",WHU,6.5,90,2,0,0,0,0,0,0,0,4,4,22.5,15/02/2021
"Coufal  Vladimir Coufal (West Ham United, Defender)",WHU,5.0,90,4,5,0,0,0,0,0,1,16,4,22.5,15/02/2021
"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",WHU,5.5,90,6,3,0,4,0,1,2,0,37,16,5.6,15/02/2021
"Dawson  Craig Dawson (West Ham United, Defender)",WHU,5.0,90,4,5,0,6,0,0,0,0,23,11,8.2,15/02/2021
"Diop  Issa Diop (West Ham United, Defender)",WHU,4.5,90,2,4,0,2,0,0,0,0,32,8,11.3,15/02/2021
"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",WHU,5.0,90,10,0,0,0,0,0,0,0,31,19,4.7,15/02/2021
"Fredericks  Ryan Fredericks (West Ham United, Defender)",WHU,4.5,1,0,0,0,0,0,0,0,0,15,3,0.3,15/02/2021
"Johnson (Ben)  Ben Johnson (West Ham United, Defender)",WHU,4.0,89,4,3,2,2,0,0,1,1,23,11,8.1,15/02/2021
"Lanzini  Manuel Lanzini (West Ham United, Midfielder)",WHU,6.0,63,2,1,0,0,0,0,3,0,7,7,9.0,15/02/2021
"Lingard  Jesse Lingard (West Ham United, Midfielder)",WHU,7.0,82,5,0,0,2,0,0,0,3,14,5,16.4,15/02/2021
"Noble  Mark Noble (West Ham United, Midfielder)",WHU,4.5,27,2,1,0,0,0,0,0,0,3,3,9.0,15/02/2021
"Rice  Declan Rice (West Ham United, Midfielder)",WHU,5.0,90,8,0,0,6,0,0,0,0,33,12,7.5,15/02/2021
"Soucek  Tomas Soucek (West Ham United, Midfielder)",WHU,6.0,90,6,6,0,4,0,0,1,1,14,14,6.4,15/02/2021
