Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aina  Ola Aina (Fulham, Defender)",FUL,4.3,90,3,3,2,4,1,0,1,0,16,16,5.6,04/10/2020
"Areola  Alphonse Areola (Fulham, Goalkeeper)",FUL,5.0,90,10,0,0,0,0,0,0,0,17,17,5.3,04/10/2020
"Bryan (Joe)  Joe Bryan (Fulham, Defender)",FUL,4.5,67,2,4,2,0,1,0,1,0,14,14,4.8,04/10/2020
"Cairney  Tom Cairney (Fulham, Midfielder)",FUL,5.2,90,5,0,0,6,0,0,0,1,13,13,6.9,04/10/2020
"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",FUL,5.3,67,1,1,0,0,0,0,0,0,5,5,13.4,04/10/2020
"DeCordova-Reid  Bobby DeCordova-Reid (Fulham, Forward)",FUL,5.3,81,0,0,1,4,0,0,0,0,11,11,7.4,04/10/2020
"Kamara  Aboubakar Kamara (Fulham, Midfielder)",FUL,4.8,23,0,0,0,0,0,0,0,1,0,0,0.0,04/10/2020
"Kebano  Neeskens Kebano (Fulham, Midfielder)",FUL,4.7,9,1,0,0,0,0,0,1,0,2,2,4.5,04/10/2020
"Le Marchand  Maxime Le Marchand (Fulham, Defender)",FUL,4.1,90,5,2,1,6,0,0,0,0,10,10,9.0,04/10/2020
"Lookman  Ademola Lookman (Fulham, Midfielder)",FUL,4.7,23,4,0,0,0,0,0,1,4,9,9,2.6,04/10/2020
"Mitrovic  Aleksandar Mitrovic (Fulham, Forward)",FUL,5.5,90,2,2,0,0,0,1,2,0,8,8,11.3,04/10/2020
"Ream  Tim Ream (Fulham, Defender)",FUL,4.2,90,5,4,1,6,0,0,0,0,16,16,5.6,04/10/2020
"Robinson (Antonee)  Antonee Robinson (Fulham, Defender)",FUL,4.4,90,3,6,1,4,1,0,1,1,15,15,6.0,04/10/2020
"Zambo Anguissa  André-Frank Zambo Anguissa (Fulham, Midfielder)",FUL,4.4,90,12,2,0,6,0,0,1,3,18,18,5.0,04/10/2020
"Boly  Willy Boly (Wolverhampton Wanderers, Defender)",WOL,5.0,90,4,6,0,4,0,0,0,0,26,14,6.4,04/10/2020
"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",WOL,4.5,90,2,3,0,6,0,0,0,0,25,13,6.9,04/10/2020
"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",WOL,5.0,90,0,1,1,4,1,0,3,0,21,12,7.5,04/10/2020
"Hoever  Ki-Jana Hoever (Wolverhampton Wanderers, Defender)",WOL,4.0,12,0,5,0,0,0,0,0,0,4,4,3.0,04/10/2020
"Raúl Jiménez  Raul Alonso Jimenez Rodriguez (Wolverhampton Wanderers, Forward)",WOL,7.5,90,5,1,0,0,0,0,0,2,0,0,0.0,04/10/2020
"Kilman  Max Kilman (Wolverhampton Wanderers, Defender)",WOL,4.5,90,2,7,0,6,0,1,2,0,29,17,5.3,04/10/2020
"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",WOL,5.0,19,1,1,0,0,0,0,0,0,2,2,9.5,04/10/2020
"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",WOL,6.5,82,5,0,0,0,1,0,2,0,25,4,20.5,04/10/2020
"Podence  Daniel Podence (Wolverhampton Wanderers, Midfielder)",WOL,5.5,71,2,0,0,0,0,0,0,1,7,7,10.1,04/10/2020
"Saiss  Romain Saiss (Wolverhampton Wanderers, Defender)",WOL,5.0,90,5,6,1,2,1,0,0,2,26,14,6.4,04/10/2020
"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",WOL,5.0,78,5,4,0,4,1,0,0,1,21,9,8.7,04/10/2020
"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",WOL,6.0,8,0,0,0,0,0,0,0,0,3,3,2.7,04/10/2020
"Ruben Neves  Rúben Diogo da Silva Neves (Wolverhampton Wanderers, Midfielder)",WOL,5.5,90,7,3,1,4,0,0,0,0,7,7,12.9,04/10/2020
"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",WOL,5.0,90,7,0,0,0,0,0,0,0,24,12,7.5,04/10/2020
