Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Coleman  Seamus Coleman (Everton, Defender)",EVE,5.0,0,72,1,0,0,0,0,0,0,3,0,0,0,MCI,24,17/02/2021,DEF,True
"Davies (Tom)  Tom Davies (Everton, Midfielder)",EVE,5.0,1,69,0,1,0,0,0,0,0,2,0,0,0,MCI,24,17/02/2021,MID,True
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,1,90,0,0,0,0,1,1,0,3,0,0,0,MCI,24,17/02/2021,DEF,True
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,1,90,0,0,0,0,0,0,0,3,0,1,0,MCI,24,17/02/2021,MID,True
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,1,90,0,0,0,0,0,0,0,3,0,0,0,MCI,24,17/02/2021,DEF,True
"Holgate  Mason Holgate (Everton, Defender)",EVE,4.5,1,90,0,0,0,0,0,0,0,3,0,0,0,MCI,24,17/02/2021,DEF,True
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,1,69,0,1,0,0,0,0,0,2,0,0,0,MCI,24,17/02/2021,MID,True
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,1,90,0,0,0,0,0,0,0,3,0,0,0,MCI,24,17/02/2021,DEF,True
"King (Joshua)  Joshua King (Everton, Forward)",EVE,5.5,0,21,1,0,0,0,0,0,0,1,0,0,0,MCI,24,17/02/2021,FWD,True
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,1,18,0,1,0,0,0,0,0,0,0,0,0,MCI,24,17/02/2021,DEF,True
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,1,90,0,0,0,0,0,0,0,3,0,0,0,MCI,24,17/02/2021,GKP,True
"Rodríguez  James Rodríguez (Everton, Midfielder)",EVE,7.0,0,21,1,0,0,0,0,0,0,1,0,0,0,MCI,24,17/02/2021,MID,True
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,1,90,0,0,0,0,0,0,0,3,0,0,0,MCI,24,17/02/2021,MID,True
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,1,90,0,0,1,0,0,0,0,3,0,1,0,MCI,24,17/02/2021,FWD,True
"João Cancelo  João Pedro Cavaco Cancelo (Manchester City, Defender)",MCI,6.0,1,90,0,0,0,0,0,0,0,1,0,0,0,EVE,24,17/02/2021,DEF,False
"De Bruyne  Kevin De Bruyne (Manchester City, Midfielder)",MCI,12.0,0,10,1,0,0,0,0,0,0,0,0,0,0,EVE,24,17/02/2021,MID,False
"Foden  Phil Foden (Manchester City, Midfielder)",MCI,8.0,1,90,0,0,1,0,0,0,0,1,0,0,0,EVE,24,17/02/2021,MID,False
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,1,90,0,0,0,0,0,0,0,1,0,0,0,EVE,24,17/02/2021,DEF,False
"Rodri  Rodrigo Hernández Cascante (Manchester City, Midfielder)",MCI,5.5,1,89,0,1,0,0,0,0,0,1,0,0,0,EVE,24,17/02/2021,MID,False
"Laporte  Aymeric Laporte (Manchester City, Defender)",MCI,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,EVE,24,17/02/2021,DEF,False
"Fernandinho  Fernando Luiz Rosa (Manchester City, Defender)",MCI,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,EVE,24,17/02/2021,DEF,False
"Mahrez  Riyad Mahrez (Manchester City, Midfielder)",MCI,9.0,1,90,0,0,1,0,0,0,0,1,0,0,0,EVE,24,17/02/2021,MID,False
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,1,90,0,0,0,0,0,0,0,1,0,0,0,EVE,24,17/02/2021,GKP,False
"Sterling  Raheem Sterling (Manchester City, Midfielder)",MCI,11.0,1,80,0,1,0,0,0,0,0,1,0,1,0,EVE,24,17/02/2021,MID,False
"Bernardo Silva  Bernardo Mota Veiga de Carvalho e Silva (Manchester City, Midfielder)",MCI,7.0,1,90,0,0,1,1,0,1,0,1,0,0,0,EVE,24,17/02/2021,MID,False
"Walker (Kyle)  Kyle Walker (Manchester City, Defender)",MCI,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,EVE,24,17/02/2021,DEF,False
"Jesus  Gabriel Fernando de Jesus (Manchester City, Forward)",MCI,8.5,1,90,0,0,0,1,0,1,0,1,0,0,0,EVE,24,17/02/2021,FWD,False
