Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"João Cancelo  João Pedro Cavaco Cancelo (Manchester City, Defender)",MCI,6.0,90,9,3,1,6,1,0,4,0,16,16,5.6,21/11/2020
"De Bruyne  Kevin De Bruyne (Manchester City, Midfielder)",MCI,12.0,90,5,1,0,2,0,2,3,1,17,17,5.3,21/11/2020
"Foden  Phil Foden (Manchester City, Midfielder)",MCI,8.0,18,0,1,0,0,0,0,0,1,3,3,6.0,21/11/2020
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,90,8,2,0,6,0,0,0,0,6,6,15.0,21/11/2020
"Rodri  Rodrigo Hernández Cascante (Manchester City, Midfielder)",MCI,5.5,90,12,1,2,4,0,0,4,4,21,21,4.3,21/11/2020
"Laporte  Aymeric Laporte (Manchester City, Defender)",MCI,5.5,90,8,5,0,6,0,0,1,0,15,15,6.0,21/11/2020
"Mahrez  Riyad Mahrez (Manchester City, Midfielder)",MCI,9.0,72,1,0,0,4,0,0,3,1,6,6,12.0,21/11/2020
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,90,5,0,0,0,0,0,0,0,7,7,12.9,21/11/2020
"Sterling  Raheem Sterling (Manchester City, Midfielder)",MCI,11.0,18,3,0,0,0,0,0,1,0,2,2,9.0,21/11/2020
"Torres  Ferran Torres (Manchester City, Midfielder)",MCI,7.0,90,1,0,0,4,0,0,2,2,5,5,18.0,21/11/2020
"Bernardo Silva  Bernardo Mota Veiga de Carvalho e Silva (Manchester City, Midfielder)",MCI,7.0,72,1,2,0,4,0,0,0,0,9,9,8.0,21/11/2020
"Walker (Kyle)  Kyle Walker (Manchester City, Defender)",MCI,5.5,90,11,0,2,4,0,0,0,4,17,17,5.3,21/11/2020
"Jesus  Gabriel Fernando de Jesus (Manchester City, Forward)",MCI,8.5,90,5,1,1,0,0,0,1,4,4,4,22.5,21/11/2020
"Alderweireld  Toby Alderweireld (Tottenham Hotspur, Defender)",TOT,5.0,81,2,12,0,0,0,0,0,0,23,11,7.4,21/11/2020
"Aurier  Serge Aurier (Tottenham Hotspur, Defender)",TOT,5.0,90,3,5,0,0,1,0,0,1,21,9,10.0,21/11/2020
"Bergwijn  Steven Bergwijn (Tottenham Hotspur, Midfielder)",TOT,6.0,73,4,3,0,0,0,0,0,1,7,7,10.4,21/11/2020
"Dier  Eric Dier (Tottenham Hotspur, Defender)",TOT,4.5,90,6,12,0,2,0,0,0,0,26,14,6.4,21/11/2020
"Højbjerg  Pierre-Emile Højbjerg (Tottenham Hotspur, Midfielder)",TOT,5.0,90,7,3,5,6,0,0,0,0,21,21,4.3,21/11/2020
"Kane  Harry Kane (Tottenham Hotspur, Forward)",TOT,12.5,90,3,1,1,0,0,1,1,0,13,4,22.5,21/11/2020
"Lloris  Hugo Lloris (Tottenham Hotspur, Goalkeeper)",TOT,5.5,90,10,0,0,2,0,0,0,0,33,21,4.3,21/11/2020
"Lo Celso  Giovani Lo Celso (Tottenham Hotspur, Midfielder)",TOT,6.0,25,2,1,0,0,0,0,0,0,19,1,25.0,21/11/2020
"NDombele  Tanguy NDombele (Tottenham Hotspur, Midfielder)",TOT,6.0,65,1,1,2,0,0,1,1,0,23,14,4.6,21/11/2020
"Reguilón  Sergio Reguilón (Tottenham Hotspur, Defender)",TOT,5.0,90,10,5,1,0,0,0,0,0,21,9,10.0,21/11/2020
"Rodon  Joe Rodon (Tottenham Hotspur, Defender)",TOT,4.5,9,0,0,0,0,0,0,0,0,3,3,3.0,21/11/2020
"Lucas Moura  Lucas Rodrigues Moura da Silva (Tottenham Hotspur, Midfielder)",TOT,6.5,17,1,1,0,0,0,0,0,0,2,2,8.5,21/11/2020
"Sissoko  Moussa Sissoko (Tottenham Hotspur, Midfielder)",TOT,4.5,90,6,3,1,0,0,0,0,1,7,7,12.9,21/11/2020
"Son  Heung-Min Son (Tottenham Hotspur, Midfielder)",TOT,10.0,90,6,1,0,0,0,0,0,1,29,8,11.3,21/11/2020
