Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Albrighton  Marc Albrighton (Leicester City, Midfielder)",LEI,5.5,0,45,1,0,0,0,0,0,0,0,0,0,0,WOL,8,08/11/2020,MID,True
"Barnes (Harvey)  Harvey Barnes (Leicester City, Midfielder)",LEI,7.0,0,18,1,0,0,0,0,0,0,0,0,0,0,WOL,8,08/11/2020,MID,True
"Evans  Jonny Evans (Leicester City, Defender)",LEI,5.5,1,90,0,0,0,0,0,0,1,0,0,1,0,WOL,8,08/11/2020,DEF,True
"Fofana  Wesley Fofana (Leicester City, Defender)",LEI,4.5,1,90,0,0,0,0,0,0,1,0,0,1,0,WOL,8,08/11/2020,DEF,True
"Fuchs  Christian Fuchs (Leicester City, Defender)",LEI,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,WOL,8,08/11/2020,DEF,True
"Justin  James Justin (Leicester City, Defender)",LEI,5.0,1,90,0,0,0,0,0,0,1,0,0,0,0,WOL,8,08/11/2020,DEF,True
"Maddison  James Maddison (Leicester City, Midfielder)",LEI,7.0,1,72,0,1,0,0,0,0,1,0,0,0,0,WOL,8,08/11/2020,MID,True
"Mendy (Nampalys)  Nampalys Mendy (Leicester City, Midfielder)",LEI,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,WOL,8,08/11/2020,MID,True
"Morgan  Wes Morgan (Leicester City, Defender)",LEI,4.4,0,10,1,0,0,0,0,0,0,0,0,0,0,WOL,8,08/11/2020,DEF,True
"Praet  Dennis Praet (Leicester City, Midfielder)",LEI,5.0,1,80,0,1,0,0,1,1,1,0,0,0,0,WOL,8,08/11/2020,MID,True
"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",LEI,5.0,1,90,0,0,0,0,0,0,1,0,0,0,0,WOL,8,08/11/2020,GKP,True
"Thomas (Luke)  Luke Thomas (Leicester City, Defender)",LEI,4.5,1,45,0,1,0,0,0,0,0,0,0,0,0,WOL,8,08/11/2020,DEF,True
"Tielemans  Youri Tielemans (Leicester City, Midfielder)",LEI,6.5,1,90,0,0,0,0,0,0,1,0,0,0,0,WOL,8,08/11/2020,MID,True
"Vardy  Jamie Vardy (Leicester City, Forward)",LEI,10.5,1,90,0,0,1,0,0,0,1,0,0,0,0,WOL,8,08/11/2020,FWD,True
"Ait Nouri  Rayan Ait Nouri (Wolverhampton Wanderers, Defender)",WOL,4.5,1,76,0,1,0,0,0,0,0,1,0,0,0,LEI,8,08/11/2020,DEF,False
"Boly  Willy Boly (Wolverhampton Wanderers, Defender)",WOL,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,LEI,8,08/11/2020,DEF,False
"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",WOL,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,LEI,8,08/11/2020,DEF,False
"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",WOL,5.0,1,90,0,0,0,0,0,0,0,1,0,1,0,LEI,8,08/11/2020,MID,False
"Raúl Jiménez  Raul Alonso Jimenez Rodriguez (Wolverhampton Wanderers, Forward)",WOL,7.5,1,90,0,0,0,0,0,0,0,1,0,0,0,LEI,8,08/11/2020,FWD,False
"Kilman  Max Kilman (Wolverhampton Wanderers, Defender)",WOL,4.5,1,90,0,0,0,0,0,0,0,1,0,1,0,LEI,8,08/11/2020,DEF,False
"Marçal  Fernando Marçal de Oliveira (Wolverhampton Wanderers, Defender)",WOL,4.5,0,14,1,0,0,0,0,0,0,0,0,0,0,LEI,8,08/11/2020,DEF,False
"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",WOL,6.5,1,79,0,1,0,0,0,0,0,1,0,0,0,LEI,8,08/11/2020,MID,False
"Podence  Daniel Podence (Wolverhampton Wanderers, Midfielder)",WOL,5.5,1,60,0,1,0,0,0,0,0,1,0,0,0,LEI,8,08/11/2020,MID,False
"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",WOL,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,LEI,8,08/11/2020,DEF,False
"Fabio Silva  Fabio Daniel Soares Silva (Wolverhampton Wanderers, Forward)",WOL,6.0,0,11,1,0,0,0,0,0,0,0,0,0,0,LEI,8,08/11/2020,FWD,False
"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",WOL,6.0,0,30,1,0,0,0,0,0,0,0,0,0,0,LEI,8,08/11/2020,MID,False
"Ruben Neves  Rúben Diogo da Silva Neves (Wolverhampton Wanderers, Midfielder)",WOL,5.5,1,90,0,0,0,0,0,0,0,1,0,1,0,LEI,8,08/11/2020,MID,False
"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",WOL,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,LEI,8,08/11/2020,GKP,False
