Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Bardsley  Phillip Bardsley (Burnley, Defender)",BUR,4.0,1,90,0,0,0,0,0,0,0,4,0,1,0,LEI,2,20/09/2020,DEF,False
"Brady  Robert Brady (Burnley, Midfielder)",BUR,5.0,1,40,0,1,0,0,0,0,0,1,0,0,0,LEI,2,20/09/2020,MID,False
"Brownhill  Josh Brownhill (Burnley, Midfielder)",BUR,4.5,1,90,0,0,0,0,0,0,0,4,0,0,0,LEI,2,20/09/2020,MID,False
"Jimmy Dunne  James Dunne (Burnley, Defender)",BUR,3.8,1,90,0,0,1,0,0,0,0,4,0,0,0,LEI,2,20/09/2020,DEF,False
"Long (Kevin)  Kevin Long (Burnley, Defender)",BUR,4.0,1,90,0,0,0,0,0,0,0,4,0,0,0,LEI,2,20/09/2020,DEF,False
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,1,90,0,0,0,1,0,1,0,4,0,0,0,LEI,2,20/09/2020,MID,False
"Pieters  Erik Pieters (Burnley, Defender)",BUR,4.5,0,50,1,0,0,0,0,0,0,3,1,0,0,LEI,2,20/09/2020,DEF,False
"Pope  Nick Pope (Burnley, Goalkeeper)",BUR,5.5,1,90,0,0,0,0,0,0,0,4,0,0,0,LEI,2,20/09/2020,GKP,False
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,1,70,0,1,0,0,0,0,0,3,0,1,0,LEI,2,20/09/2020,FWD,False
"Taylor (Charlie)  Charlie Taylor (Burnley, Defender)",BUR,4.5,1,90,0,0,0,0,1,1,0,4,0,0,0,LEI,2,20/09/2020,DEF,False
"Vydra  Matej Vydra (Burnley, Forward)",BUR,5.5,0,20,1,0,0,0,0,0,0,1,0,0,0,LEI,2,20/09/2020,FWD,False
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,1,90,0,0,0,0,0,0,0,4,0,0,0,LEI,2,20/09/2020,MID,False
"Wood  Chris Wood (Burnley, Forward)",BUR,7.0,1,90,0,0,1,0,0,0,0,4,0,0,0,LEI,2,20/09/2020,FWD,False
"Albrighton  Marc Albrighton (Leicester City, Midfielder)",LEI,5.5,0,7,1,0,0,0,0,0,0,0,0,0,0,BUR,2,20/09/2020,MID,True
"Barnes (Harvey)  Harvey Barnes (Leicester City, Midfielder)",LEI,7.0,1,89,0,1,1,1,0,1,0,2,0,0,0,BUR,2,20/09/2020,MID,True
"Castagne  Timothy Castagne (Leicester City, Defender)",LEI,5.5,1,90,0,0,0,1,1,2,0,2,0,0,0,BUR,2,20/09/2020,DEF,True
"Justin  James Justin (Leicester City, Defender)",LEI,5.0,1,90,0,0,1,0,0,0,0,2,0,0,0,BUR,2,20/09/2020,DEF,True
"Maddison  James Maddison (Leicester City, Midfielder)",LEI,7.0,0,28,1,0,0,0,0,0,0,1,0,0,0,BUR,2,20/09/2020,MID,True
"Mendy (Nampalys)  Nampalys Mendy (Leicester City, Midfielder)",LEI,4.5,1,90,0,0,0,0,0,0,0,2,0,1,0,BUR,2,20/09/2020,MID,True
"Morgan  Wes Morgan (Leicester City, Defender)",LEI,4.4,0,1,1,0,0,0,0,0,0,0,0,0,0,BUR,2,20/09/2020,DEF,True
"Ndidi  Onyinye Wilfred Ndidi (Leicester City, Midfielder)",LEI,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,BUR,2,20/09/2020,MID,True
"Praet  Dennis Praet (Leicester City, Midfielder)",LEI,5.0,1,83,0,1,1,0,0,0,0,2,0,0,0,BUR,2,20/09/2020,MID,True
"Ayoze Pérez  Ayoze Pérez Gutiérrez (Leicester City, Midfielder)",LEI,6.0,1,62,0,1,0,0,0,0,0,1,0,0,0,BUR,2,20/09/2020,MID,True
"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",LEI,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,BUR,2,20/09/2020,GKP,True
"Söyüncü  Caglar Söyüncü (Leicester City, Defender)",LEI,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,BUR,2,20/09/2020,DEF,True
"Tielemans  Youri Tielemans (Leicester City, Midfielder)",LEI,6.5,1,90,0,0,0,0,0,0,0,2,0,0,0,BUR,2,20/09/2020,MID,True
"Vardy  Jamie Vardy (Leicester City, Forward)",LEI,10.5,1,90,0,0,0,0,0,0,0,2,0,0,0,BUR,2,20/09/2020,FWD,True
