Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Tosin  Oluwatosin Adarabioyo (Fulham, Defender)",FUL,4.5,90,7,6,0,6,0,0,0,0,16,16,5.6,15/05/2021
"Aina  Ola Aina (Fulham, Defender)",FUL,4.3,62,0,2,0,0,0,0,1,0,6,6,10.3,15/05/2021
"Andersen  Joachim Andersen (Fulham, Defender)",FUL,4.5,90,5,6,0,6,0,0,0,1,10,10,9.0,15/05/2021
"Areola  Alphonse Areola (Fulham, Goalkeeper)",FUL,5.0,90,8,1,0,0,0,0,0,0,14,14,6.4,15/05/2021
"Bryan (Joe)  Joe Bryan (Fulham, Defender)",FUL,4.5,28,0,1,0,0,0,0,1,2,5,5,5.6,15/05/2021
"Carvalho  Fabio Carvalho (Fulham, Midfielder)",FUL,4.5,90,3,0,0,0,0,0,1,5,26,8,11.3,15/05/2021
"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",FUL,5.3,90,5,2,1,0,0,0,4,1,9,9,10.0,15/05/2021
"DeCordova-Reid  Bobby DeCordova-Reid (Fulham, Forward)",FUL,5.3,90,6,1,0,2,0,1,1,2,21,12,7.5,15/05/2021
"Lookman  Ademola Lookman (Fulham, Midfielder)",FUL,4.7,27,2,1,0,0,0,0,0,0,1,1,27.0,15/05/2021
"Maja  Josh Maja (Fulham, Forward)",FUL,5.0,14,1,0,0,0,0,0,0,0,3,3,4.7,15/05/2021
"Onomah  Josh Onomah (Fulham, Midfielder)",FUL,4.6,76,3,1,3,6,0,0,0,1,12,12,6.3,15/05/2021
"Reed  Harrison Reed (Fulham, Midfielder)",FUL,4.4,90,7,3,2,6,0,0,1,0,18,18,5.0,15/05/2021
"Tete  Kenny Tete (Fulham, Defender)",FUL,4.3,90,4,3,3,4,0,0,0,4,20,20,4.5,15/05/2021
"Zambo Anguissa  André-Frank Zambo Anguissa (Fulham, Midfielder)",FUL,4.4,63,4,1,1,0,0,0,0,2,9,9,7.0,15/05/2021
"Adams  Che Adams (Southampton, Forward)",SOU,7.0,90,4,0,1,0,0,0,3,1,33,9,10.0,15/05/2021
"Armstrong  Stuart Armstrong (Southampton, Midfielder)",SOU,6.0,78,5,1,1,2,0,0,0,1,7,7,11.1,15/05/2021
"Diallo  Ibrahima Diallo (Southampton, Midfielder)",SOU,4.5,12,2,0,0,0,0,0,0,0,1,1,12.0,15/05/2021
"Ings  Danny Ings (Southampton, Forward)",SOU,8.0,58,3,0,0,0,0,0,1,1,1,1,58.0,15/05/2021
"McCarthy (Alex)  Alex McCarthy (Southampton, Goalkeeper)",SOU,4.5,90,7,0,0,0,0,0,0,0,12,12,7.5,15/05/2021
"Minamino  Takumi Minamino (Southampton, Midfielder)",SOU,5.5,76,1,2,0,0,0,0,1,2,5,5,15.2,15/05/2021
"Redmond  Nathan Redmond (Southampton, Midfielder)",SOU,6.0,90,7,1,0,2,0,0,1,0,4,4,22.5,15/05/2021
"Salisu  Mohammed Salisu (Southampton, Defender)",SOU,4.5,90,3,4,2,6,0,0,0,3,19,19,4.7,15/05/2021
"Stephens (Jack)  Jack Stephens (Southampton, Defender)",SOU,4.5,90,1,3,1,6,0,0,0,0,15,15,6.0,15/05/2021
"Tella  Nathan Tella (Southampton, Midfielder)",SOU,5.0,32,0,0,0,0,0,0,1,1,32,2,16.0,15/05/2021
"Vestergaard  Jannik Vestergaard (Southampton, Defender)",SOU,5.0,90,6,7,1,6,0,0,0,0,19,19,4.7,15/05/2021
"Walcott  Theo Walcott (Southampton, Midfielder)",SOU,6.0,14,0,0,0,0,0,0,0,0,21,3,4.7,15/05/2021
"Walker-Peters  Kyle Walker-Peters (Southampton, Defender)",SOU,5.0,90,1,3,0,6,1,1,1,0,24,15,6.0,15/05/2021
"Ward-Prowse  James Ward-Prowse (Southampton, Midfielder)",SOU,6.5,90,7,2,0,6,0,1,2,0,30,21,4.3,15/05/2021
