Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Alderweireld  Toby Alderweireld (Tottenham Hotspur, Defender)",TOT,5.0,90,6,5,0,4,0,0,0,0,26,14,6.4,08/11/2020
"Carlos Vinicius  Carlos Vinicius Alves Morais (Tottenham Hotspur, Forward)",TOT,6.9,12,0,0,0,0,0,0,1,0,2,2,6.0,08/11/2020
"Bale  Gareth Bale (Tottenham Hotspur, Midfielder)",TOT,9.2,78,3,4,0,0,0,0,1,1,8,8,9.8,08/11/2020
"Dier  Eric Dier (Tottenham Hotspur, Defender)",TOT,4.5,90,7,9,0,2,0,0,0,0,25,13,6.9,08/11/2020
"Doherty  Matt Doherty (Tottenham Hotspur, Defender)",TOT,5.0,90,2,4,1,4,2,1,2,0,40,19,4.7,08/11/2020
"Højbjerg  Pierre-Emile Højbjerg (Tottenham Hotspur, Midfielder)",TOT,5.0,90,8,3,0,4,0,0,0,0,11,11,8.2,08/11/2020
"Kane  Harry Kane (Tottenham Hotspur, Forward)",TOT,12.5,90,3,3,1,2,1,0,4,3,40,13,6.9,08/11/2020
"Lloris  Hugo Lloris (Tottenham Hotspur, Goalkeeper)",TOT,5.5,90,4,0,0,0,0,0,0,0,23,11,8.2,08/11/2020
"Lo Celso  Giovani Lo Celso (Tottenham Hotspur, Midfielder)",TOT,6.0,26,4,0,2,0,0,0,0,1,3,3,8.7,08/11/2020
"NDombele  Tanguy NDombele (Tottenham Hotspur, Midfielder)",TOT,6.0,64,2,0,0,2,0,1,4,1,11,11,5.8,08/11/2020
"Reguilón  Sergio Reguilón (Tottenham Hotspur, Defender)",TOT,5.0,90,10,10,0,4,1,0,1,1,25,13,6.9,08/11/2020
"Lucas Moura  Lucas Rodrigues Moura da Silva (Tottenham Hotspur, Midfielder)",TOT,6.5,12,1,2,0,0,0,0,0,0,4,4,3.0,08/11/2020
"Sissoko  Moussa Sissoko (Tottenham Hotspur, Midfielder)",TOT,4.5,78,3,2,1,6,0,0,0,0,14,14,5.6,08/11/2020
"Son  Heung-Min Son (Tottenham Hotspur, Midfielder)",TOT,10.0,90,2,1,1,4,0,0,1,0,8,8,11.3,08/11/2020
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,90,11,8,1,4,0,0,0,1,16,16,5.6,08/11/2020
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,90,6,6,0,0,0,0,0,0,6,6,15.0,08/11/2020
"Diangana  Grady Diangana (West Bromwich Albion, Midfielder)",WBA,5.0,23,2,0,0,0,0,0,0,0,0,0,0.0,08/11/2020
"Kyle Edwards  Kyle Edwards (West Bromwich Albion, Midfielder)",WBA,4.6,1,0,0,0,0,0,0,0,0,1,1,1.0,08/11/2020
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,90,4,0,2,0,2,1,1,1,16,16,5.6,08/11/2020
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,90,3,1,1,0,0,0,0,3,6,6,15.0,08/11/2020
"Grant (Karlan)  Karlan Grant (West Bromwich Albion, Forward)",WBA,5.6,84,4,2,0,0,0,0,0,0,0,0,0.0,08/11/2020
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,90,7,0,0,0,0,0,0,0,16,16,5.6,08/11/2020
"Krovinovic  Filip Krovinovic (West Bromwich Albion, Midfielder)",WBA,4.9,90,8,2,3,2,0,0,3,2,22,22,4.1,08/11/2020
"Livermore  Jake Livermore (West Bromwich Albion, Midfielder)",WBA,4.7,89,3,3,2,0,0,0,0,0,5,5,17.8,08/11/2020
"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",WBA,4.2,90,6,5,1,0,0,0,1,0,10,10,9.0,08/11/2020
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,6,0,0,1,0,0,0,0,0,3,3,2.0,08/11/2020
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,67,6,0,0,0,0,0,3,2,10,10,6.7,08/11/2020
"Townsend (Conor)  Conor Townsend (West Bromwich Albion, Defender)",WBA,4.4,90,3,3,0,0,0,0,1,2,10,10,9.0,08/11/2020
