Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Albrighton  Marc Albrighton (Leicester City, Midfielder)",LEI,5.5,90,8,5,0,2,0,0,1,3,14,14,6.4,22/11/2020
"Barnes (Harvey)  Harvey Barnes (Leicester City, Midfielder)",LEI,7.0,62,1,0,0,0,0,0,1,1,1,1,62.0,22/11/2020
"Evans  Jonny Evans (Leicester City, Defender)",LEI,5.5,90,6,4,0,4,0,0,0,0,7,7,12.9,22/11/2020
"Fofana  Wesley Fofana (Leicester City, Defender)",LEI,4.5,90,4,12,0,4,0,0,0,1,15,15,6.0,22/11/2020
"Fuchs  Christian Fuchs (Leicester City, Defender)",LEI,4.5,62,5,5,0,0,0,0,0,0,9,9,6.9,22/11/2020
"Justin  James Justin (Leicester City, Defender)",LEI,5.0,90,4,2,0,2,0,0,0,2,5,5,18.0,22/11/2020
"Maddison  James Maddison (Leicester City, Midfielder)",LEI,7.0,90,4,5,0,2,0,0,4,1,14,14,6.4,22/11/2020
"Mendy (Nampalys)  Nampalys Mendy (Leicester City, Midfielder)",LEI,4.5,90,4,0,1,4,0,0,0,0,8,8,11.3,22/11/2020
"Praet  Dennis Praet (Leicester City, Midfielder)",LEI,5.0,28,3,1,1,0,0,0,1,1,7,7,4.0,22/11/2020
"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",LEI,5.0,90,9,1,0,0,0,0,0,0,27,27,3.3,22/11/2020
"Tielemans  Youri Tielemans (Leicester City, Midfielder)",LEI,6.5,90,3,2,0,2,1,0,0,3,13,13,6.9,22/11/2020
"Vardy  Jamie Vardy (Leicester City, Forward)",LEI,10.5,90,3,4,0,0,0,1,2,2,11,11,8.2,22/11/2020
"Ünder  Cengiz Ünder (Leicester City, Midfielder)",LEI,5.7,28,2,0,0,0,0,0,0,1,3,3,9.3,22/11/2020
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,90,2,0,0,4,0,0,1,4,23,-1,0.0,22/11/2020
"Jones (Curtis)  Curtis Jones (Liverpool, Midfielder)",LIV,5.0,90,9,0,0,6,0,0,2,0,9,9,10.0,22/11/2020
"Keita  Naby Keita (Liverpool, Midfielder)",LIV,5.0,54,2,1,0,4,0,0,1,1,7,7,7.7,22/11/2020
"Mane  Sadio Mane (Liverpool, Midfielder)",LIV,12.0,89,2,1,0,0,0,0,1,2,-2,-2,0.0,22/11/2020
"Matip  Joel Matip (Liverpool, Defender)",LIV,5.0,90,7,5,0,4,0,1,1,0,28,16,5.6,22/11/2020
"Milner  James Milner (Liverpool, Midfielder)",LIV,5.0,90,9,3,2,4,0,1,5,0,40,22,4.1,22/11/2020
"Minamino  Takumi Minamino (Liverpool, Midfielder)",LIV,5.5,1,0,0,0,0,0,0,0,0,2,2,0.5,22/11/2020
"Origi  Divock Origi (Liverpool, Forward)",LIV,5.0,1,0,0,0,0,0,0,0,0,3,3,0.3,22/11/2020
"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",LIV,6.0,90,10,2,0,0,0,0,0,0,30,18,5.0,22/11/2020
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,90,5,4,1,2,2,2,3,2,45,24,3.8,22/11/2020
"Fabinho  Fabio Henrique Tavares (Liverpool, Midfielder)",LIV,5.5,90,6,5,0,6,0,0,0,0,16,16,5.6,22/11/2020
"Diogo Jota  Diogo José Teixeira da Silva (Liverpool, Midfielder)",LIV,7.5,89,4,0,0,0,1,2,3,3,31,13,6.8,22/11/2020
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,90,4,3,0,4,0,0,0,1,10,10,9.0,22/11/2020
"Williams (Neco)  Neco Williams (Liverpool, Defender)",LIV,4.0,36,4,3,1,0,0,0,1,0,8,8,4.5,22/11/2020
