Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,28,2,0,0,0,0,0,0,0,7,-2,0.0,20/02/2021
"Coleman  Seamus Coleman (Everton, Defender)",EVE,5.0,90,5,2,3,0,0,0,0,1,22,10,9.0,20/02/2021
"Davies (Tom)  Tom Davies (Everton, Midfielder)",EVE,5.0,90,8,1,1,0,0,0,0,0,8,8,11.3,20/02/2021
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,90,3,6,2,0,1,1,1,0,27,15,6.0,20/02/2021
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,90,4,1,0,0,0,0,1,1,3,3,30.0,20/02/2021
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,90,4,9,0,0,0,0,0,0,23,11,8.2,20/02/2021
"Holgate  Mason Holgate (Everton, Defender)",EVE,4.5,90,5,4,0,0,0,0,0,0,20,8,11.3,20/02/2021
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,4,0,0,0,0,0,0,0,0,2,2,2.0,20/02/2021
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,7,14,0,0,0,0,0,0,27,15,6.0,20/02/2021
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,90,16,0,0,0,0,0,0,0,35,23,3.9,20/02/2021
"Rodríguez  James Rodríguez (Everton, Midfielder)",EVE,7.0,62,7,2,0,0,0,1,1,1,21,12,5.2,20/02/2021
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,31,1,1,0,0,0,0,0,0,19,1,31.0,20/02/2021
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,59,3,1,1,0,0,0,0,0,-2,-2,0.0,20/02/2021
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,86,2,0,0,0,0,0,0,0,28,1,86.0,20/02/2021
"Thiago Alcántara  Thiago Alcántara do Nascimento (Liverpool, Midfielder)",LIV,5.5,87,6,0,4,4,0,0,2,1,22,22,4.0,20/02/2021
"Alexander-Arnold  Trent Alexander-Arnold (Liverpool, Defender)",LIV,7.5,90,7,4,0,4,0,0,2,3,7,7,12.9,20/02/2021
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,90,4,0,2,4,0,0,1,3,17,17,5.3,20/02/2021
"Henderson (Jordan)  Jordan Henderson (Liverpool, Midfielder)",LIV,5.0,30,4,1,0,4,0,0,0,1,9,9,3.3,20/02/2021
"Jones (Curtis)  Curtis Jones (Liverpool, Midfielder)",LIV,5.0,63,5,2,0,4,1,1,1,0,15,15,4.2,20/02/2021
"Kabak  Ozan Kabak (Liverpool, Defender)",LIV,5.0,90,10,5,0,6,0,0,0,0,12,12,7.5,20/02/2021
"Mane  Sadio Mane (Liverpool, Midfielder)",LIV,12.0,90,1,1,0,0,1,0,1,4,-4,-4,0.0,20/02/2021
"Origi  Divock Origi (Liverpool, Forward)",LIV,5.0,3,0,0,0,0,0,0,0,0,1,1,3.0,20/02/2021
"Phillips (Nathaniel)  Nathaniel Phillips (Liverpool, Defender)",LIV,4.5,60,1,4,0,6,0,0,0,0,8,8,7.5,20/02/2021
"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",LIV,6.0,90,5,0,0,6,0,0,0,0,21,21,4.3,20/02/2021
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,90,10,2,0,4,1,0,2,0,14,14,6.4,20/02/2021
"Salah  Mohamed Salah (Liverpool, Midfielder)",LIV,12.5,90,3,0,1,2,0,0,1,2,6,6,15.0,20/02/2021
"Shaqiri  Xherdan Shaqiri (Liverpool, Midfielder)",LIV,6.0,27,4,0,0,0,0,1,1,0,8,8,3.4,20/02/2021
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,90,5,0,0,6,0,0,0,2,14,14,6.4,20/02/2021
