Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Almirón  Miguel Almirón (Newcastle United, Midfielder)",NEW,5.5,77,6,1,0,0,0,0,1,1,9,9,8.6,27/09/2020
"Joelinton  Joelinton Cássio Apolinário de Lira (Newcastle United, Forward)",NEW,6.0,90,5,1,1,0,0,0,0,2,6,6,15.0,27/09/2020
"Carroll  Andy Carroll (Newcastle United, Forward)",NEW,5.1,13,0,0,0,0,0,0,0,0,11,2,6.5,27/09/2020
"Darlow  Karl Darlow (Newcastle United, Goalkeeper)",NEW,4.5,90,15,1,0,0,0,0,0,0,34,34,2.6,27/09/2020
"Fernández  Federico Fernández (Newcastle United, Defender)",NEW,4.5,90,5,5,2,4,0,0,1,0,18,18,5.0,27/09/2020
"Hayden (Isaac)  Isaac Hayden (Newcastle United, Midfielder)",NEW,4.5,90,1,7,0,4,0,0,0,0,7,7,12.9,27/09/2020
"Hendrick  Jeff Hendrick (Newcastle United, Midfielder)",NEW,5.0,74,2,3,1,0,0,0,0,0,8,8,9.3,27/09/2020
"Lascelles  Jamaal Lascelles (Newcastle United, Defender)",NEW,4.5,90,2,10,1,0,0,0,0,0,13,13,6.9,27/09/2020
"Lewis (Jamal)  Jamal Lewis (Newcastle United, Defender)",NEW,4.5,21,0,0,0,0,0,0,0,0,-1,-1,0.0,27/09/2020
"Manquillo  Javier Manquillo (Newcastle United, Defender)",NEW,4.0,90,5,4,0,2,0,0,0,0,8,8,11.3,27/09/2020
"Jacob Murphy  Jacob Murphy (Newcastle United, Midfielder)",NEW,5.0,16,2,1,2,0,0,0,0,1,5,5,3.2,27/09/2020
"Ritchie  Matt Ritchie (Newcastle United, Midfielder)",NEW,5.0,69,2,4,0,0,1,0,1,0,10,10,6.9,27/09/2020
"Shelvey  Jonjo Shelvey (Newcastle United, Midfielder)",NEW,5.5,90,7,1,0,2,0,0,1,2,5,5,18.0,27/09/2020
"C Wilson  Callum Wilson (Newcastle United, Forward)",NEW,7.5,90,0,0,0,0,0,0,0,0,29,5,18.0,27/09/2020
"Bergwijn  Steven Bergwijn (Tottenham Hotspur, Midfielder)",TOT,6.0,45,3,0,0,0,0,0,1,1,4,4,11.3,27/09/2020
"Davies (Ben)  Ben Davies (Tottenham Hotspur, Defender)",TOT,4.5,90,4,3,2,4,2,0,0,0,16,16,5.6,27/09/2020
"Dier  Eric Dier (Tottenham Hotspur, Defender)",TOT,4.5,90,5,7,0,6,0,0,0,0,8,8,11.3,27/09/2020
"Doherty  Matt Doherty (Tottenham Hotspur, Defender)",TOT,5.0,90,6,6,0,4,0,0,2,1,16,16,5.6,27/09/2020
"Højbjerg  Pierre-Emile Højbjerg (Tottenham Hotspur, Midfielder)",TOT,5.0,90,6,3,0,4,1,1,2,0,14,14,6.4,27/09/2020
"Kane  Harry Kane (Tottenham Hotspur, Forward)",TOT,12.5,90,0,0,0,0,0,1,2,1,7,-2,0.0,27/09/2020
"Lamela  Erik Lamela (Tottenham Hotspur, Midfielder)",TOT,6.0,11,0,0,0,0,0,0,0,0,3,3,3.7,27/09/2020
"Lloris  Hugo Lloris (Tottenham Hotspur, Goalkeeper)",TOT,5.5,90,4,0,0,0,0,0,0,0,7,7,12.9,27/09/2020
"Lo Celso  Giovani Lo Celso (Tottenham Hotspur, Midfielder)",TOT,6.0,77,3,0,0,4,0,0,2,1,8,8,9.6,27/09/2020
"NDombele  Tanguy NDombele (Tottenham Hotspur, Midfielder)",TOT,6.0,13,0,0,0,0,0,0,0,1,3,3,4.3,27/09/2020
"Lucas Moura  Lucas Rodrigues Moura da Silva (Tottenham Hotspur, Midfielder)",TOT,6.5,79,4,1,0,2,0,0,1,2,26,8,9.9,27/09/2020
"Son  Heung-Min Son (Tottenham Hotspur, Midfielder)",TOT,10.0,45,2,1,0,0,0,1,3,1,8,8,5.6,27/09/2020
"DSanchez  Davinson Sánchez (Tottenham Hotspur, Defender)",TOT,4.5,90,3,5,0,4,0,0,0,0,11,11,8.2,27/09/2020
"Winks  Harry Winks (Tottenham Hotspur, Midfielder)",TOT,4.5,90,7,2,3,6,0,0,1,0,17,17,5.3,27/09/2020
