Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,71,1,1,0,0,0,0,0,1,74,2,35.5,19/09/2020
"Coleman  Seamus Coleman (Everton, Defender)",EVE,5.0,90,7,1,1,6,0,0,0,2,14,14,6.4,19/09/2020
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,90,4,1,0,4,2,0,5,0,19,19,4.7,19/09/2020
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,65,3,1,2,6,0,0,0,0,13,13,5.0,19/09/2020
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,19,0,0,0,0,0,0,0,0,2,2,9.5,19/09/2020
"Kean  Moise Kean (Everton, Forward)",EVE,5.7,12,0,0,0,0,0,0,0,0,-1,-1,0.0,19/09/2020
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,6,1,0,6,0,0,1,0,28,13,6.9,19/09/2020
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,90,10,1,0,6,0,0,0,1,13,13,6.9,19/09/2020
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,90,5,4,1,6,0,0,0,0,17,17,5.3,19/09/2020
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,90,6,0,0,4,0,0,0,0,15,15,6.0,19/09/2020
"Rodríguez  James Rodríguez (Everton, Midfielder)",EVE,7.0,78,4,0,1,4,0,1,2,1,42,15,5.2,19/09/2020
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,25,3,1,1,6,1,0,1,0,13,13,1.9,19/09/2020
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,90,6,0,1,4,0,0,1,0,11,11,8.2,19/09/2020
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,90,6,0,2,0,0,1,2,2,40,13,6.9,19/09/2020
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,90,4,5,0,0,0,0,0,0,9,9,10.0,19/09/2020
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,90,3,8,0,0,0,0,0,0,11,11,8.2,19/09/2020
"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",WBA,5.4,71,5,4,0,0,0,0,1,1,33,6,11.8,19/09/2020
"Diangana  Grady Diangana (West Bromwich Albion, Midfielder)",WBA,5.0,71,6,2,1,0,0,0,0,3,26,8,8.9,19/09/2020
"Kyle Edwards  Kyle Edwards (West Bromwich Albion, Midfielder)",WBA,4.6,19,1,0,0,0,0,0,0,0,3,3,6.3,19/09/2020
"Field  Sam Field (West Bromwich Albion, Midfielder)",WBA,4.8,15,1,1,2,0,0,0,0,0,6,6,2.5,19/09/2020
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,90,1,2,0,0,2,0,0,0,5,5,18.0,19/09/2020
"Gibbs  Kieran Gibbs (West Bromwich Albion, Defender)",WBA,4.3,46,4,2,0,4,0,0,1,0,-1,-1,0.0,19/09/2020
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,90,12,0,0,0,0,0,0,0,14,14,6.4,19/09/2020
"Livermore  Jake Livermore (West Bromwich Albion, Midfielder)",WBA,4.7,90,6,4,0,0,0,0,0,0,6,6,15.0,19/09/2020
"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",WBA,4.2,90,6,5,0,2,0,0,0,0,11,11,8.2,19/09/2020
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,19,1,0,0,0,0,0,0,1,1,1,19.0,19/09/2020
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,90,2,0,0,0,0,0,2,0,2,2,45.0,19/09/2020
"Sawyers  Romaine Sawyers (West Bromwich Albion, Midfielder)",WBA,4.6,75,4,4,0,4,0,0,0,0,10,10,7.5,19/09/2020
