Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Bissouma  Yves Bissouma (Brighton and Hove Albion, Midfielder)",BHA,4.5,90,4,7,2,0,0,0,0,1,10,10,9.0,09/05/2021
"Burn  Dan Burn (Brighton and Hove Albion, Defender)",BHA,4.5,90,2,7,0,4,0,0,0,0,12,12,7.5,09/05/2021
"Dunk  Lewis Dunk (Brighton and Hove Albion, Defender)",BHA,5.0,53,5,2,0,6,0,0,0,0,13,1,53.0,09/05/2021
"Groß  Pascal Groß (Brighton and Hove Albion, Midfielder)",BHA,6.0,90,3,3,1,4,0,0,3,0,23,14,6.4,09/05/2021
"Jahanbakhsh  Alireza Jahanbakhsh (Brighton and Hove Albion, Midfielder)",BHA,5.5,58,2,2,1,0,0,0,0,1,4,4,14.5,09/05/2021
"Mac Allister  Alexis Mac Allister (Brighton and Hove Albion, Midfielder)",BHA,5.5,32,1,4,1,0,0,0,0,0,7,7,4.6,09/05/2021
"Maupay  Neal Maupay (Brighton and Hove Albion, Forward)",BHA,6.5,89,6,3,0,0,0,0,0,3,-4,-4,0.0,09/05/2021
"Moder  Jakub Moder (Brighton and Hove Albion, Midfielder)",BHA,4.5,32,1,4,1,0,0,0,0,1,5,5,6.4,09/05/2021
"Sanchez  Robert Sanchez (Brighton and Hove Albion, Goalkeeper)",BHA,4.5,90,9,2,0,2,0,0,0,0,17,17,5.3,09/05/2021
"Trossard  Leandro Trossard (Brighton and Hove Albion, Midfielder)",BHA,6.5,58,4,0,1,0,0,0,0,1,5,5,11.6,09/05/2021
"Webster  Adam Webster (Brighton and Hove Albion, Defender)",BHA,4.5,90,1,6,1,4,0,0,0,0,15,15,6.0,09/05/2021
"Welbeck  Danny Welbeck (Brighton and Hove Albion, Forward)",BHA,6.0,78,2,1,1,0,0,0,2,2,11,11,7.1,09/05/2021
"White (Ben)  Ben White (Brighton and Hove Albion, Defender)",BHA,4.5,90,4,5,0,0,0,0,0,1,8,8,11.3,09/05/2021
"Zeqiri  Andi Zeqiri (Brighton and Hove Albion, Forward)",BHA,5.0,12,2,0,0,0,0,0,0,0,3,3,4.0,09/05/2021
"Ait Nouri  Rayan Ait Nouri (Wolverhampton Wanderers, Defender)",WOL,4.5,90,5,2,0,6,1,0,3,3,15,15,6.0,09/05/2021
"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",WOL,4.5,90,9,4,1,6,0,0,0,0,15,15,6.0,09/05/2021
"Willian José  Willian José Da Silva (Wolverhampton Wanderers, Forward)",WOL,6.8,20,1,0,0,0,0,0,0,0,3,3,6.7,09/05/2021
"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",WOL,5.0,13,1,0,1,0,0,0,0,0,5,5,2.6,09/05/2021
"Gibbs-White  Morgan Gibbs-White (Wolverhampton Wanderers, Midfielder)",WOL,4.5,90,2,1,1,6,0,0,0,1,28,7,12.9,09/05/2021
"Hoever  Ki-Jana Hoever (Wolverhampton Wanderers, Defender)",WOL,4.0,90,5,5,0,4,0,0,0,3,13,13,6.9,09/05/2021
"Kilman  Max Kilman (Wolverhampton Wanderers, Defender)",WOL,4.5,90,4,6,0,4,0,0,0,0,9,9,10.0,09/05/2021
"Vitor Ferreira  Vitor Machado Ferreira (Wolverhampton Wanderers, Midfielder)",WOL,4.7,77,1,0,1,6,0,0,1,0,10,10,7.7,09/05/2021
"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",WOL,5.0,90,4,2,0,6,0,0,1,1,14,14,6.4,09/05/2021
"Podence  Daniel Podence (Wolverhampton Wanderers, Midfielder)",WOL,5.5,70,4,1,0,0,0,0,2,0,8,8,8.8,09/05/2021
"Fabio Silva  Fabio Daniel Soares Silva (Wolverhampton Wanderers, Forward)",WOL,6.0,90,0,0,0,0,0,0,1,1,15,6,15.0,09/05/2021
"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",WOL,6.0,29,1,0,0,0,0,1,1,3,27,9,3.2,09/05/2021
"Ruben Neves  Rúben Diogo da Silva Neves (Wolverhampton Wanderers, Midfielder)",WOL,5.5,61,2,1,0,4,0,0,0,0,8,8,7.6,09/05/2021
"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",WOL,5.0,90,3,0,0,0,0,0,0,0,11,11,8.2,09/05/2021
