Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Thiago Alcántara  Thiago Alcántara do Nascimento (Liverpool, Midfielder)",LIV,5.5,78,5,1,0,6,0,0,0,2,8,8,9.8,28/01/2021
"Alexander-Arnold  Trent Alexander-Arnold (Liverpool, Defender)",LIV,7.5,90,8,4,0,4,1,1,1,1,40,19,4.7,28/01/2021
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,87,3,1,0,4,0,0,3,1,36,9,9.7,28/01/2021
"Henderson (Jordan)  Jordan Henderson (Liverpool, Midfielder)",LIV,5.0,90,6,5,0,4,0,0,0,0,14,14,6.4,28/01/2021
"Jones (Curtis)  Curtis Jones (Liverpool, Midfielder)",LIV,5.0,12,2,1,0,0,0,0,0,1,3,3,4.0,28/01/2021
"Mane  Sadio Mane (Liverpool, Midfielder)",LIV,12.0,90,3,4,1,4,1,1,1,1,41,5,18.0,28/01/2021
"Matip  Joel Matip (Liverpool, Defender)",LIV,5.0,45,6,2,2,6,0,0,0,0,15,15,3.0,28/01/2021
"Milner  James Milner (Liverpool, Midfielder)",LIV,5.0,90,6,3,2,4,1,0,4,1,22,22,4.1,28/01/2021
"Origi  Divock Origi (Liverpool, Forward)",LIV,5.0,3,0,0,0,0,0,0,0,0,2,2,1.5,28/01/2021
"Phillips (Nathaniel)  Nathaniel Phillips (Liverpool, Defender)",LIV,4.5,45,1,3,2,0,0,0,0,0,4,4,11.3,28/01/2021
"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",LIV,6.0,90,9,1,0,0,0,0,0,0,11,11,8.2,28/01/2021
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,90,7,1,1,4,0,0,1,1,16,16,5.6,28/01/2021
"Salah  Mohamed Salah (Liverpool, Midfielder)",LIV,12.5,90,2,0,0,4,0,1,2,2,12,12,7.5,28/01/2021
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,90,12,2,0,4,0,0,0,3,16,16,5.6,28/01/2021
"Aurier  Serge Aurier (Tottenham Hotspur, Defender)",TOT,5.0,45,4,1,0,0,0,0,0,1,4,4,11.3,28/01/2021
"Bale  Gareth Bale (Tottenham Hotspur, Midfielder)",TOT,9.2,9,0,0,0,0,0,0,0,0,2,2,4.5,28/01/2021
"Bergwijn  Steven Bergwijn (Tottenham Hotspur, Midfielder)",TOT,6.0,81,5,2,0,2,0,0,2,2,18,9,9.0,28/01/2021
"Davies (Ben)  Ben Davies (Tottenham Hotspur, Defender)",TOT,4.5,90,1,4,0,4,0,0,0,0,12,12,7.5,28/01/2021
"Dier  Eric Dier (Tottenham Hotspur, Defender)",TOT,4.5,90,7,5,2,4,0,0,0,0,18,18,5.0,28/01/2021
"Doherty  Matt Doherty (Tottenham Hotspur, Defender)",TOT,5.0,90,4,1,0,2,0,0,0,0,7,7,12.9,28/01/2021
"Højbjerg  Pierre-Emile Højbjerg (Tottenham Hotspur, Midfielder)",TOT,5.0,90,13,5,0,4,0,0,0,1,31,13,6.9,28/01/2021
"Kane  Harry Kane (Tottenham Hotspur, Forward)",TOT,12.5,45,1,0,0,0,0,0,0,0,-1,-1,0.0,28/01/2021
"Lamela  Erik Lamela (Tottenham Hotspur, Midfielder)",TOT,6.0,45,2,1,0,0,0,0,0,0,2,2,22.5,28/01/2021
"Lloris  Hugo Lloris (Tottenham Hotspur, Goalkeeper)",TOT,5.5,90,8,1,0,0,0,0,0,0,16,16,5.6,28/01/2021
"NDombele  Tanguy NDombele (Tottenham Hotspur, Midfielder)",TOT,6.0,90,4,1,1,4,0,0,0,4,16,16,5.6,28/01/2021
"Rodon  Joe Rodon (Tottenham Hotspur, Defender)",TOT,4.5,90,1,8,0,6,0,0,0,0,12,12,7.5,28/01/2021
"Son  Heung-Min Son (Tottenham Hotspur, Midfielder)",TOT,10.0,90,6,1,1,4,0,0,0,2,10,10,9.0,28/01/2021
"Winks  Harry Winks (Tottenham Hotspur, Midfielder)",TOT,4.5,45,3,0,0,4,0,0,0,0,8,8,5.6,28/01/2021
