Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Almirón  Miguel Almirón (Newcastle United, Midfielder)",NEW,5.5,5,2,0,0,0,0,0,1,0,13,4,1.3,12/09/2020
"Joelinton  Joelinton Cássio Apolinário de Lira (Newcastle United, Forward)",NEW,6.0,15,2,1,1,0,0,0,1,1,4,4,3.8,12/09/2020
"Carroll  Andy Carroll (Newcastle United, Forward)",NEW,5.1,88,3,5,0,0,0,0,1,1,3,3,29.3,12/09/2020
"Darlow  Karl Darlow (Newcastle United, Goalkeeper)",NEW,4.5,90,6,1,0,0,0,0,0,0,26,14,6.4,12/09/2020
"Fernández  Federico Fernández (Newcastle United, Defender)",NEW,4.5,90,4,9,1,2,0,0,0,0,27,15,6.0,12/09/2020
"Hayden (Isaac)  Isaac Hayden (Newcastle United, Midfielder)",NEW,4.5,90,9,4,2,6,0,0,0,0,15,15,6.0,12/09/2020
"Hendrick  Jeff Hendrick (Newcastle United, Midfielder)",NEW,5.0,90,9,3,0,0,0,1,1,3,41,14,6.4,12/09/2020
"Lascelles  Jamaal Lascelles (Newcastle United, Defender)",NEW,4.5,90,2,8,0,0,0,0,0,2,22,10,9.0,12/09/2020
"Lewis (Jamal)  Jamal Lewis (Newcastle United, Defender)",NEW,4.5,90,6,1,2,2,2,0,3,0,31,19,4.7,12/09/2020
"Longstaff (Sean)  Sean Longstaff (Newcastle United, Midfielder)",NEW,4.5,2,0,1,0,0,0,0,0,0,3,3,0.7,12/09/2020
"Manquillo  Javier Manquillo (Newcastle United, Defender)",NEW,4.0,90,8,4,1,0,2,0,1,0,22,10,9.0,12/09/2020
"Saint-Maximin  Allan Saint-Maximin (Newcastle United, Midfielder)",NEW,6.5,75,7,1,1,0,0,0,0,2,7,7,10.7,12/09/2020
"Shelvey  Jonjo Shelvey (Newcastle United, Midfielder)",NEW,5.5,90,4,1,0,2,1,0,3,0,12,12,7.5,12/09/2020
"C Wilson  Callum Wilson (Newcastle United, Forward)",NEW,7.5,85,6,1,0,0,0,0,2,0,32,5,17.0,12/09/2020
"Antonio  Michail Antonio (West Ham United, Forward)",WHU,7.5,90,1,1,0,0,0,0,1,1,0,0,0.0,12/09/2020
"Bowen  Jarrod Bowen (West Ham United, Midfielder)",WHU,6.5,89,3,0,0,0,0,0,0,1,5,5,17.8,12/09/2020
"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",WHU,5.5,90,7,1,0,2,1,0,0,0,11,11,8.2,12/09/2020
"Diop  Issa Diop (West Ham United, Defender)",WHU,4.5,90,8,6,0,4,0,0,0,0,15,15,6.0,12/09/2020
"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",WHU,5.0,90,8,2,0,0,0,0,0,0,9,9,10.0,12/09/2020
"Fornals  Pablo Fornals (West Ham United, Midfielder)",WHU,6.0,67,4,1,0,0,0,0,0,1,8,8,8.4,12/09/2020
"Fredericks  Ryan Fredericks (West Ham United, Defender)",WHU,4.5,90,3,5,0,4,2,0,5,0,12,12,7.5,12/09/2020
"Haller  Sébastien Haller (West Ham United, Forward)",WHU,6.1,23,3,0,0,0,0,0,1,0,2,2,11.5,12/09/2020
"Noble  Mark Noble (West Ham United, Midfielder)",WHU,4.5,67,1,0,0,4,0,0,1,0,8,8,8.4,12/09/2020
"Ogbonna  Angelo Ogbonna (West Ham United, Defender)",WHU,5.0,90,7,9,0,4,0,0,0,0,14,14,6.4,12/09/2020
"Felipe Anderson  Felipe Anderson Pereira Gomes (West Ham United, Midfielder)",WHU,6.1,1,0,0,1,0,0,0,0,0,5,5,0.2,12/09/2020
"Rice  Declan Rice (West Ham United, Midfielder)",WHU,5.0,90,6,3,0,4,0,0,1,2,14,14,6.4,12/09/2020
"Soucek  Tomas Soucek (West Ham United, Midfielder)",WHU,6.0,90,7,3,0,4,0,0,2,0,11,11,8.2,12/09/2020
"Yarmolenko  Andriy Yarmolenko (West Ham United, Midfielder)",WHU,5.5,23,1,0,1,0,0,0,0,0,-1,-1,0.0,12/09/2020
