Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Gudmundsson  Johann Berg Gudmundsson (Burnley, Midfielder)",BUR,5.5,88,3,2,0,0,0,0,1,1,3,3,29.3,18/04/2021
"Brownhill  Josh Brownhill (Burnley, Midfielder)",BUR,4.5,88,4,2,1,0,0,0,1,0,8,8,11.0,18/04/2021
"Cork  Jack Cork (Burnley, Midfielder)",BUR,4.5,90,6,6,0,0,0,0,1,0,6,6,15.0,18/04/2021
"Lowton  Matthew Lowton (Burnley, Defender)",BUR,4.5,90,7,5,0,0,0,1,1,0,14,14,6.4,18/04/2021
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,90,5,1,1,0,0,0,2,2,12,12,7.5,18/04/2021
"Mee  Ben Mee (Burnley, Defender)",BUR,5.0,90,6,13,1,0,0,0,0,0,16,16,5.6,18/04/2021
"Peacock-Farrell  Bailey Peacock-Farrell (Burnley, Goalkeeper)",BUR,4.5,90,5,0,0,0,0,0,0,0,17,17,5.3,18/04/2021
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,2,1,0,0,0,0,0,0,0,3,3,0.7,18/04/2021
"Tarkowski  James Tarkowski (Burnley, Defender)",BUR,5.0,90,3,8,0,0,0,0,1,0,17,5,18.0,18/04/2021
"Taylor (Charlie)  Charlie Taylor (Burnley, Defender)",BUR,4.5,90,5,6,0,0,1,0,0,0,8,8,11.3,18/04/2021
"Vydra  Matej Vydra (Burnley, Forward)",BUR,5.5,2,0,0,0,0,0,0,0,1,3,3,0.7,18/04/2021
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,90,2,1,0,2,0,1,1,0,20,11,8.2,18/04/2021
"Wood  Chris Wood (Burnley, Forward)",BUR,7.0,90,3,1,0,0,0,0,1,0,-5,-5,0.0,18/04/2021
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,90,5,0,0,4,0,0,0,1,7,7,12.9,18/04/2021
"Cavani  Edinson Cavani (Manchester United, Forward)",MUN,8.5,45,1,1,0,0,0,0,0,0,25,1,45.0,18/04/2021
"Greenwood (Mason)  Mason Greenwood (Manchester United, Midfielder)",MUN,7.5,90,3,1,0,4,1,1,1,1,47,8,11.3,18/04/2021
"Henderson (Dean)  Dean Henderson (Manchester United, Goalkeeper)",MUN,5.0,90,9,0,0,0,0,0,0,0,13,13,6.9,18/04/2021
"Maguire (Harry)  Harry Maguire (Manchester United, Defender)",MUN,5.5,90,6,5,0,6,0,0,0,0,15,15,6.0,18/04/2021
"McTominay  Scott McTominay (Manchester United, Midfielder)",MUN,5.5,90,3,0,0,6,1,0,1,1,11,11,8.2,18/04/2021
"Lindelof  Victor Nilsson-Lindelof (Manchester United, Defender)",MUN,5.0,90,3,4,0,6,0,0,0,0,15,15,6.0,18/04/2021
"Pogba  Paul Pogba (Manchester United, Midfielder)",MUN,7.5,90,4,3,0,4,0,0,1,4,19,10,9.0,18/04/2021
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,84,2,0,0,4,0,1,2,4,23,14,6.0,18/04/2021
"Fred  Frederico Rodrigues de Paula Santos (Manchester United, Midfielder)",MUN,5.0,45,1,0,3,6,0,0,1,0,16,16,2.8,18/04/2021
"Shaw  Luke Shaw (Manchester United, Defender)",MUN,5.5,90,3,2,0,6,1,0,6,3,23,23,3.9,18/04/2021
"Wan-Bissaka  Aaron Wan-Bissaka (Manchester United, Defender)",MUN,5.5,90,6,6,2,6,1,0,2,1,18,18,5.0,18/04/2021
"van de Beek  Donny van de Beek (Manchester United, Midfielder)",MUN,6.0,6,0,0,1,0,0,1,1,0,18,9,0.7,18/04/2021
