Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Barkley  Ross Barkley (Aston Villa, Midfielder)",AVL,5.5,1,76,0,1,0,0,0,0,0,2,0,0,0,LEI,25,21/02/2021,MID,True
"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",AVL,6.0,1,67,0,1,0,0,0,0,0,2,0,0,0,LEI,25,21/02/2021,MID,True
"Elmohamady  Ahmed Elmohamady (Aston Villa, Defender)",AVL,4.2,1,90,0,0,0,0,0,0,0,2,0,1,0,LEI,25,21/02/2021,DEF,True
"Trezeguet  Mahmoud Hassan (Aston Villa, Midfielder)",AVL,5.5,0,23,1,0,0,0,0,0,0,0,0,0,0,LEI,25,21/02/2021,MID,True
"Konsa Ngoyo  Ezri Konsa Ngoyo (Aston Villa, Defender)",AVL,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,LEI,25,21/02/2021,DEF,True
"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",AVL,5.5,1,90,0,0,0,0,0,0,0,2,0,0,0,LEI,25,21/02/2021,GKP,True
"McGinn  John McGinn (Aston Villa, Midfielder)",AVL,6.0,1,90,0,0,0,0,1,1,0,2,0,0,0,LEI,25,21/02/2021,MID,True
"Mings  Tyrone Mings (Aston Villa, Defender)",AVL,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,LEI,25,21/02/2021,DEF,True
"Jacob Ramsey  Jacob Ramsey (Aston Villa, Midfielder)",AVL,4.5,0,14,1,0,0,0,0,0,0,0,0,0,0,LEI,25,21/02/2021,MID,True
"Sanson  Morgan Sanson (Aston Villa, Midfielder)",AVL,5.0,0,9,1,0,0,0,0,0,0,0,0,0,0,LEI,25,21/02/2021,MID,True
"Douglas Luiz  Douglas Luiz Soares de Paulo (Aston Villa, Midfielder)",AVL,4.5,1,81,0,1,0,0,0,0,0,2,0,1,0,LEI,25,21/02/2021,MID,True
"Targett  Matt Targett (Aston Villa, Defender)",AVL,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,LEI,25,21/02/2021,DEF,True
"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",AVL,6.0,1,90,0,0,1,0,0,0,0,2,0,0,0,LEI,25,21/02/2021,MID,True
"Watkins  Ollie Watkins (Aston Villa, Forward)",AVL,7.5,1,90,0,0,0,0,0,0,0,2,0,0,0,LEI,25,21/02/2021,FWD,True
"Amartey  Daniel Amartey (Leicester City, Defender)",LEI,4.0,0,14,1,0,0,0,0,0,0,0,0,0,0,AVL,25,21/02/2021,DEF,False
"Ricardo Pereira  Ricardo Domingos Barbosa Pereira (Leicester City, Defender)",LEI,5.5,1,76,0,1,0,0,0,0,0,1,0,0,0,AVL,25,21/02/2021,DEF,False
"Barnes (Harvey)  Harvey Barnes (Leicester City, Midfielder)",LEI,7.0,1,90,0,0,1,1,0,1,0,1,0,0,0,AVL,25,21/02/2021,MID,False
"Castagne  Timothy Castagne (Leicester City, Defender)",LEI,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,25,21/02/2021,DEF,False
"Choudhury  Hamza Choudhury (Leicester City, Midfielder)",LEI,4.5,0,2,1,0,0,0,0,0,0,0,0,0,0,AVL,25,21/02/2021,MID,False
"Evans  Jonny Evans (Leicester City, Defender)",LEI,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,25,21/02/2021,DEF,False
"Maddison  James Maddison (Leicester City, Midfielder)",LEI,7.0,1,64,0,1,1,0,0,0,0,1,0,0,0,AVL,25,21/02/2021,MID,False
"Mendy (Nampalys)  Nampalys Mendy (Leicester City, Midfielder)",LEI,4.5,0,26,1,0,0,0,0,0,0,0,0,0,0,AVL,25,21/02/2021,MID,False
"Ndidi  Onyinye Wilfred Ndidi (Leicester City, Midfielder)",LEI,5.0,1,90,0,0,0,0,0,0,0,1,0,1,0,AVL,25,21/02/2021,MID,False
"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",LEI,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,25,21/02/2021,GKP,False
"Söyüncü  Caglar Söyüncü (Leicester City, Defender)",LEI,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,25,21/02/2021,DEF,False
"Thomas (Luke)  Luke Thomas (Leicester City, Defender)",LEI,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,AVL,25,21/02/2021,DEF,False
"Tielemans  Youri Tielemans (Leicester City, Midfielder)",LEI,6.5,1,88,0,1,0,0,0,0,0,1,0,0,0,AVL,25,21/02/2021,MID,False
"Vardy  Jamie Vardy (Leicester City, Forward)",LEI,10.5,1,90,0,0,0,0,1,1,0,1,0,0,0,AVL,25,21/02/2021,FWD,False
