Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Barkley  Ross Barkley (Aston Villa, Midfielder)",AVL,5.5,22,2,0,0,0,0,1,1,1,5,5,4.4,12/03/2021
"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",AVL,6.0,69,1,1,1,0,0,0,0,0,0,0,0.0,12/03/2021
"Elmohamady  Ahmed Elmohamady (Aston Villa, Defender)",AVL,4.2,90,5,8,0,4,0,0,1,0,14,14,6.4,12/03/2021
"Trezeguet  Mahmoud Hassan (Aston Villa, Midfielder)",AVL,5.5,68,3,1,1,2,0,0,3,4,14,14,4.9,12/03/2021
"Konsa Ngoyo  Ezri Konsa Ngoyo (Aston Villa, Defender)",AVL,5.0,90,8,10,0,2,0,0,0,0,11,11,8.2,12/03/2021
"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",AVL,5.5,90,11,1,0,0,0,0,0,0,15,15,6.0,12/03/2021
"McGinn  John McGinn (Aston Villa, Midfielder)",AVL,6.0,90,8,4,1,4,0,0,1,3,9,9,10.0,12/03/2021
"Mings  Tyrone Mings (Aston Villa, Defender)",AVL,5.0,90,8,10,0,0,0,0,0,0,7,7,12.9,12/03/2021
"Jacob Ramsey  Jacob Ramsey (Aston Villa, Midfielder)",AVL,4.5,59,2,1,0,0,1,0,2,0,4,4,14.8,12/03/2021
"Sanson  Morgan Sanson (Aston Villa, Midfielder)",AVL,5.0,31,2,0,0,0,0,0,0,1,0,0,0.0,12/03/2021
"Douglas Luiz  Douglas Luiz Soares de Paulo (Aston Villa, Midfielder)",AVL,4.5,90,12,3,0,4,0,0,1,0,16,16,5.6,12/03/2021
"Targett  Matt Targett (Aston Villa, Defender)",AVL,5.0,90,8,6,0,4,1,1,3,0,23,23,3.9,12/03/2021
"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",AVL,6.0,21,2,0,0,0,0,0,0,1,3,3,7.0,12/03/2021
"Watkins  Ollie Watkins (Aston Villa, Forward)",AVL,7.5,90,3,0,0,0,0,0,1,0,9,0,0.0,12/03/2021
"Joelinton  Joelinton Cássio Apolinário de Lira (Newcastle United, Forward)",NEW,6.0,90,6,1,1,0,1,0,1,4,6,6,15.0,12/03/2021
"Carroll  Andy Carroll (Newcastle United, Forward)",NEW,5.1,2,0,0,1,0,0,0,0,0,5,5,0.4,12/03/2021
"Clark  Ciaran Clark (Newcastle United, Defender)",NEW,4.5,90,5,10,0,4,0,0,0,0,9,9,10.0,12/03/2021
"Dubravka  Martin Dubravka (Newcastle United, Goalkeeper)",NEW,4.5,90,7,0,0,0,0,0,0,0,20,20,4.5,12/03/2021
"Dummett  Paul Dummett (Newcastle United, Defender)",NEW,4.5,90,5,2,0,0,2,0,2,1,12,12,7.5,12/03/2021
"Fraser  Ryan Fraser (Newcastle United, Midfielder)",NEW,5.5,79,2,0,0,0,0,0,2,0,8,8,9.9,12/03/2021
"Gayle  Dwight Gayle (Newcastle United, Forward)",NEW,5.5,90,2,0,0,0,1,0,1,0,2,2,45.0,12/03/2021
"Hayden (Isaac)  Isaac Hayden (Newcastle United, Midfielder)",NEW,4.5,88,5,4,2,4,0,0,1,0,15,15,5.9,12/03/2021
"Krafth  Emil Krafth (Newcastle United, Defender)",NEW,4.5,83,1,4,2,0,0,0,0,0,18,6,13.8,12/03/2021
"Lascelles  Jamaal Lascelles (Newcastle United, Defender)",NEW,4.5,90,8,6,0,0,0,0,0,0,18,6,15.0,12/03/2021
"Manquillo  Javier Manquillo (Newcastle United, Defender)",NEW,4.0,7,1,0,0,0,0,0,0,0,3,3,2.3,12/03/2021
"Jacob Murphy  Jacob Murphy (Newcastle United, Midfielder)",NEW,5.0,11,3,0,1,0,1,2,2,2,25,16,0.7,12/03/2021
"Shelvey  Jonjo Shelvey (Newcastle United, Midfielder)",NEW,5.5,90,13,3,0,2,1,0,1,0,13,13,6.9,12/03/2021
"Willock  Joseph Willock (Newcastle United, Midfielder)",NEW,6.0,90,8,3,0,2,1,0,1,4,13,13,6.9,12/03/2021
