Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,90,8,3,0,0,0,0,0,0,7,7,12.9,19/01/2021
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,90,1,8,0,2,0,0,0,0,11,11,8.2,19/01/2021
"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",WBA,5.4,90,5,1,0,6,0,0,0,2,29,11,8.2,19/01/2021
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,20,1,1,2,0,1,0,0,0,4,4,5.0,19/01/2021
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,90,12,2,2,2,0,0,1,0,13,13,6.9,19/01/2021
"Gibbs  Kieran Gibbs (West Bromwich Albion, Defender)",WBA,4.3,90,5,3,1,4,1,1,2,0,20,20,4.5,19/01/2021
"Grosicki  Kamil Grosicki (West Bromwich Albion, Midfielder)",WBA,5.2,70,4,1,0,0,0,0,2,0,16,7,10.0,19/01/2021
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,90,9,0,0,0,0,0,0,0,17,17,5.3,19/01/2021
"Livermore  Jake Livermore (West Bromwich Albion, Midfielder)",WBA,4.7,80,6,5,0,0,0,0,0,0,10,10,8.0,19/01/2021
"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",WBA,4.2,90,4,7,0,0,0,0,0,0,8,8,11.3,19/01/2021
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,90,5,1,0,0,0,0,0,1,7,7,12.9,19/01/2021
"Robson-Kanu  Hal Robson-Kanu (West Bromwich Albion, Forward)",WBA,5.2,10,0,0,0,0,0,0,0,0,0,0,0.0,19/01/2021
"Sawyers  Romaine Sawyers (West Bromwich Albion, Midfielder)",WBA,4.6,90,8,1,2,6,0,0,0,0,17,17,5.3,19/01/2021
"Antonio  Michail Antonio (West Ham United, Forward)",WHU,7.5,84,1,2,0,0,0,1,2,2,39,12,7.0,19/01/2021
"Benrahma  Said Benrahma (West Ham United, Midfielder)",WHU,6.0,62,4,0,1,4,2,0,0,2,16,16,3.9,19/01/2021
"Bowen  Jarrod Bowen (West Ham United, Midfielder)",WHU,6.5,90,2,1,0,0,0,0,0,2,20,2,45.0,19/01/2021
"Coufal  Vladimir Coufal (West Ham United, Defender)",WHU,5.0,90,5,0,0,2,1,1,2,2,23,14,6.4,19/01/2021
"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",WHU,5.5,90,7,3,0,2,1,0,3,1,14,14,6.4,19/01/2021
"Dawson  Craig Dawson (West Ham United, Defender)",WHU,5.0,90,7,4,0,4,0,0,0,0,12,12,7.5,19/01/2021
"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",WHU,5.0,90,9,0,0,0,0,0,0,0,13,13,6.9,19/01/2021
"Fornals  Pablo Fornals (West Ham United, Midfielder)",WHU,6.0,28,1,0,0,0,0,0,1,0,3,3,9.3,19/01/2021
"Lanzini  Manuel Lanzini (West Ham United, Midfielder)",WHU,6.0,62,3,1,0,4,0,0,1,1,4,4,15.5,19/01/2021
"Noble  Mark Noble (West Ham United, Midfielder)",WHU,4.5,6,0,0,0,0,0,0,0,0,3,3,2.0,19/01/2021
"Ogbonna  Angelo Ogbonna (West Ham United, Defender)",WHU,5.0,90,7,4,1,4,0,0,0,0,15,15,6.0,19/01/2021
"Rice  Declan Rice (West Ham United, Midfielder)",WHU,5.0,90,10,1,0,4,1,0,0,1,11,11,8.2,19/01/2021
"Soucek  Tomas Soucek (West Ham United, Midfielder)",WHU,6.0,90,8,4,0,4,0,0,1,1,9,9,10.0,19/01/2021
"Yarmolenko  Andriy Yarmolenko (West Ham United, Midfielder)",WHU,5.5,28,0,0,0,0,0,1,1,0,15,6,4.7,19/01/2021
