Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Gudmundsson  Johann Berg Gudmundsson (Burnley, Midfielder)",BUR,5.5,66,4,1,0,0,0,0,1,2,7,7,9.4,13/03/2021
"Brady  Robert Brady (Burnley, Midfielder)",BUR,5.0,24,2,2,0,0,0,0,0,1,4,4,6.0,13/03/2021
"Brownhill  Josh Brownhill (Burnley, Midfielder)",BUR,4.5,90,10,7,1,0,1,0,0,0,14,14,6.4,13/03/2021
"Lowton  Matthew Lowton (Burnley, Defender)",BUR,4.5,90,4,2,0,0,0,0,0,0,5,5,18.0,13/03/2021
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,90,9,0,2,0,0,0,4,3,37,16,5.6,13/03/2021
"Mee  Ben Mee (Burnley, Defender)",BUR,5.0,90,5,10,0,0,0,0,0,0,10,10,9.0,13/03/2021
"Pieters  Erik Pieters (Burnley, Defender)",BUR,4.5,90,2,5,0,0,0,0,0,0,6,6,15.0,13/03/2021
"Pope  Nick Pope (Burnley, Goalkeeper)",BUR,5.5,90,11,1,0,0,0,0,1,0,13,13,6.9,13/03/2021
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,12,0,0,0,0,0,0,0,0,3,3,4.0,13/03/2021
"Tarkowski  James Tarkowski (Burnley, Defender)",BUR,5.0,90,4,8,0,0,0,0,0,2,8,8,11.3,13/03/2021
"Vydra  Matej Vydra (Burnley, Forward)",BUR,5.5,78,1,2,0,0,0,0,2,3,16,7,11.1,13/03/2021
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,90,4,6,0,4,0,0,2,0,11,11,8.2,13/03/2021
"Wood  Chris Wood (Burnley, Forward)",BUR,7.0,90,3,2,0,0,0,0,0,0,30,6,15.0,13/03/2021
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,90,0,1,0,0,0,0,0,0,18,-6,0.0,13/03/2021
"Coleman  Seamus Coleman (Everton, Defender)",EVE,5.0,17,2,0,0,0,0,0,1,0,3,3,5.7,13/03/2021
"Davies (Tom)  Tom Davies (Everton, Midfielder)",EVE,5.0,66,4,1,0,4,1,1,2,1,23,14,4.7,13/03/2021
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,90,8,0,0,2,1,1,3,1,18,18,5.0,13/03/2021
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,90,8,8,0,6,0,0,0,1,19,19,4.7,13/03/2021
"Holgate  Mason Holgate (Everton, Defender)",EVE,4.5,73,4,0,1,0,1,0,0,0,8,8,9.1,13/03/2021
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,90,7,0,0,4,1,0,2,1,14,14,6.4,13/03/2021
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,7,8,0,4,0,0,1,1,15,15,6.0,13/03/2021
"King (Joshua)  Joshua King (Everton, Forward)",EVE,5.5,24,1,1,0,0,0,0,0,0,1,1,24.0,13/03/2021
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,90,9,2,0,4,0,0,0,0,14,14,6.4,13/03/2021
"João Virgínia  João Manuel Neves Virgínia (Everton, Goalkeeper)",EVE,4.0,47,4,0,0,0,0,0,0,0,10,10,4.7,13/03/2021
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,43,4,0,0,0,0,0,0,0,4,4,10.8,13/03/2021
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,90,8,1,0,4,1,1,3,0,19,19,4.7,13/03/2021
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,90,3,0,1,0,0,0,1,0,10,10,9.0,13/03/2021
