Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Almirón  Miguel Almirón (Newcastle United, Midfielder)",NEW,5.5,86,1,4,0,6,0,0,0,1,26,8,10.8,12/12/2020
"Joelinton  Joelinton Cássio Apolinário de Lira (Newcastle United, Forward)",NEW,6.0,90,3,1,0,0,0,1,1,1,16,7,12.9,12/12/2020
"Clark  Ciaran Clark (Newcastle United, Defender)",NEW,4.5,90,5,9,0,4,0,0,1,1,17,17,5.3,12/12/2020
"Darlow  Karl Darlow (Newcastle United, Goalkeeper)",NEW,4.5,90,8,0,0,0,0,0,0,0,12,12,7.5,12/12/2020
"Gayle  Dwight Gayle (Newcastle United, Forward)",NEW,5.5,21,2,1,0,0,0,0,1,0,30,3,7.0,12/12/2020
"Hayden (Isaac)  Isaac Hayden (Newcastle United, Midfielder)",NEW,4.5,90,6,10,0,4,0,0,0,0,15,15,6.0,12/12/2020
"Krafth  Emil Krafth (Newcastle United, Defender)",NEW,4.5,80,2,2,0,4,0,0,0,1,11,11,7.3,12/12/2020
"Lewis (Jamal)  Jamal Lewis (Newcastle United, Defender)",NEW,4.5,69,3,3,0,0,0,0,0,0,1,1,69.0,12/12/2020
"Longstaff (Sean)  Sean Longstaff (Newcastle United, Midfielder)",NEW,4.5,90,2,3,0,4,0,0,0,0,10,10,9.0,12/12/2020
"Jacob Murphy  Jacob Murphy (Newcastle United, Midfielder)",NEW,5.0,10,1,1,1,0,1,0,1,0,16,7,1.4,12/12/2020
"Ritchie  Matt Ritchie (Newcastle United, Midfielder)",NEW,5.0,90,5,2,0,2,2,0,3,0,14,14,6.4,12/12/2020
"Shelvey  Jonjo Shelvey (Newcastle United, Midfielder)",NEW,5.5,90,6,5,0,4,0,0,2,1,16,16,5.6,12/12/2020
"C Wilson  Callum Wilson (Newcastle United, Forward)",NEW,7.5,90,0,0,0,0,0,0,1,2,-2,-2,0.0,12/12/2020
"Yedlin  DeAndre Yedlin (Newcastle United, Defender)",NEW,4.3,4,0,1,0,0,0,0,0,0,3,3,1.3,12/12/2020
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,90,5,5,0,2,0,0,1,1,8,8,11.3,12/12/2020
"Austin (Charlie)  Charlie Austin (West Bromwich Albion, Forward)",WBA,5.1,45,1,1,0,0,0,0,0,0,2,2,22.5,12/12/2020
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,90,3,3,1,2,0,0,1,0,21,9,10.0,12/12/2020
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,80,5,0,3,4,0,0,0,0,13,13,6.2,12/12/2020
"Gibbs  Kieran Gibbs (West Bromwich Albion, Defender)",WBA,4.3,45,6,2,2,0,0,0,0,0,9,9,5.0,12/12/2020
"Grant (Karlan)  Karlan Grant (West Bromwich Albion, Forward)",WBA,5.6,45,1,0,0,0,0,0,0,1,2,2,22.5,12/12/2020
"Grosicki  Kamil Grosicki (West Bromwich Albion, Midfielder)",WBA,5.2,10,1,0,0,0,0,0,0,0,3,3,3.3,12/12/2020
"Ivanovic  Branislav Ivanovic (West Bromwich Albion, Defender)",WBA,4.4,90,3,4,1,6,0,0,0,0,12,12,7.5,12/12/2020
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,90,9,0,0,0,0,0,0,0,17,17,5.3,12/12/2020
"Krovinovic  Filip Krovinovic (West Bromwich Albion, Midfielder)",WBA,4.9,90,5,0,0,4,0,0,1,4,13,13,6.9,12/12/2020
"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",WBA,4.2,90,3,5,2,2,0,0,0,0,14,14,6.4,12/12/2020
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,90,3,2,0,6,1,0,3,0,21,12,7.5,12/12/2020
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,45,2,0,0,0,0,0,2,0,4,4,11.3,12/12/2020
"Sawyers  Romaine Sawyers (West Bromwich Albion, Midfielder)",WBA,4.6,90,7,0,0,4,0,0,1,0,12,12,7.5,12/12/2020
