Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Tosin  Oluwatosin Adarabioyo (Fulham, Defender)",FUL,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,30/01/2021
"Aina  Ola Aina (Fulham, Defender)",FUL,4.3,0,0.02,-0.02,4050.0,0,0.0,0.0,inf,0.02,-0.02,4050.0,30/01/2021
"Andersen  Joachim Andersen (Fulham, Defender)",FUL,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,30/01/2021
"Areola  Alphonse Areola (Fulham, Goalkeeper)",FUL,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,30/01/2021
"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",FUL,5.3,0,0.03,-0.03,600.0,1,0.37,0.63,48.6,0.4,0.6,45.0,30/01/2021
"DeCordova-Reid  Bobby DeCordova-Reid (Fulham, Forward)",FUL,5.3,0,0.01,-0.01,7200.0,1,0.56,0.44,128.6,0.57,0.43,126.3,30/01/2021
"Lemina  Mario Lemina (Fulham, Midfielder)",FUL,4.5,0,0.01,-0.01,7200.0,0,0.0,0.0,inf,0.01,-0.01,7200.0,30/01/2021
"Loftus-Cheek  Ruben Loftus-Cheek (Fulham, Midfielder)",FUL,5.5,0,0.04,-0.04,2250.0,0,0.13,-0.13,692.3,0.17,-0.17,529.4,30/01/2021
"Lookman  Ademola Lookman (Fulham, Midfielder)",FUL,4.7,0,0.14,-0.14,642.9,0,0.17,-0.17,529.4,0.31,-0.31,290.3,30/01/2021
"Mitrovic  Aleksandar Mitrovic (Fulham, Forward)",FUL,5.5,1,0.15,0.85,600.0,0,0.1,-0.1,900.0,0.25,0.75,360.0,30/01/2021
"Reed  Harrison Reed (Fulham, Midfielder)",FUL,4.4,1,0.3,0.7,60.0,0,0.0,0.0,inf,0.3,0.7,60.0,30/01/2021
"Robinson (Antonee)  Antonee Robinson (Fulham, Defender)",FUL,4.4,0,0.01,-0.01,9000.0,0,0.04,-0.04,2250.0,0.05,-0.05,1800.0,30/01/2021
"Tete  Kenny Tete (Fulham, Defender)",FUL,4.3,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,30/01/2021
"Zambo Anguissa  André-Frank Zambo Anguissa (Fulham, Midfielder)",FUL,4.4,0,0.03,-0.03,3000.0,0,0.02,-0.02,4500.0,0.05,-0.05,1800.0,30/01/2021
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,30/01/2021
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,0,0.0,0.0,inf,1,0.55,0.45,163.6,0.55,0.45,163.6,30/01/2021
"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",WBA,5.4,0,0.02,-0.02,4500.0,1,0.39,0.61,230.8,0.41,0.59,219.5,30/01/2021
"Diagne  Mbaye Diagne (West Bromwich Albion, Forward)",WBA,6.0,1,0.13,0.87,346.2,0,0.0,0.0,inf,0.13,0.87,346.2,30/01/2021
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,30/01/2021
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,30/01/2021
"Gibbs  Kieran Gibbs (West Bromwich Albion, Defender)",WBA,4.3,0,0.06,-0.06,1500.0,0,0.0,0.0,inf,0.06,-0.06,1500.0,30/01/2021
"Grant (Karlan)  Karlan Grant (West Bromwich Albion, Forward)",WBA,5.6,0,0.01,-0.01,6600.0,0,0.04,-0.04,1650.0,0.05,-0.05,1320.0,30/01/2021
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,30/01/2021
"Livermore  Jake Livermore (West Bromwich Albion, Midfielder)",WBA,4.7,0,0.01,-0.01,8300.0,0,0.0,0.0,inf,0.01,-0.01,8300.0,30/01/2021
"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",WBA,4.2,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,30/01/2021
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,0,0.04,-0.04,175.0,0,0.0,0.0,inf,0.04,-0.04,175.0,30/01/2021
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,30/01/2021
"Snodgrass  Robert Snodgrass (West Bromwich Albion, Midfielder)",WBA,5.6,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,30/01/2021
