Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Baldock  George Baldock (Sheffield United, Defender)",SHU,4.9,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,10,28/11/2020,DEF,False
"Basham  Chris Basham (Sheffield United, Defender)",SHU,4.6,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,10,28/11/2020,DEF,False
"Berge  Sander Berge (Sheffield United, Midfielder)",SHU,4.9,1,90,0,0,0,0,0,0,0,1,0,1,0,WBA,10,28/11/2020,MID,False
"Brewster  Rhian Brewster (Sheffield United, Forward)",SHU,4.2,0,36,1,0,0,0,0,0,0,0,0,0,0,WBA,10,28/11/2020,FWD,False
"Bryan (Kean)  Kean Bryan (Sheffield United, Defender)",SHU,3.9,1,63,0,1,0,0,0,0,0,1,0,0,0,WBA,10,28/11/2020,DEF,False
"Oliver Burke  Oliver Burke (Sheffield United, Midfielder)",SHU,4.1,1,74,0,1,0,0,0,0,0,1,0,0,0,WBA,10,28/11/2020,MID,False
"Egan  John Egan (Sheffield United, Defender)",SHU,4.7,1,90,0,0,0,0,0,0,0,1,0,1,0,WBA,10,28/11/2020,DEF,False
"Fleck  John Fleck (Sheffield United, Midfielder)",SHU,5.6,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,10,28/11/2020,MID,False
"Lowe  Max Lowe (Sheffield United, Defender)",SHU,4.2,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,10,28/11/2020,DEF,False
"Lundstram  John Lundstram (Sheffield United, Midfielder)",SHU,4.8,0,27,1,0,0,0,0,0,0,0,0,0,0,WBA,10,28/11/2020,MID,False
"McBurnie  Oliver McBurnie (Sheffield United, Forward)",SHU,5.6,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,10,28/11/2020,FWD,False
"Mousset  Lys Mousset (Sheffield United, Forward)",SHU,5.8,0,16,1,0,0,0,0,0,0,0,0,0,0,WBA,10,28/11/2020,FWD,False
"Norwood  Oliver Norwood (Sheffield United, Midfielder)",SHU,4.5,1,54,0,1,0,0,0,0,0,1,0,1,0,WBA,10,28/11/2020,MID,False
"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",SHU,4.6,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,10,28/11/2020,GKP,False
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,1,90,0,0,0,0,0,0,1,0,0,0,0,SHU,10,28/11/2020,DEF,True
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,1,90,0,0,0,0,0,0,1,0,0,0,0,SHU,10,28/11/2020,DEF,True
"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",WBA,5.4,1,90,0,0,0,0,0,0,1,0,0,1,0,SHU,10,28/11/2020,MID,True
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,SHU,10,28/11/2020,DEF,True
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,1,90,0,0,1,0,0,0,1,0,0,0,0,SHU,10,28/11/2020,MID,True
"Grant (Karlan)  Karlan Grant (West Bromwich Albion, Forward)",WBA,5.6,1,75,0,1,0,0,0,0,1,0,0,0,0,SHU,10,28/11/2020,FWD,True
"Ivanovic  Branislav Ivanovic (West Bromwich Albion, Defender)",WBA,4.4,1,90,0,0,0,0,0,0,1,0,0,1,0,SHU,10,28/11/2020,DEF,True
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,1,90,0,0,0,0,0,0,1,0,0,0,0,SHU,10,28/11/2020,GKP,True
"Krovinovic  Filip Krovinovic (West Bromwich Albion, Midfielder)",WBA,4.9,0,15,1,0,0,0,0,0,0,0,0,0,0,SHU,10,28/11/2020,MID,True
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,0,15,1,0,0,0,0,0,0,0,0,0,0,SHU,10,28/11/2020,MID,True
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,1,65,0,1,0,0,0,0,1,0,0,0,0,SHU,10,28/11/2020,FWD,True
"Robson-Kanu  Hal Robson-Kanu (West Bromwich Albion, Forward)",WBA,5.2,0,25,1,0,0,0,0,0,0,0,0,0,0,SHU,10,28/11/2020,FWD,True
"Sawyers  Romaine Sawyers (West Bromwich Albion, Midfielder)",WBA,4.6,1,90,0,0,0,0,0,0,1,0,0,0,0,SHU,10,28/11/2020,MID,True
"Townsend (Conor)  Conor Townsend (West Bromwich Albion, Defender)",WBA,4.4,1,75,0,1,0,0,0,0,1,0,0,0,0,SHU,10,28/11/2020,DEF,True
