Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Bissouma  Yves Bissouma (Brighton and Hove Albion, Midfielder)",BHA,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,MID,False
"Burn  Dan Burn (Brighton and Hove Albion, Defender)",BHA,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,DEF,False
"Connolly  Aaron Connolly (Brighton and Hove Albion, Forward)",BHA,5.5,1,61,0,1,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,FWD,False
"Dunk  Lewis Dunk (Brighton and Hove Albion, Defender)",BHA,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,DEF,False
"Groß  Pascal Groß (Brighton and Hove Albion, Midfielder)",BHA,6.0,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,MID,False
"Lallana  Adam Lallana (Brighton and Hove Albion, Midfielder)",BHA,5.5,0,45,1,0,0,0,0,0,0,0,0,0,0,WBA,26,27/02/2021,MID,False
"Mac Allister  Alexis Mac Allister (Brighton and Hove Albion, Midfielder)",BHA,5.5,1,45,0,1,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,MID,False
"Maupay  Neal Maupay (Brighton and Hove Albion, Forward)",BHA,6.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,FWD,False
"Moder  Jakub Moder (Brighton and Hove Albion, Midfielder)",BHA,4.5,0,7,1,0,0,0,0,0,0,0,0,0,0,WBA,26,27/02/2021,MID,False
"Sanchez  Robert Sanchez (Brighton and Hove Albion, Goalkeeper)",BHA,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,GKP,False
"Trossard  Leandro Trossard (Brighton and Hove Albion, Midfielder)",BHA,6.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,MID,False
"Veltman  Joël Veltman (Brighton and Hove Albion, Defender)",BHA,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,DEF,False
"Welbeck  Danny Welbeck (Brighton and Hove Albion, Forward)",BHA,6.0,0,29,1,0,0,0,0,0,0,0,0,0,0,WBA,26,27/02/2021,FWD,False
"White (Ben)  Ben White (Brighton and Hove Albion, Defender)",BHA,4.5,1,83,0,1,0,0,0,0,0,1,0,0,0,WBA,26,27/02/2021,DEF,False
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,1,90,0,0,1,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,DEF,True
"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",WBA,5.4,1,79,0,1,0,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,MID,True
"Diagne  Mbaye Diagne (West Bromwich Albion, Forward)",WBA,6.0,1,83,0,1,0,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,FWD,True
"Diangana  Grady Diangana (West Bromwich Albion, Midfielder)",WBA,5.0,0,18,1,0,0,0,0,0,0,0,0,0,0,BHA,26,27/02/2021,MID,True
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,DEF,True
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,1,90,0,0,0,1,0,1,1,0,0,0,0,BHA,26,27/02/2021,MID,True
"Ivanovic  Branislav Ivanovic (West Bromwich Albion, Defender)",WBA,4.4,0,11,1,0,0,0,0,0,0,0,0,0,0,BHA,26,27/02/2021,DEF,True
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,1,90,0,0,0,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,GKP,True
"Maitland-Niles  Ainsley Maitland-Niles (West Bromwich Albion, Defender)",WBA,5.5,1,90,0,0,0,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,DEF,True
"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",WBA,4.2,1,90,0,0,0,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,DEF,True
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,1,72,0,1,0,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,MID,True
"Robson-Kanu  Hal Robson-Kanu (West Bromwich Albion, Forward)",WBA,5.2,0,7,1,0,0,0,0,0,0,0,0,0,0,BHA,26,27/02/2021,FWD,True
"Townsend (Conor)  Conor Townsend (West Bromwich Albion, Defender)",WBA,4.4,1,90,0,0,0,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,DEF,True
"Yokuslu  Okay Yokuslu (West Bromwich Albion, Midfielder)",WBA,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,BHA,26,27/02/2021,MID,True
