Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Barnes (Ashley)  Ashley Barnes (Burnley, Forward)",BUR,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,23/05/2021
"Gudmundsson  Johann Berg Gudmundsson (Burnley, Midfielder)",BUR,5.5,0,0.05,-0.05,1780.0,0,0.03,-0.03,2966.7,0.08,-0.08,1112.5,23/05/2021
"Brownhill  Josh Brownhill (Burnley, Midfielder)",BUR,4.5,0,0.01,-0.01,4500.0,0,0.0,0.0,inf,0.01,-0.01,4500.0,23/05/2021
"Cork  Jack Cork (Burnley, Midfielder)",BUR,4.5,0,0.24,-0.24,375.0,0,0.0,0.0,inf,0.24,-0.24,375.0,23/05/2021
"Jimmy Dunne  James Dunne (Burnley, Defender)",BUR,3.8,0,0.01,-0.01,9000.0,0,0.19,-0.19,473.7,0.2,-0.2,450.0,23/05/2021
"Lowton  Matthew Lowton (Burnley, Defender)",BUR,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,23/05/2021
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,0,0.1,-0.1,700.0,0,0.07,-0.07,1000.0,0.17,-0.17,411.8,23/05/2021
"Norris  Will Norris (Burnley, Goalkeeper)",BUR,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,23/05/2021
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,0,0.0,0.0,inf,0,0.35,-0.35,57.1,0.35,-0.35,57.1,23/05/2021
"Tarkowski  James Tarkowski (Burnley, Defender)",BUR,5.0,0,0.06,-0.06,1500.0,0,0.31,-0.31,290.3,0.37,-0.37,243.2,23/05/2021
"Taylor (Charlie)  Charlie Taylor (Burnley, Defender)",BUR,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,23/05/2021
"Vydra  Matej Vydra (Burnley, Forward)",BUR,5.5,0,0.02,-0.02,2250.0,0,0.0,0.0,inf,0.02,-0.02,2250.0,23/05/2021
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,0,0.64,-0.64,140.6,0,0.0,0.0,inf,0.64,-0.64,140.6,23/05/2021
"Wood  Chris Wood (Burnley, Forward)",BUR,7.0,0,0.01,-0.01,9000.0,0,0.12,-0.12,750.0,0.13,-0.13,692.3,23/05/2021
"Baldock  George Baldock (Sheffield United, Defender)",SHU,4.9,0,0.12,-0.12,750.0,0,0.04,-0.04,2250.0,0.16,-0.16,562.5,23/05/2021
"Basham  Chris Basham (Sheffield United, Defender)",SHU,4.6,0,0.01,-0.01,9000.0,0,0.05,-0.05,1800.0,0.06,-0.06,1500.0,23/05/2021
"Brewster  Rhian Brewster (Sheffield United, Forward)",SHU,4.2,0,0.0,0.0,inf,0,0.04,-0.04,275.0,0.04,-0.04,275.0,23/05/2021
"Egan  John Egan (Sheffield United, Defender)",SHU,4.7,0,0.0,0.0,inf,0,0.05,-0.05,1800.0,0.05,-0.05,1800.0,23/05/2021
"Fleck  John Fleck (Sheffield United, Midfielder)",SHU,5.6,0,0.02,-0.02,4500.0,0,0.0,0.0,inf,0.02,-0.02,4500.0,23/05/2021
"Jagielka  Phil Jagielka (Sheffield United, Defender)",SHU,3.9,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,23/05/2021
"Jebbison  Daniel Jebbison (Sheffield United, Forward)",SHU,4.5,0,0.04,-0.04,1975.0,0,0.0,0.0,inf,0.04,-0.04,1975.0,23/05/2021
"McGoldrick  David McGoldrick (Sheffield United, Forward)",SHU,5.2,0,0.03,-0.03,3000.0,1,0.26,0.74,346.2,0.29,0.71,310.3,23/05/2021
"Norwood  Oliver Norwood (Sheffield United, Midfielder)",SHU,4.5,0,0.11,-0.11,818.2,0,0.0,0.0,inf,0.11,-0.11,818.2,23/05/2021
"Osborn  Ben Osborn (Sheffield United, Midfielder)",SHU,4.7,0,0.02,-0.02,4150.0,0,0.03,-0.03,2766.7,0.05,-0.05,1660.0,23/05/2021
"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",SHU,4.6,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,23/05/2021
"Robinson (Jack)  Jack Robinson (Sheffield United, Defender)",SHU,4.2,0,0.01,-0.01,9000.0,0,0.03,-0.03,3000.0,0.04,-0.04,2250.0,23/05/2021
"Stevens (Enda)  Enda Stevens (Sheffield United, Defender)",SHU,5.0,1,0.17,0.83,529.4,0,0.0,0.0,inf,0.17,0.83,529.4,23/05/2021
