Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Cash  Matthew Cash (Aston Villa, Defender)",AVL,5.0,90,5,9,1,0,1,1,1,0,24,15,6.0,28/12/2020
"Davis (Keinan)  Keinan Davis (Aston Villa, Forward)",AVL,4.5,3,0,0,0,0,0,0,0,0,3,3,1.0,28/12/2020
"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",AVL,6.0,81,1,2,1,0,0,0,2,1,22,4,20.3,28/12/2020
"Grealish  Jack Grealish (Aston Villa, Midfielder)",AVL,8.0,90,3,1,0,0,0,0,2,4,6,6,15.0,28/12/2020
"Hause  Kortney Hause (Aston Villa, Defender)",AVL,4.5,90,3,8,1,2,0,0,0,0,14,14,6.4,28/12/2020
"Konsa Ngoyo  Ezri Konsa Ngoyo (Aston Villa, Defender)",AVL,5.0,90,3,4,0,0,0,0,0,0,9,9,10.0,28/12/2020
"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",AVL,5.5,90,10,0,0,0,0,0,0,0,17,17,5.3,28/12/2020
"McGinn  John McGinn (Aston Villa, Midfielder)",AVL,6.0,90,10,3,1,2,0,0,2,2,14,14,6.4,28/12/2020
"Jacob Ramsey  Jacob Ramsey (Aston Villa, Midfielder)",AVL,4.5,9,0,0,0,0,0,0,0,0,2,2,4.5,28/12/2020
"Douglas Luiz  Douglas Luiz Soares de Paulo (Aston Villa, Midfielder)",AVL,4.5,90,6,4,0,4,0,0,0,0,13,13,6.9,28/12/2020
"Targett  Matt Targett (Aston Villa, Defender)",AVL,5.0,90,7,2,0,2,0,0,0,0,11,11,8.2,28/12/2020
"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",AVL,6.0,87,8,2,1,0,0,0,0,3,12,12,7.3,28/12/2020
"Watkins  Ollie Watkins (Aston Villa, Forward)",AVL,7.5,90,3,2,0,0,1,0,2,0,8,8,11.3,28/12/2020
"Azpilicueta  César Azpilicueta (Chelsea, Defender)",CHE,6.0,90,7,3,0,2,1,0,2,0,8,8,11.3,28/12/2020
"Chilwell  Benjamin Chilwell (Chelsea, Defender)",CHE,6.0,90,1,0,0,4,1,0,1,0,17,8,11.3,28/12/2020
"Christensen  Andreas Christensen (Chelsea, Defender)",CHE,5.0,90,3,4,0,4,0,0,0,0,13,13,6.9,28/12/2020
"Jorginho  Jorge Luiz Frello Filho (Chelsea, Midfielder)",CHE,6.0,72,12,4,3,4,0,0,0,0,20,20,3.6,28/12/2020
"Giroud  Olivier Giroud (Chelsea, Forward)",CHE,6.5,72,5,3,0,0,0,0,0,0,26,2,36.0,28/12/2020
"Havertz  Kai Havertz (Chelsea, Midfielder)",CHE,8.5,18,2,2,0,0,0,0,0,0,3,3,6.0,28/12/2020
"Hudson-Odoi  Callum Hudson-Odoi (Chelsea, Midfielder)",CHE,5.5,90,6,0,0,2,0,0,2,0,9,9,10.0,28/12/2020
"Kanté  N&#039;Golo Kanté (Chelsea, Midfielder)",CHE,5.0,90,13,3,0,4,0,0,3,2,12,12,7.5,28/12/2020
"Mendy (Edouard)  Edouard Mendy (Chelsea, Goalkeeper)",CHE,6.0,90,6,1,0,4,0,0,0,0,14,14,6.4,28/12/2020
"Mount  Mason Mount (Chelsea, Midfielder)",CHE,7.5,90,5,4,2,4,0,0,3,1,13,13,6.9,28/12/2020
"Pulisic  Christian Pulisic (Chelsea, Midfielder)",CHE,8.0,90,4,1,0,4,0,0,0,1,-3,-3,0.0,28/12/2020
"Rüdiger  Antonio Rüdiger (Chelsea, Defender)",CHE,5.5,90,3,9,0,4,0,0,0,0,14,14,6.4,28/12/2020
"Werner  Timo Werner (Chelsea, Forward)",CHE,9.0,18,1,0,0,0,0,0,0,0,2,2,9.0,28/12/2020
