Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,89,2,1,0,0,0,0,0,0,6,-3,0.0,16/12/2020
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,90,15,2,2,4,0,0,0,1,20,20,4.5,16/12/2020
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,90,4,2,0,4,0,0,0,0,20,8,11.3,16/12/2020
"Gordon (Anthony)  Anthony Gordon (Everton, Midfielder)",EVE,4.3,1,2,0,1,0,0,0,0,0,4,4,0.3,16/12/2020
"Holgate  Mason Holgate (Everton, Defender)",EVE,4.5,90,7,3,1,2,0,0,1,1,34,10,9.0,16/12/2020
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,89,2,1,0,0,1,0,3,5,20,11,8.1,16/12/2020
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,5,9,0,2,0,0,0,0,24,12,7.5,16/12/2020
"Kenny  Jonjoe Kenny (Everton, Defender)",EVE,4.3,1,0,0,0,0,0,0,0,0,3,3,0.3,16/12/2020
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,41,3,1,0,0,0,0,1,0,5,5,8.2,16/12/2020
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,90,3,6,0,4,0,0,0,0,25,13,6.9,16/12/2020
"Olsen  Robin Olsen (Everton, Goalkeeper)",EVE,4.5,90,8,2,0,0,0,0,0,0,25,13,6.9,16/12/2020
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,90,6,3,0,0,0,0,3,0,9,9,10.0,16/12/2020
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,49,7,0,0,0,0,0,0,2,0,0,0.0,16/12/2020
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,90,7,0,0,0,0,0,0,2,29,2,45.0,16/12/2020
"Barnes (Harvey)  Harvey Barnes (Leicester City, Midfielder)",LEI,7.0,90,3,1,0,0,0,0,0,4,4,4,22.5,16/12/2020
"Fofana  Wesley Fofana (Leicester City, Defender)",LEI,4.5,90,12,14,0,4,0,0,0,1,21,21,4.3,16/12/2020
"Fuchs  Christian Fuchs (Leicester City, Defender)",LEI,4.5,90,5,3,1,4,0,0,0,0,8,8,11.3,16/12/2020
"Iheanacho  Kelechi Iheanacho (Leicester City, Forward)",LEI,7.5,17,1,0,0,0,0,0,1,1,5,5,3.4,16/12/2020
"Justin  James Justin (Leicester City, Defender)",LEI,5.0,90,5,1,0,2,1,1,2,0,14,14,6.4,16/12/2020
"Maddison  James Maddison (Leicester City, Midfielder)",LEI,7.0,90,5,0,0,6,1,0,4,0,15,15,6.0,16/12/2020
"Mendy (Nampalys)  Nampalys Mendy (Leicester City, Midfielder)",LEI,4.5,73,6,0,0,6,0,0,0,1,10,10,7.3,16/12/2020
"Ndidi  Onyinye Wilfred Ndidi (Leicester City, Midfielder)",LEI,5.0,90,10,6,4,6,0,0,0,0,26,26,3.5,16/12/2020
"Ayoze Pérez  Ayoze Pérez Gutiérrez (Leicester City, Midfielder)",LEI,6.0,29,2,0,0,0,0,0,1,0,1,1,29.0,16/12/2020
"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",LEI,5.0,90,5,0,0,0,0,0,0,0,15,15,6.0,16/12/2020
"Tielemans  Youri Tielemans (Leicester City, Midfielder)",LEI,6.5,90,6,1,0,2,0,0,1,1,10,10,9.0,16/12/2020
"Vardy  Jamie Vardy (Leicester City, Forward)",LEI,10.5,90,1,0,1,0,0,0,2,0,4,4,22.5,16/12/2020
"Ünder  Cengiz Ünder (Leicester City, Midfielder)",LEI,5.7,61,3,1,1,0,0,0,0,3,6,6,10.2,16/12/2020
