Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,79,2,1,0,0,0,1,1,0,18,9,8.8,12/05/2021
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,22,0,1,0,0,0,0,0,0,3,3,7.3,12/05/2021
"Chambers  Calum Chambers (Arsenal, Defender)",ARS,4.5,2,1,1,0,0,0,0,0,0,3,3,0.7,12/05/2021
"Elneny  Mohamed Elneny (Arsenal, Midfielder)",ARS,4.5,90,3,2,0,4,0,0,0,1,11,11,8.2,12/05/2021
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,90,5,7,1,4,1,0,0,1,29,17,5.3,12/05/2021
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,11,0,2,0,0,0,0,0,0,4,4,2.8,12/05/2021
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,11,1,0,0,0,0,0,0,29,17,5.3,12/05/2021
"Marí  Pablo Marí (Arsenal, Defender)",ARS,4.5,90,3,5,0,6,0,0,0,0,26,14,6.4,12/05/2021
"Odegaard  Martin Odegaard (Arsenal, Midfielder)",ARS,5.6,90,2,2,0,6,0,0,1,1,13,13,6.9,12/05/2021
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,90,9,6,0,4,0,0,0,1,12,12,7.5,12/05/2021
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,66,4,3,1,0,0,0,0,0,8,8,8.3,12/05/2021
"Smith-Rowe  Emile Smith-Rowe (Arsenal, Midfielder)",ARS,5.5,90,6,2,1,6,0,0,0,0,37,16,5.6,12/05/2021
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,90,2,6,0,0,2,0,1,0,22,10,9.0,12/05/2021
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,90,4,12,1,2,0,0,0,0,28,16,5.6,12/05/2021
"Kepa  Kepa Arrizabalaga Revuelta (Chelsea, Goalkeeper)",CHE,5.0,90,7,0,0,6,0,0,0,0,18,18,5.0,12/05/2021
"Azpilicueta  César Azpilicueta (Chelsea, Defender)",CHE,6.0,78,4,1,0,6,0,0,0,0,12,12,6.5,12/05/2021
"Chilwell  Benjamin Chilwell (Chelsea, Defender)",CHE,6.0,90,2,0,0,2,0,0,0,2,10,10,9.0,12/05/2021
"Jorginho  Jorge Luiz Frello Filho (Chelsea, Midfielder)",CHE,6.0,90,5,0,1,4,0,0,2,2,13,13,6.9,12/05/2021
"Gilmour  Billy Gilmour (Chelsea, Midfielder)",CHE,4.5,45,2,2,0,4,0,0,0,0,8,8,5.6,12/05/2021
"Giroud  Olivier Giroud (Chelsea, Forward)",CHE,6.5,25,2,1,0,0,0,0,0,2,-2,-2,0.0,12/05/2021
"Havertz  Kai Havertz (Chelsea, Midfielder)",CHE,8.5,65,1,0,0,0,0,1,1,2,1,1,65.0,12/05/2021
"Hudson-Odoi  Callum Hudson-Odoi (Chelsea, Midfielder)",CHE,5.5,45,0,1,1,0,2,0,2,1,5,5,9.0,12/05/2021
"James (Reece)  Reece James (Chelsea, Defender)",CHE,5.5,90,5,1,1,6,1,0,3,2,17,17,5.3,12/05/2021
"Mount  Mason Mount (Chelsea, Midfielder)",CHE,7.5,90,2,1,0,4,0,0,4,0,12,12,7.5,12/05/2021
"Pulisic  Christian Pulisic (Chelsea, Midfielder)",CHE,8.0,90,3,0,0,6,1,0,2,1,10,10,9.0,12/05/2021
"Ziyech  Hakim Ziyech (Chelsea, Midfielder)",CHE,7.5,12,1,0,0,0,1,0,1,0,5,5,2.4,12/05/2021
"Zouma  Kurt Zouma (Chelsea, Defender)",CHE,5.5,90,9,1,0,6,0,0,1,0,14,14,6.4,12/05/2021
"Thiago Silva  Thiago Emiliano da Silva (Chelsea, Defender)",CHE,5.5,90,8,5,1,6,0,0,0,0,18,18,5.0,12/05/2021
