Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Alioski  Ezgjan Alioski (Leeds United, Defender)",LEE,4.4,0,0.01,-0.01,7900.0,0,0.0,0.0,inf,0.01,-0.01,7900.0,19/04/2021
"Ayling  Luke Ayling (Leeds United, Defender)",LEE,4.5,0,0.34,-0.34,264.7,0,0.0,0.0,inf,0.34,-0.34,264.7,19/04/2021
"Bamford  Patrick Bamford (Leeds United, Forward)",LEE,8.0,0,0.01,-0.01,9000.0,0,0.9,-0.9,100.0,0.91,-0.91,98.9,19/04/2021
"Hélder Costa  Helder Costa (Leeds United, Midfielder)",LEE,5.5,0,0.03,-0.03,2233.3,0,0.36,-0.36,186.1,0.39,-0.39,171.8,19/04/2021
"Dallas  Stuart Dallas (Leeds United, Defender)",LEE,5.5,0,0.04,-0.04,2250.0,0,0.04,-0.04,2250.0,0.08,-0.08,1125.0,19/04/2021
"Harrison  Jack Harrison (Leeds United, Midfielder)",LEE,6.0,1,0.2,0.8,450.0,0,0.54,-0.54,166.7,0.74,0.26,121.6,19/04/2021
"Hernández  Pablo Hernández (Leeds United, Midfielder)",LEE,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/04/2021
"Klich  Mateusz Klich (Leeds United, Midfielder)",LEE,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/04/2021
"Diego Llorente  Diego Javier Llorente Ríos (Leeds United, Defender)",LEE,4.5,0,0.01,-0.01,9000.0,1,0.13,0.87,692.3,0.14,0.86,642.9,19/04/2021
"Meslier  Illan Meslier (Leeds United, Goalkeeper)",LEE,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/04/2021
"Phillips (Kalvin)  Kalvin Phillips (Leeds United, Midfielder)",LEE,5.0,0,0.25,-0.25,360.0,0,0.0,0.0,inf,0.25,-0.25,360.0,19/04/2021
"Poveda-Ocampo  Ian Carlo Poveda-Ocampo (Leeds United, Midfielder)",LEE,4.5,0,0.05,-0.05,460.0,0,0.0,0.0,inf,0.05,-0.05,460.0,19/04/2021
"Roberts (Tyler)  Tyler Roberts (Leeds United, Midfielder)",LEE,5.0,0,0.08,-0.08,1075.0,0,0.34,-0.34,252.9,0.42,-0.42,204.8,19/04/2021
"Struijk  Pascal Struijk (Leeds United, Defender)",LEE,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/04/2021
"Thiago Alcántara  Thiago Alcántara do Nascimento (Liverpool, Midfielder)",LIV,5.5,0,0.19,-0.19,473.7,0,0.02,-0.02,4500.0,0.21,-0.21,428.6,19/04/2021
"Alexander-Arnold  Trent Alexander-Arnold (Liverpool, Defender)",LIV,7.5,1,0.12,0.88,750.0,0,0.0,0.0,inf,0.12,0.88,750.0,19/04/2021
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,0,0.08,-0.08,1125.0,0,0.19,-0.19,473.7,0.27,-0.27,333.3,19/04/2021
"Kabak  Ozan Kabak (Liverpool, Defender)",LIV,5.0,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,19/04/2021
"Mane  Sadio Mane (Liverpool, Midfielder)",LIV,12.0,0,0.05,-0.05,1420.0,1,0.3,0.7,236.7,0.35,0.65,202.9,19/04/2021
"Milner  James Milner (Liverpool, Midfielder)",LIV,5.0,0,0.04,-0.04,2250.0,0,0.05,-0.05,1800.0,0.09,-0.09,1000.0,19/04/2021
"Oxlade-Chamberlain  Alex Oxlade-Chamberlain (Liverpool, Midfielder)",LIV,6.0,0,0.0,0.0,inf,0,0.07,-0.07,128.6,0.07,-0.07,128.6,19/04/2021
"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",LIV,6.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/04/2021
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,0,0.18,-0.18,500.0,0,0.0,0.0,inf,0.18,-0.18,500.0,19/04/2021
"Salah  Mohamed Salah (Liverpool, Midfielder)",LIV,12.5,0,0.0,0.0,inf,0,0.13,-0.13,146.2,0.13,-0.13,146.2,19/04/2021
"Fabinho  Fabio Henrique Tavares (Liverpool, Midfielder)",LIV,5.5,0,0.38,-0.38,236.8,0,0.0,0.0,inf,0.38,-0.38,236.8,19/04/2021
"Diogo Jota  Diogo José Teixeira da Silva (Liverpool, Midfielder)",LIV,7.5,0,0.22,-0.22,368.2,0,0.62,-0.62,130.6,0.84,-0.84,96.4,19/04/2021
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,0,0.01,-0.01,9000.0,0,0.07,-0.07,1285.7,0.08,-0.08,1125.0,19/04/2021
