Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Aina  Ola Aina (Fulham, Defender)",FUL,4.3,1,90,0,0,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,DEF,False
"Areola  Alphonse Areola (Fulham, Goalkeeper)",FUL,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,GKP,False
"Bryan (Joe)  Joe Bryan (Fulham, Defender)",FUL,4.5,1,67,0,1,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,DEF,False
"Cairney  Tom Cairney (Fulham, Midfielder)",FUL,5.2,1,90,0,0,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,MID,False
"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",FUL,5.3,1,67,0,1,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,MID,False
"DeCordova-Reid  Bobby DeCordova-Reid (Fulham, Forward)",FUL,5.3,1,81,0,1,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,FWD,False
"Kamara  Aboubakar Kamara (Fulham, Midfielder)",FUL,4.8,0,23,1,0,0,0,0,0,0,0,0,0,0,WOL,4,04/10/2020,MID,False
"Kebano  Neeskens Kebano (Fulham, Midfielder)",FUL,4.7,0,9,1,0,0,0,0,0,0,0,0,0,0,WOL,4,04/10/2020,MID,False
"Le Marchand  Maxime Le Marchand (Fulham, Defender)",FUL,4.1,1,90,0,0,0,0,0,0,0,1,0,1,0,WOL,4,04/10/2020,DEF,False
"Lookman  Ademola Lookman (Fulham, Midfielder)",FUL,4.7,0,23,1,0,0,0,0,0,0,0,0,0,0,WOL,4,04/10/2020,MID,False
"Mitrovic  Aleksandar Mitrovic (Fulham, Forward)",FUL,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,FWD,False
"Ream  Tim Ream (Fulham, Defender)",FUL,4.2,1,90,0,0,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,DEF,False
"Robinson (Antonee)  Antonee Robinson (Fulham, Defender)",FUL,4.4,1,90,0,0,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,DEF,False
"Zambo Anguissa  André-Frank Zambo Anguissa (Fulham, Midfielder)",FUL,4.4,1,90,0,0,0,0,0,0,0,1,0,0,0,WOL,4,04/10/2020,MID,False
"Boly  Willy Boly (Wolverhampton Wanderers, Defender)",WOL,5.0,1,90,0,0,0,0,0,0,1,0,0,0,0,FUL,4,04/10/2020,DEF,True
"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",WOL,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,FUL,4,04/10/2020,DEF,True
"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",WOL,5.0,1,90,0,0,0,0,1,1,1,0,0,0,0,FUL,4,04/10/2020,MID,True
"Hoever  Ki-Jana Hoever (Wolverhampton Wanderers, Defender)",WOL,4.0,0,12,1,0,0,0,0,0,0,0,0,0,0,FUL,4,04/10/2020,DEF,True
"Raúl Jiménez  Raul Alonso Jimenez Rodriguez (Wolverhampton Wanderers, Forward)",WOL,7.5,1,90,0,0,0,0,0,0,1,0,0,0,0,FUL,4,04/10/2020,FWD,True
"Kilman  Max Kilman (Wolverhampton Wanderers, Defender)",WOL,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,FUL,4,04/10/2020,DEF,True
"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",WOL,5.0,0,19,1,0,0,0,0,0,0,0,0,0,0,FUL,4,04/10/2020,MID,True
"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",WOL,6.5,1,82,0,1,1,0,0,0,1,0,0,0,0,FUL,4,04/10/2020,MID,True
"Podence  Daniel Podence (Wolverhampton Wanderers, Midfielder)",WOL,5.5,1,71,0,1,0,0,0,0,1,0,0,0,0,FUL,4,04/10/2020,MID,True
"Saiss  Romain Saiss (Wolverhampton Wanderers, Defender)",WOL,5.0,1,90,0,0,0,0,0,0,1,0,0,0,0,FUL,4,04/10/2020,DEF,True
"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",WOL,5.0,1,78,0,1,0,0,0,0,1,0,0,0,0,FUL,4,04/10/2020,DEF,True
"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",WOL,6.0,0,8,1,0,0,0,0,0,0,0,0,0,0,FUL,4,04/10/2020,MID,True
"Ruben Neves  Rúben Diogo da Silva Neves (Wolverhampton Wanderers, Midfielder)",WOL,5.5,1,90,0,0,0,0,0,0,1,0,0,1,0,FUL,4,04/10/2020,MID,True
"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",WOL,5.0,1,90,0,0,0,0,0,0,1,0,0,0,0,FUL,4,04/10/2020,GKP,True
