Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,90,1,1,0,4,0,0,0,1,10,10,9.0,04/10/2020
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,90,5,4,1,4,0,1,2,2,36,18,5.0,04/10/2020
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,90,2,2,0,4,0,0,0,1,12,12,7.5,04/10/2020
"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",ARS,4.7,81,9,2,0,6,0,0,2,3,20,20,4.1,04/10/2020
"Elneny  Mohamed Elneny (Arsenal, Midfielder)",ARS,4.5,90,6,5,1,6,0,0,1,0,19,19,4.7,04/10/2020
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,2,1,0,4,0,0,0,0,12,12,7.5,04/10/2020
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,90,4,6,0,4,0,0,0,1,13,13,6.9,04/10/2020
"Maitland-Niles  Ainsley Maitland-Niles (Arsenal, Defender)",ARS,5.5,3,0,1,0,0,0,0,0,0,2,2,1.5,04/10/2020
"Eddie Nketiah  Edward Nketiah (Arsenal, Forward)",ARS,5.5,58,1,1,0,0,0,0,0,1,4,4,14.5,04/10/2020
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,32,1,0,0,0,0,0,0,0,22,1,32.0,04/10/2020
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,87,2,1,0,4,0,0,0,2,29,11,7.9,04/10/2020
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,90,3,3,0,6,1,0,1,1,14,14,6.4,04/10/2020
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,9,0,1,0,0,0,0,0,0,3,3,3.0,04/10/2020
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,90,5,2,1,6,0,0,0,0,16,16,5.6,04/10/2020
"Baldock  George Baldock (Sheffield United, Defender)",SHU,4.9,90,6,2,0,0,0,0,1,0,16,7,12.9,04/10/2020
"Basham  Chris Basham (Sheffield United, Defender)",SHU,4.6,76,3,6,2,0,0,0,0,0,13,13,5.8,04/10/2020
"Berge  Sander Berge (Sheffield United, Midfielder)",SHU,4.9,90,2,3,0,4,0,0,0,2,8,8,11.3,04/10/2020
"Oliver Burke  Oliver Burke (Sheffield United, Midfielder)",SHU,4.1,56,1,0,0,0,0,0,0,0,-2,-2,0.0,04/10/2020
"Egan  John Egan (Sheffield United, Defender)",SHU,4.7,90,3,8,0,0,0,0,0,0,9,9,10.0,04/10/2020
"Fleck  John Fleck (Sheffield United, Midfielder)",SHU,5.6,27,3,0,0,0,0,0,1,0,5,5,5.4,04/10/2020
"Lundstram  John Lundstram (Sheffield United, Midfielder)",SHU,4.8,90,4,0,0,4,0,0,1,3,11,11,8.2,04/10/2020
"McBurnie  Oliver McBurnie (Sheffield United, Forward)",SHU,5.6,34,0,0,0,0,0,0,0,0,2,2,17.0,04/10/2020
"McGoldrick  David McGoldrick (Sheffield United, Forward)",SHU,5.2,90,6,0,0,2,0,0,0,2,33,9,10.0,04/10/2020
"Osborn  Ben Osborn (Sheffield United, Midfielder)",SHU,4.7,63,3,2,0,0,1,0,1,0,10,10,6.3,04/10/2020
"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",SHU,4.6,90,7,0,0,0,0,0,0,0,13,13,6.9,04/10/2020
"Robinson (Jack)  Jack Robinson (Sheffield United, Defender)",SHU,4.2,90,4,3,0,4,0,0,0,0,12,12,7.5,04/10/2020
"Sharp  Billy Sharp (Sheffield United, Forward)",SHU,5.5,14,1,0,0,0,0,0,0,0,2,2,7.0,04/10/2020
"Stevens (Enda)  Enda Stevens (Sheffield United, Defender)",SHU,5.0,90,5,4,0,4,0,0,0,0,13,13,6.9,04/10/2020
