Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Jordan Ayew  Jordan Ayew (Crystal Palace, Forward)",CRY,6.0,0,0.01,-0.01,1600.0,0,0.0,0.0,inf,0.01,-0.01,1600.0,06/12/2020
"Batshuayi  Michy Batshuayi (Crystal Palace, Forward)",CRY,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,06/12/2020
"Benteke  Christian Benteke (Crystal Palace, Forward)",CRY,6.5,0,0.06,-0.06,1500.0,2,0.58,1.42,155.2,0.64,1.36,140.6,06/12/2020
"Cahill  Gary Cahill (Crystal Palace, Defender)",CRY,4.5,0,0.6,-0.6,150.0,0,0.04,-0.04,2250.0,0.64,-0.64,140.6,06/12/2020
"Clyne  Nathaniel Clyne (Crystal Palace, Defender)",CRY,4.5,1,0.09,0.91,1000.0,0,0.0,0.0,inf,0.09,0.91,1000.0,06/12/2020
"Eze  Eberechi Eze (Crystal Palace, Midfielder)",CRY,6.0,1,0.35,0.65,257.1,0,0.03,-0.03,3000.0,0.38,0.62,236.8,06/12/2020
"Guaita  Vicente Guaita (Crystal Palace, Goalkeeper)",CRY,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,06/12/2020
"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",CRY,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,06/12/2020
"McArthur  James McArthur (Crystal Palace, Midfielder)",CRY,4.5,1,0.09,0.91,811.1,0,0.0,0.0,inf,0.09,0.91,811.1,06/12/2020
"Milivojevic  Luka Milivojevic (Crystal Palace, Midfielder)",CRY,5.5,0,0.04,-0.04,2250.0,0,0.02,-0.02,4500.0,0.06,-0.06,1500.0,06/12/2020
"Riedewald  Jairo Riedewald (Crystal Palace, Midfielder)",CRY,5.0,0,0.01,-0.01,1700.0,0,0.0,0.0,inf,0.01,-0.01,1700.0,06/12/2020
"Schlupp  Jeffrey Schlupp (Crystal Palace, Midfielder)",CRY,5.5,0,0.07,-0.07,1057.1,0,0.2,-0.2,370.0,0.27,-0.27,274.1,06/12/2020
"Van Aanholt  Patrick Van Aanholt (Crystal Palace, Defender)",CRY,5.4,1,0.6,0.4,150.0,0,0.06,-0.06,1500.0,0.66,0.34,136.4,06/12/2020
"Zaha  Wilfried Zaha (Crystal Palace, Midfielder)",CRY,7.0,0,0.09,-0.09,900.0,2,0.73,1.27,111.0,0.82,1.18,98.8,06/12/2020
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,06/12/2020
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,0,0.04,-0.04,2250.0,0,0.16,-0.16,562.5,0.2,-0.2,450.0,06/12/2020
"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",WBA,5.4,0,0.04,-0.04,850.0,0,0.08,-0.08,425.0,0.12,-0.12,283.3,06/12/2020
"Diangana  Grady Diangana (West Bromwich Albion, Midfielder)",WBA,5.0,0,0.02,-0.02,2250.0,0,0.0,0.0,inf,0.02,-0.02,2250.0,06/12/2020
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,1,0.09,0.91,1000.0,0,0.06,-0.06,1500.0,0.15,0.85,600.0,06/12/2020
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,0,0.06,-0.06,1500.0,1,0.1,0.9,900.0,0.16,0.84,562.5,06/12/2020
"Grant (Karlan)  Karlan Grant (West Bromwich Albion, Forward)",WBA,5.6,0,0.01,-0.01,6200.0,0,0.19,-0.19,326.3,0.2,-0.2,310.0,06/12/2020
"Ivanovic  Branislav Ivanovic (West Bromwich Albion, Defender)",WBA,4.4,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,06/12/2020
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,06/12/2020
"Krovinovic  Filip Krovinovic (West Bromwich Albion, Midfielder)",WBA,4.9,0,0.02,-0.02,2250.0,0,0.05,-0.05,900.0,0.07,-0.07,642.9,06/12/2020
"O'Shea  Dara O&#039;Shea (West Bromwich Albion, Defender)",WBA,4.2,0,0.01,-0.01,1000.0,0,0.0,0.0,inf,0.01,-0.01,1000.0,06/12/2020
"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",WBA,5.1,0,0.31,-0.31,290.3,0,0.03,-0.03,3000.0,0.34,-0.34,264.7,06/12/2020
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,0,0.01,-0.01,2800.0,0,0.0,0.0,inf,0.01,-0.01,2800.0,06/12/2020
"Sawyers  Romaine Sawyers (West Bromwich Albion, Midfielder)",WBA,4.6,0,0.01,-0.01,8000.0,0,0.0,0.0,inf,0.01,-0.01,8000.0,06/12/2020
