Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Abraham  Tammy Abraham (Chelsea, Forward)",CHE,6.5,14,1,2,0,0,0,0,0,0,3,3,4.7,01/05/2021
"Alonso  Marcos Alonso (Chelsea, Defender)",CHE,5.5,9,0,0,0,0,0,0,1,0,3,3,3.0,01/05/2021
"Chilwell  Benjamin Chilwell (Chelsea, Defender)",CHE,6.0,81,2,1,0,0,0,0,0,1,16,4,20.3,01/05/2021
"Christensen  Andreas Christensen (Chelsea, Defender)",CHE,5.0,90,6,2,2,4,0,0,0,1,27,15,6.0,01/05/2021
"Gilmour  Billy Gilmour (Chelsea, Midfielder)",CHE,4.5,90,5,2,0,4,0,0,1,1,11,11,8.2,01/05/2021
"Havertz  Kai Havertz (Chelsea, Midfielder)",CHE,8.5,90,4,4,0,4,0,0,1,1,45,6,15.0,01/05/2021
"James (Reece)  Reece James (Chelsea, Defender)",CHE,5.5,90,6,5,0,4,0,0,0,1,22,10,9.0,01/05/2021
"Kanté  N&#039;Golo Kanté (Chelsea, Midfielder)",CHE,5.0,24,2,1,1,0,0,0,0,0,5,5,4.8,01/05/2021
"Mendy (Edouard)  Edouard Mendy (Chelsea, Goalkeeper)",CHE,6.0,90,8,0,0,0,0,0,0,0,26,14,6.4,01/05/2021
"Mount  Mason Mount (Chelsea, Midfielder)",CHE,7.5,76,6,0,0,4,0,1,1,0,24,15,5.1,01/05/2021
"Werner  Timo Werner (Chelsea, Forward)",CHE,9.0,90,0,1,0,0,0,2,2,2,18,9,10.0,01/05/2021
"Ziyech  Hakim Ziyech (Chelsea, Midfielder)",CHE,7.5,66,5,1,2,4,0,0,1,2,7,7,9.4,01/05/2021
"Zouma  Kurt Zouma (Chelsea, Defender)",CHE,5.5,90,6,7,0,6,0,0,0,0,24,12,7.5,01/05/2021
"Thiago Silva  Thiago Emiliano da Silva (Chelsea, Defender)",CHE,5.5,90,7,6,0,6,0,0,0,0,28,16,5.6,01/05/2021
"Tosin  Oluwatosin Adarabioyo (Fulham, Defender)",FUL,4.5,90,3,3,0,6,0,0,0,0,11,11,8.2,01/05/2021
"Aina  Ola Aina (Fulham, Defender)",FUL,4.3,90,2,2,2,6,0,0,0,2,10,10,9.0,01/05/2021
"Andersen  Joachim Andersen (Fulham, Defender)",FUL,4.5,90,11,5,2,4,0,0,0,0,16,16,5.6,01/05/2021
"Areola  Alphonse Areola (Fulham, Goalkeeper)",FUL,5.0,90,7,1,0,0,0,0,0,0,14,14,6.4,01/05/2021
"Carvalho  Fabio Carvalho (Fulham, Midfielder)",FUL,4.5,12,0,0,0,0,0,0,0,0,2,2,6.0,01/05/2021
"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",FUL,5.3,78,6,1,0,0,0,0,0,0,6,6,13.0,01/05/2021
"DeCordova-Reid  Bobby DeCordova-Reid (Fulham, Forward)",FUL,5.3,90,2,2,0,0,0,0,0,2,7,7,12.9,01/05/2021
"Lemina  Mario Lemina (Fulham, Midfielder)",FUL,4.5,78,3,3,1,4,0,0,0,1,12,12,6.5,01/05/2021
"Lookman  Ademola Lookman (Fulham, Midfielder)",FUL,4.7,90,7,0,1,4,0,0,3,3,11,11,8.2,01/05/2021
"Maja  Josh Maja (Fulham, Forward)",FUL,5.0,81,2,0,2,0,0,0,1,1,10,10,8.1,01/05/2021
"Mitrovic  Aleksandar Mitrovic (Fulham, Forward)",FUL,5.5,9,0,0,0,0,0,0,0,0,3,3,3.0,01/05/2021
"Onomah  Josh Onomah (Fulham, Midfielder)",FUL,4.6,12,1,0,1,0,0,0,0,0,4,4,3.0,01/05/2021
"Robinson (Antonee)  Antonee Robinson (Fulham, Defender)",FUL,4.4,90,6,2,2,2,1,0,1,2,17,17,5.3,01/05/2021
"Zambo Anguissa  André-Frank Zambo Anguissa (Fulham, Midfielder)",FUL,4.4,90,7,0,0,4,0,0,3,0,11,11,8.2,01/05/2021
