Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Barnes (Ashley)  Ashley Barnes (Burnley, Forward)",BUR,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,05/12/2020
"Benson  Josh Benson (Burnley, Midfielder)",BUR,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,05/12/2020
"Brady  Robert Brady (Burnley, Midfielder)",BUR,5.0,0,0.03,-0.03,2866.7,1,0.07,0.93,1228.6,0.1,0.9,860.0,05/12/2020
"Brownhill  Josh Brownhill (Burnley, Midfielder)",BUR,4.5,0,0.02,-0.02,4500.0,0,0.12,-0.12,750.0,0.14,-0.14,642.9,05/12/2020
"Lowton  Matthew Lowton (Burnley, Defender)",BUR,4.5,0,0.03,-0.03,3000.0,0,0.0,0.0,inf,0.03,-0.03,3000.0,05/12/2020
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,0,0.41,-0.41,219.5,0,0.04,-0.04,2250.0,0.45,-0.45,200.0,05/12/2020
"Mee  Ben Mee (Burnley, Defender)",BUR,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,05/12/2020
"Pope  Nick Pope (Burnley, Goalkeeper)",BUR,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,05/12/2020
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,0,0.05,-0.05,1500.0,0,0.0,0.0,inf,0.05,-0.05,1500.0,05/12/2020
"Tarkowski  James Tarkowski (Burnley, Defender)",BUR,5.0,0,0.02,-0.02,4500.0,0,0.0,0.0,inf,0.02,-0.02,4500.0,05/12/2020
"Taylor (Charlie)  Charlie Taylor (Burnley, Defender)",BUR,4.5,0,0.02,-0.02,4500.0,0,0.0,0.0,inf,0.02,-0.02,4500.0,05/12/2020
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,1,0.05,0.95,1800.0,0,0.0,0.0,inf,0.05,0.95,1800.0,05/12/2020
"Wood  Chris Wood (Burnley, Forward)",BUR,7.0,0,0.05,-0.05,1800.0,0,0.56,-0.56,160.7,0.61,-0.61,147.5,05/12/2020
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,0,0.01,-0.01,9000.0,1,1.5,-0.5,60.0,1.51,-0.51,59.6,05/12/2020
"Delph  Fabian Delph (Everton, Midfielder)",EVE,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,05/12/2020
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,0,0.06,-0.06,1350.0,0,0.0,0.0,inf,0.06,-0.06,1350.0,05/12/2020
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,05/12/2020
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,0,0.32,-0.32,281.3,0,0.04,-0.04,2250.0,0.36,-0.36,250.0,05/12/2020
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,05/12/2020
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,0,0.04,-0.04,2225.0,0,0.0,0.0,inf,0.04,-0.04,2225.0,05/12/2020
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,05/12/2020
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,05/12/2020
"Rodríguez  James Rodríguez (Everton, Midfielder)",EVE,7.0,0,0.43,-0.43,209.3,0,0.14,-0.14,642.9,0.57,-0.57,157.9,05/12/2020
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,0,0.0,0.0,inf,0,0.41,-0.41,22.0,0.41,-0.41,22.0,05/12/2020
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,0,0.01,-0.01,6100.0,0,0.05,-0.05,1220.0,0.06,-0.06,1016.7,05/12/2020
"Tosun  Cenk Tosun (Everton, Forward)",EVE,6.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,05/12/2020
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,1,0.57,0.43,157.9,0,0.07,-0.07,1285.7,0.64,0.36,140.6,05/12/2020
