Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,90,2,1,0,0,0,0,0,0,-1,-1,0.0,29/11/2020
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,90,1,5,0,6,0,1,1,0,12,12,7.5,29/11/2020
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,65,0,1,1,0,1,0,1,0,17,8,8.1,29/11/2020
"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",ARS,4.7,90,4,0,2,4,0,0,0,0,12,12,7.5,29/11/2020
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,45,4,1,0,4,0,0,0,0,2,2,22.5,29/11/2020
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,10,0,0,0,0,0,0,0,0,3,3,3.3,29/11/2020
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,5,0,0,0,0,0,0,0,13,13,6.9,29/11/2020
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,45,1,2,0,0,0,0,1,0,1,1,45.0,29/11/2020
"Nelson (Reiss)  Reiss Nelson (Arsenal, Forward)",ARS,5.1,25,2,1,0,0,1,0,0,0,1,1,25.0,29/11/2020
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,90,4,2,0,2,1,0,3,2,9,9,10.0,29/11/2020
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,90,7,5,0,2,0,0,0,0,8,8,11.3,29/11/2020
"Willock  Joseph Willock (Arsenal, Midfielder)",ARS,6.0,90,4,0,1,4,0,0,0,0,12,12,7.5,29/11/2020
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,80,9,6,0,6,0,0,0,0,14,14,5.7,29/11/2020
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,90,3,5,0,4,0,0,0,0,23,11,8.2,29/11/2020
"Boly  Willy Boly (Wolverhampton Wanderers, Defender)",WOL,5.0,90,3,7,0,2,0,0,0,0,8,8,11.3,29/11/2020
"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",WOL,4.5,90,1,12,0,4,0,0,0,0,11,11,8.2,29/11/2020
"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",WOL,5.0,90,3,2,0,0,0,0,0,1,12,3,30.0,29/11/2020
"Raúl Jiménez  Raul Alonso Jimenez Rodriguez (Wolverhampton Wanderers, Forward)",WOL,7.5,15,0,0,0,0,0,0,0,0,3,3,5.0,29/11/2020
"Kilman  Max Kilman (Wolverhampton Wanderers, Defender)",WOL,4.5,12,1,1,0,0,0,0,0,0,3,3,4.0,29/11/2020
"Marçal  Fernando Marçal de Oliveira (Wolverhampton Wanderers, Defender)",WOL,4.5,90,2,7,1,6,0,0,0,0,17,17,5.3,29/11/2020
"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",WOL,5.0,90,4,7,0,4,0,0,0,0,10,10,9.0,29/11/2020
"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",WOL,6.5,90,4,2,0,6,0,0,3,1,42,15,6.0,29/11/2020
"Podence  Daniel Podence (Wolverhampton Wanderers, Midfielder)",WOL,5.5,70,5,0,0,4,0,0,0,4,34,13,5.4,29/11/2020
"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",WOL,5.0,90,2,6,0,2,0,0,1,1,10,10,9.0,29/11/2020
"Fabio Silva  Fabio Daniel Soares Silva (Wolverhampton Wanderers, Forward)",WOL,6.0,63,2,1,0,0,0,0,1,1,3,3,21.0,29/11/2020
"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",WOL,6.0,90,3,2,0,0,1,1,3,2,6,6,15.0,29/11/2020
"Ruben Neves  Rúben Diogo da Silva Neves (Wolverhampton Wanderers, Midfielder)",WOL,5.5,20,1,5,0,0,0,0,0,0,5,5,4.0,29/11/2020
"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",WOL,5.0,90,5,0,0,0,0,0,0,0,8,8,11.3,29/11/2020
