Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Cash  Matthew Cash (Aston Villa, Defender)",AVL,5.0,0,0.04,-0.04,2250.0,0,0.0,0.0,inf,0.04,-0.04,2250.0,12/12/2020
"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",AVL,6.0,0,0.0,0.0,inf,1,0.79,0.21,19.0,0.79,0.21,19.0,12/12/2020
"Grealish  Jack Grealish (Aston Villa, Midfielder)",AVL,8.0,0,0.21,-0.21,428.6,0,0.21,-0.21,428.6,0.42,-0.42,214.3,12/12/2020
"Konsa Ngoyo  Ezri Konsa Ngoyo (Aston Villa, Defender)",AVL,5.0,0,0.0,0.0,inf,0,0.13,-0.13,692.3,0.13,-0.13,692.3,12/12/2020
"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",AVL,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,12/12/2020
"McGinn  John McGinn (Aston Villa, Midfielder)",AVL,6.0,0,0.02,-0.02,4500.0,0,0.03,-0.03,3000.0,0.05,-0.05,1800.0,12/12/2020
"Mings  Tyrone Mings (Aston Villa, Defender)",AVL,5.0,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,12/12/2020
"Nakamba  Marvelous Nakamba (Aston Villa, Midfielder)",AVL,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,12/12/2020
"Jacob Ramsey  Jacob Ramsey (Aston Villa, Midfielder)",AVL,4.5,0,0.01,-0.01,8900.0,0,0.09,-0.09,988.9,0.1,-0.1,890.0,12/12/2020
"Douglas Luiz  Douglas Luiz Soares de Paulo (Aston Villa, Midfielder)",AVL,4.5,0,0.02,-0.02,4250.0,0,0.06,-0.06,1416.7,0.08,-0.08,1062.5,12/12/2020
"Targett  Matt Targett (Aston Villa, Defender)",AVL,5.0,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,12/12/2020
"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",AVL,6.0,0,0.03,-0.03,2500.0,0,0.0,0.0,inf,0.03,-0.03,2500.0,12/12/2020
"Watkins  Ollie Watkins (Aston Villa, Forward)",AVL,7.5,0,0.02,-0.02,4500.0,0,0.08,-0.08,1125.0,0.1,-0.1,900.0,12/12/2020
"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",WOL,4.5,0,0.0,0.0,inf,0,0.05,-0.05,1800.0,0.05,-0.05,1800.0,12/12/2020
"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",WOL,5.0,0,0.01,-0.01,8000.0,0,0.4,-0.4,200.0,0.41,-0.41,195.1,12/12/2020
"Marçal  Fernando Marçal de Oliveira (Wolverhampton Wanderers, Defender)",WOL,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,12/12/2020
"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",WOL,5.0,0,0.08,-0.08,1112.5,0,0.0,0.0,inf,0.08,-0.08,1112.5,12/12/2020
"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",WOL,6.5,0,0.26,-0.26,346.2,0,0.08,-0.08,1125.0,0.34,-0.34,264.7,12/12/2020
"Podence  Daniel Podence (Wolverhampton Wanderers, Midfielder)",WOL,5.5,0,0.09,-0.09,1000.0,0,0.19,-0.19,473.7,0.28,-0.28,321.4,12/12/2020
"Saiss  Romain Saiss (Wolverhampton Wanderers, Defender)",WOL,5.0,0,0.0,0.0,inf,0,0.08,-0.08,1125.0,0.08,-0.08,1125.0,12/12/2020
"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",WOL,5.0,0,0.01,-0.01,9000.0,0,0.03,-0.03,3000.0,0.04,-0.04,2250.0,12/12/2020
"Fabio Silva  Fabio Daniel Soares Silva (Wolverhampton Wanderers, Forward)",WOL,6.0,0,0.07,-0.07,1285.7,0,0.25,-0.25,360.0,0.32,-0.32,281.3,12/12/2020
"Traoré  Adama Traoré (Wolverhampton Wanderers, Midfielder)",WOL,6.0,0,0.17,-0.17,529.4,0,0.05,-0.05,1800.0,0.22,-0.22,409.1,12/12/2020
"Ruben Neves  Rúben Diogo da Silva Neves (Wolverhampton Wanderers, Midfielder)",WOL,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,12/12/2020
"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",WOL,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,12/12/2020
