Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Gudmundsson  Johann Berg Gudmundsson (Burnley, Midfielder)",BUR,5.5,0,0.01,-0.01,8800.0,0,0.0,0.0,inf,0.01,-0.01,8800.0,18/04/2021
"Brownhill  Josh Brownhill (Burnley, Midfielder)",BUR,4.5,0,0.03,-0.03,2933.3,0,0.03,-0.03,2933.3,0.06,-0.06,1466.7,18/04/2021
"Cork  Jack Cork (Burnley, Midfielder)",BUR,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,18/04/2021
"Lowton  Matthew Lowton (Burnley, Defender)",BUR,4.5,0,0.08,-0.08,1125.0,0,0.0,0.0,inf,0.08,-0.08,1125.0,18/04/2021
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,0,0.07,-0.07,1285.7,0,0.06,-0.06,1500.0,0.13,-0.13,692.3,18/04/2021
"Mee  Ben Mee (Burnley, Defender)",BUR,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,18/04/2021
"Peacock-Farrell  Bailey Peacock-Farrell (Burnley, Goalkeeper)",BUR,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,18/04/2021
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,18/04/2021
"Tarkowski  James Tarkowski (Burnley, Defender)",BUR,5.0,0,0.04,-0.04,2250.0,1,0.37,0.63,243.2,0.41,0.59,219.5,18/04/2021
"Taylor (Charlie)  Charlie Taylor (Burnley, Defender)",BUR,4.5,0,0.04,-0.04,2250.0,0,0.0,0.0,inf,0.04,-0.04,2250.0,18/04/2021
"Vydra  Matej Vydra (Burnley, Forward)",BUR,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,18/04/2021
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,1,0.22,0.78,409.1,0,0.0,0.0,inf,0.22,0.78,409.1,18/04/2021
"Wood  Chris Wood (Burnley, Forward)",BUR,7.0,0,0.03,-0.03,3000.0,0,0.4,-0.4,225.0,0.43,-0.43,209.3,18/04/2021
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,0,0.14,-0.14,642.9,0,0.48,-0.48,187.5,0.62,-0.62,145.2,18/04/2021
"Cavani  Edinson Cavani (Manchester United, Forward)",MUN,8.5,0,0.01,-0.01,4500.0,1,0.84,0.16,53.6,0.85,0.15,52.9,18/04/2021
"Greenwood (Mason)  Mason Greenwood (Manchester United, Midfielder)",MUN,7.5,0,0.26,-0.26,346.2,2,0.84,1.16,107.1,1.1,0.9,81.8,18/04/2021
"Henderson (Dean)  Dean Henderson (Manchester United, Goalkeeper)",MUN,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,18/04/2021
"Maguire (Harry)  Harry Maguire (Manchester United, Defender)",MUN,5.5,0,0.04,-0.04,2250.0,0,0.04,-0.04,2250.0,0.08,-0.08,1125.0,18/04/2021
"McTominay  Scott McTominay (Manchester United, Midfielder)",MUN,5.5,0,0.1,-0.1,900.0,0,0.42,-0.42,214.3,0.52,-0.52,173.1,18/04/2021
"Lindelof  Victor Nilsson-Lindelof (Manchester United, Defender)",MUN,5.0,0,0.02,-0.02,4500.0,0,0.0,0.0,inf,0.02,-0.02,4500.0,18/04/2021
"Pogba  Paul Pogba (Manchester United, Midfielder)",MUN,7.5,1,0.06,0.94,1500.0,0,0.12,-0.12,750.0,0.18,0.82,500.0,18/04/2021
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,1,0.32,0.68,262.5,0,0.13,-0.13,646.2,0.45,0.55,186.7,18/04/2021
"Fred  Frederico Rodrigues de Paula Santos (Manchester United, Midfielder)",MUN,5.0,0,0.02,-0.02,2250.0,0,0.0,0.0,inf,0.02,-0.02,2250.0,18/04/2021
"Shaw  Luke Shaw (Manchester United, Defender)",MUN,5.5,0,0.15,-0.15,600.0,0,0.0,0.0,inf,0.15,-0.15,600.0,18/04/2021
"Wan-Bissaka  Aaron Wan-Bissaka (Manchester United, Defender)",MUN,5.5,0,0.1,-0.1,900.0,0,0.0,0.0,inf,0.1,-0.1,900.0,18/04/2021
"van de Beek  Donny van de Beek (Manchester United, Midfielder)",MUN,6.0,1,0.55,0.45,10.9,0,0.0,0.0,inf,0.55,0.45,10.9,18/04/2021
