Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,90,1,1,0,0,0,0,0,0,21,-3,0.0,17/10/2020
"Coleman  Seamus Coleman (Everton, Defender)",EVE,5.0,31,2,1,0,0,0,0,0,1,3,3,10.3,17/10/2020
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,90,4,8,1,0,2,2,3,1,34,25,3.6,17/10/2020
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,78,8,1,0,2,0,0,1,0,9,9,8.7,17/10/2020
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,59,3,5,0,0,0,0,1,2,8,8,7.4,17/10/2020
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,12,2,0,0,0,0,0,0,0,3,3,4.0,17/10/2020
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,3,6,1,4,0,0,1,0,28,16,5.6,17/10/2020
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,90,7,0,2,0,0,0,0,0,3,3,30.0,17/10/2020
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,90,5,7,0,2,0,0,0,0,6,6,15.0,17/10/2020
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,90,10,0,0,0,0,0,0,0,21,21,4.3,17/10/2020
"Rodríguez  James Rodríguez (Everton, Midfielder)",EVE,7.0,90,6,0,0,4,1,1,3,3,22,13,6.9,17/10/2020
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,18,0,0,0,0,0,0,0,0,2,2,9.0,17/10/2020
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,72,6,1,0,0,0,0,1,1,-2,-2,0.0,17/10/2020
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,89,8,2,0,0,0,0,1,0,-6,-6,0.0,17/10/2020
"Thiago Alcántara  Thiago Alcántara do Nascimento (Liverpool, Midfielder)",LIV,5.5,90,7,3,1,6,0,0,2,4,19,19,4.7,17/10/2020
"Alexander-Arnold  Trent Alexander-Arnold (Liverpool, Defender)",LIV,7.5,90,9,2,1,4,0,0,1,1,14,14,6.4,17/10/2020
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,78,2,1,1,0,0,0,2,1,8,8,9.8,17/10/2020
"Gomez  Joseph Gomez (Liverpool, Defender)",LIV,5.0,79,0,4,0,4,0,0,0,0,12,12,6.6,17/10/2020
"Henderson (Jordan)  Jordan Henderson (Liverpool, Midfielder)",LIV,5.0,90,9,0,0,2,0,0,2,1,7,7,12.9,17/10/2020
"Mane  Sadio Mane (Liverpool, Midfielder)",LIV,12.0,90,7,1,0,2,1,1,2,1,18,0,0.0,17/10/2020
"Matip  Joel Matip (Liverpool, Defender)",LIV,5.0,90,5,1,0,4,0,0,0,0,10,10,9.0,17/10/2020
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,90,8,3,0,6,2,2,3,1,33,24,3.8,17/10/2020
"Salah  Mohamed Salah (Liverpool, Midfielder)",LIV,12.5,90,1,0,0,0,0,1,1,1,24,6,15.0,17/10/2020
"Adrián  Adrián San Miguel del Castillo (Liverpool, Goalkeeper)",LIV,4.5,90,8,1,0,0,0,0,0,0,14,14,6.4,17/10/2020
"Fabinho  Fabio Henrique Tavares (Liverpool, Midfielder)",LIV,5.5,89,11,1,0,4,0,0,0,0,9,9,9.9,17/10/2020
"Diogo Jota  Diogo José Teixeira da Silva (Liverpool, Midfielder)",LIV,7.5,12,0,0,0,0,0,0,1,1,5,5,2.4,17/10/2020
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,1,1,0,0,0,0,0,0,0,3,3,0.3,17/10/2020
"van Dijk  Virgil van Dijk (Liverpool, Defender)",LIV,6.5,11,0,0,0,0,0,0,0,0,0,0,0.0,17/10/2020
