Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Jordan Ayew  Jordan Ayew (Crystal Palace, Forward)",CRY,6.0,0,0.04,-0.04,2125.0,1,0.31,0.69,274.2,0.35,0.65,242.9,07/11/2020
"Benteke  Christian Benteke (Crystal Palace, Forward)",CRY,6.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,07/11/2020
"Clyne  Nathaniel Clyne (Crystal Palace, Defender)",CRY,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,07/11/2020
"Dann  Scott Dann (Crystal Palace, Defender)",CRY,4.2,0,0.0,0.0,inf,1,0.06,0.94,1500.0,0.06,0.94,1500.0,07/11/2020
"Eze  Eberechi Eze (Crystal Palace, Midfielder)",CRY,6.0,1,0.07,0.93,1285.7,1,0.11,0.89,818.2,0.18,1.82,500.0,07/11/2020
"Guaita  Vicente Guaita (Crystal Palace, Goalkeeper)",CRY,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,07/11/2020
"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",CRY,4.5,0,0.02,-0.02,4500.0,0,0.0,0.0,inf,0.02,-0.02,4500.0,07/11/2020
"McArthur  James McArthur (Crystal Palace, Midfielder)",CRY,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,07/11/2020
"McCarthy (James)  James McCarthy (Crystal Palace, Midfielder)",CRY,4.3,0,0.02,-0.02,650.0,0,0.0,0.0,inf,0.02,-0.02,650.0,07/11/2020
"Riedewald  Jairo Riedewald (Crystal Palace, Midfielder)",CRY,5.0,0,0.01,-0.01,7700.0,0,0.0,0.0,inf,0.01,-0.01,7700.0,07/11/2020
"Schlupp  Jeffrey Schlupp (Crystal Palace, Midfielder)",CRY,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,07/11/2020
"Townsend (Andros)  Andros Townsend (Crystal Palace, Midfielder)",CRY,5.5,0,0.02,-0.02,3550.0,0,0.03,-0.03,2366.7,0.05,-0.05,1420.0,07/11/2020
"Van Aanholt  Patrick Van Aanholt (Crystal Palace, Defender)",CRY,5.4,0,0.03,-0.03,3000.0,0,0.33,-0.33,272.7,0.36,-0.36,250.0,07/11/2020
"Zaha  Wilfried Zaha (Crystal Palace, Midfielder)",CRY,7.0,1,0.19,0.81,473.7,0,0.05,-0.05,1800.0,0.24,0.76,375.0,07/11/2020
"Alioski  Ezgjan Alioski (Leeds United, Defender)",LEE,4.4,0,0.02,-0.02,4500.0,0,0.04,-0.04,2250.0,0.06,-0.06,1500.0,07/11/2020
"Ayling  Luke Ayling (Leeds United, Defender)",LEE,4.5,0,0.03,-0.03,3000.0,0,0.02,-0.02,4500.0,0.05,-0.05,1800.0,07/11/2020
"Bamford  Patrick Bamford (Leeds United, Forward)",LEE,8.0,0,0.02,-0.02,4500.0,1,0.44,0.56,204.5,0.46,0.54,195.7,07/11/2020
"Cooper  Liam Cooper (Leeds United, Defender)",LEE,4.5,0,0.01,-0.01,9000.0,0,0.06,-0.06,1500.0,0.07,-0.07,1285.7,07/11/2020
"Hélder Costa  Helder Costa (Leeds United, Midfielder)",LEE,5.5,0,0.01,-0.01,4500.0,0,0.0,0.0,inf,0.01,-0.01,4500.0,07/11/2020
"Dallas  Stuart Dallas (Leeds United, Defender)",LEE,5.5,0,0.05,-0.05,1800.0,0,0.0,0.0,inf,0.05,-0.05,1800.0,07/11/2020
"Raphinha  Raphael Dias Belloli (Leeds United, Midfielder)",LEE,6.5,0,0.03,-0.03,1500.0,0,0.06,-0.06,750.0,0.09,-0.09,500.0,07/11/2020
"Harrison  Jack Harrison (Leeds United, Midfielder)",LEE,6.0,0,0.15,-0.15,600.0,0,0.03,-0.03,3000.0,0.18,-0.18,500.0,07/11/2020
"Klich  Mateusz Klich (Leeds United, Midfielder)",LEE,5.5,1,0.43,0.57,209.3,0,0.0,0.0,inf,0.43,0.57,209.3,07/11/2020
"Koch  Robin Koch (Leeds United, Defender)",LEE,4.5,0,0.01,-0.01,9000.0,0,0.06,-0.06,1500.0,0.07,-0.07,1285.7,07/11/2020
"Meslier  Illan Meslier (Leeds United, Goalkeeper)",LEE,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,07/11/2020
"Roberts (Tyler)  Tyler Roberts (Leeds United, Midfielder)",LEE,5.0,0,0.02,-0.02,950.0,0,0.0,0.0,inf,0.02,-0.02,950.0,07/11/2020
"Struijk  Pascal Struijk (Leeds United, Defender)",LEE,4.5,0,0.02,-0.02,3550.0,0,0.14,-0.14,507.1,0.16,-0.16,443.8,07/11/2020
