Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Tosin  Oluwatosin Adarabioyo (Fulham, Defender)",FUL,4.5,90,5,1,1,4,0,0,0,0,9,9,10.0,13/03/2021
"Aina  Ola Aina (Fulham, Defender)",FUL,4.3,90,5,3,0,4,1,0,1,1,12,12,7.5,13/03/2021
"Andersen  Joachim Andersen (Fulham, Defender)",FUL,4.5,90,7,0,0,4,0,0,0,0,6,6,15.0,13/03/2021
"Areola  Alphonse Areola (Fulham, Goalkeeper)",FUL,5.0,90,6,0,0,0,0,0,0,0,16,16,5.6,13/03/2021
"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",FUL,5.3,80,4,1,0,0,1,0,0,3,7,7,11.4,13/03/2021
"Lemina  Mario Lemina (Fulham, Midfielder)",FUL,4.5,73,4,1,0,0,0,0,0,2,3,3,24.3,13/03/2021
"Loftus-Cheek  Ruben Loftus-Cheek (Fulham, Midfielder)",FUL,5.5,63,2,0,0,0,0,0,0,0,4,4,15.8,13/03/2021
"Lookman  Ademola Lookman (Fulham, Midfielder)",FUL,4.7,90,5,0,0,0,0,0,0,1,6,6,15.0,13/03/2021
"Mitrovic  Aleksandar Mitrovic (Fulham, Forward)",FUL,5.5,27,1,0,0,0,0,0,1,0,4,4,6.8,13/03/2021
"Onomah  Josh Onomah (Fulham, Midfielder)",FUL,4.6,17,3,0,0,0,0,0,0,0,4,4,4.3,13/03/2021
"Reed  Harrison Reed (Fulham, Midfielder)",FUL,4.4,90,4,3,0,4,0,0,0,1,8,8,11.3,13/03/2021
"Robinson (Antonee)  Antonee Robinson (Fulham, Defender)",FUL,4.4,10,0,0,0,0,0,0,0,2,4,4,2.5,13/03/2021
"Tete  Kenny Tete (Fulham, Defender)",FUL,4.3,90,5,5,0,2,0,0,0,0,9,9,10.0,13/03/2021
"Zambo Anguissa  André-Frank Zambo Anguissa (Fulham, Midfielder)",FUL,4.4,90,9,0,0,2,0,0,1,2,8,8,11.3,13/03/2021
"Aguero  Sergio Aguero (Manchester City, Forward)",MCI,10.3,90,1,0,0,0,0,0,0,2,27,3,30.0,13/03/2021
"João Cancelo  João Pedro Cavaco Cancelo (Manchester City, Defender)",MCI,6.0,90,7,2,1,2,0,2,2,3,41,20,4.5,13/03/2021
"Garcia  Eric Garcia (Manchester City, Defender)",MCI,4.7,15,0,1,0,0,0,0,0,0,3,3,5.0,13/03/2021
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,75,3,4,0,4,0,0,0,0,22,10,7.5,13/03/2021
"Rodri  Rodrigo Hernández Cascante (Manchester City, Midfielder)",MCI,5.5,90,14,2,1,6,0,0,0,0,10,10,9.0,13/03/2021
"Laporte  Aymeric Laporte (Manchester City, Defender)",MCI,5.5,90,4,5,0,6,0,0,0,1,28,16,5.6,13/03/2021
"Fernandinho  Fernando Luiz Rosa (Manchester City, Defender)",MCI,5.0,23,2,1,0,0,0,0,0,0,3,3,7.7,13/03/2021
"Mendy (Benjamin)  Benjamin Mendy (Manchester City, Defender)",MCI,5.5,90,5,2,1,4,0,0,0,0,22,10,9.0,13/03/2021
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,90,6,0,0,0,0,0,0,0,20,8,11.3,13/03/2021
"Stones  John Stones (Manchester City, Defender)",MCI,5.5,90,6,2,0,2,0,0,0,1,38,11,8.2,13/03/2021
"Torres  Ferran Torres (Manchester City, Midfielder)",MCI,7.0,90,4,2,1,0,0,0,1,1,13,4,22.5,13/03/2021
"Bernardo Silva  Bernardo Mota Veiga de Carvalho e Silva (Manchester City, Midfielder)",MCI,7.0,67,7,0,0,4,0,0,1,1,11,11,6.1,13/03/2021
"Jesus  Gabriel Fernando de Jesus (Manchester City, Forward)",MCI,8.5,90,4,2,0,4,1,0,0,6,39,15,6.0,13/03/2021
