Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,0,0.0,0.0,inf,0,0.55,-0.55,163.6,0.55,-0.55,163.6,19/05/2021
"Chambers  Calum Chambers (Arsenal, Defender)",ARS,4.5,0,0.34,-0.34,264.7,0,0.0,0.0,inf,0.34,-0.34,264.7,19/05/2021
"Elneny  Mohamed Elneny (Arsenal, Midfielder)",ARS,4.5,0,0.04,-0.04,2250.0,0,0.0,0.0,inf,0.04,-0.04,2250.0,19/05/2021
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,19/05/2021
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/05/2021
"Gabriel Martinelli  Gabriel Teodoro Martinelli Silva (Arsenal, Midfielder)",ARS,5.5,0,0.0,0.0,inf,1,0.85,0.15,14.1,0.85,0.15,14.1,19/05/2021
"Odegaard  Martin Odegaard (Arsenal, Midfielder)",ARS,5.6,1,0.41,0.59,61.0,0,0.0,0.0,inf,0.41,0.59,61.0,19/05/2021
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,0,0.08,-0.08,975.0,0,0.02,-0.02,3900.0,0.1,-0.1,780.0,19/05/2021
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,0,0.05,-0.05,1800.0,2,0.42,1.58,214.3,0.47,1.53,191.5,19/05/2021
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,0,0.08,-0.08,812.5,0,0.0,0.0,inf,0.08,-0.08,812.5,19/05/2021
"Smith-Rowe  Emile Smith-Rowe (Arsenal, Midfielder)",ARS,5.5,0,0.04,-0.04,2250.0,0,0.0,0.0,inf,0.04,-0.04,2250.0,19/05/2021
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,1,0.09,0.91,866.7,0,0.0,0.0,inf,0.09,0.91,866.7,19/05/2021
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,0,0.01,-0.01,1200.0,0,0.0,0.0,inf,0.01,-0.01,1200.0,19/05/2021
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,19/05/2021
"Jordan Ayew  Jordan Ayew (Crystal Palace, Forward)",CRY,6.0,0,0.0,0.0,inf,0,0.29,-0.29,37.9,0.29,-0.29,37.9,19/05/2021
"Benteke  Christian Benteke (Crystal Palace, Forward)",CRY,6.5,0,0.01,-0.01,7900.0,1,0.4,0.6,197.5,0.41,0.59,192.7,19/05/2021
"Cahill  Gary Cahill (Crystal Palace, Defender)",CRY,4.5,0,0.0,0.0,inf,0,0.04,-0.04,2250.0,0.04,-0.04,2250.0,19/05/2021
"Guaita  Vicente Guaita (Crystal Palace, Goalkeeper)",CRY,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/05/2021
"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",CRY,4.5,0,0.03,-0.03,3000.0,0,0.0,0.0,inf,0.03,-0.03,3000.0,19/05/2021
"McCarthy (James)  James McCarthy (Crystal Palace, Midfielder)",CRY,4.3,0,0.08,-0.08,1025.0,0,0.0,0.0,inf,0.08,-0.08,1025.0,19/05/2021
"Mitchell  Tyrick Mitchell (Crystal Palace, Defender)",CRY,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/05/2021
"Riedewald  Jairo Riedewald (Crystal Palace, Midfielder)",CRY,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/05/2021
"Schlupp  Jeffrey Schlupp (Crystal Palace, Midfielder)",CRY,5.5,0,0.01,-0.01,9000.0,0,0.05,-0.05,1800.0,0.06,-0.06,1500.0,19/05/2021
"Tomkins  James Tomkins (Crystal Palace, Defender)",CRY,4.5,0,0.31,-0.31,290.3,0,0.04,-0.04,2250.0,0.35,-0.35,257.1,19/05/2021
"Townsend (Andros)  Andros Townsend (Crystal Palace, Midfielder)",CRY,5.5,1,0.43,0.57,209.3,0,0.06,-0.06,1500.0,0.49,0.51,183.7,19/05/2021
"Ward (Joel)  Joel Ward (Crystal Palace, Defender)",CRY,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,19/05/2021
"Zaha  Wilfried Zaha (Crystal Palace, Midfielder)",CRY,7.0,0,0.14,-0.14,642.9,0,0.13,-0.13,692.3,0.27,-0.27,333.3,19/05/2021
