Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Barnes (Ashley)  Ashley Barnes (Burnley, Forward)",BUR,5.5,73,1,1,0,0,0,0,1,0,-3,-3,0.0,31/10/2020
"Brady  Robert Brady (Burnley, Midfielder)",BUR,5.0,17,0,0,0,0,0,0,0,0,1,1,17.0,31/10/2020
"Brownhill  Josh Brownhill (Burnley, Midfielder)",BUR,4.5,90,9,3,1,4,0,0,1,0,16,16,5.6,31/10/2020
"Long (Kevin)  Kevin Long (Burnley, Defender)",BUR,4.0,90,6,7,1,4,0,0,0,0,12,12,7.5,31/10/2020
"Lowton  Matthew Lowton (Burnley, Defender)",BUR,4.5,90,8,2,2,0,0,1,1,1,17,17,5.3,31/10/2020
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,90,6,1,0,4,0,0,0,3,11,11,8.2,31/10/2020
"Pope  Nick Pope (Burnley, Goalkeeper)",BUR,5.5,90,10,1,0,0,0,0,0,0,18,18,5.0,31/10/2020
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,45,1,0,0,0,0,0,1,2,5,5,9.0,31/10/2020
"Stephens (Dale)  Dale Stephens (Burnley, Midfielder)",BUR,4.5,45,3,3,1,0,0,0,0,0,5,5,9.0,31/10/2020
"Tarkowski  James Tarkowski (Burnley, Defender)",BUR,5.0,90,2,6,0,2,0,0,0,0,9,9,10.0,31/10/2020
"Taylor (Charlie)  Charlie Taylor (Burnley, Defender)",BUR,4.5,90,4,3,2,0,0,0,0,0,12,12,7.5,31/10/2020
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,90,5,0,2,4,0,0,0,0,14,14,6.4,31/10/2020
"Wood  Chris Wood (Burnley, Forward)",BUR,7.0,90,0,1,0,0,0,0,0,0,1,1,90.0,31/10/2020
"Abraham  Tammy Abraham (Chelsea, Forward)",CHE,6.5,77,3,2,0,0,0,0,1,0,15,6,12.8,31/10/2020
"Chilwell  Benjamin Chilwell (Chelsea, Defender)",CHE,6.0,90,6,1,0,4,1,0,0,1,25,13,6.9,31/10/2020
"Jorginho  Jorge Luiz Frello Filho (Chelsea, Midfielder)",CHE,6.0,4,0,0,0,0,0,0,0,0,2,2,2.0,31/10/2020
"Giroud  Olivier Giroud (Chelsea, Forward)",CHE,6.5,13,0,0,0,0,0,0,0,0,2,2,6.5,31/10/2020
"Havertz  Kai Havertz (Chelsea, Midfielder)",CHE,8.5,86,4,0,1,4,0,0,1,3,14,14,6.1,31/10/2020
"Hudson-Odoi  Callum Hudson-Odoi (Chelsea, Midfielder)",CHE,5.5,17,1,1,1,0,0,0,1,0,3,3,5.7,31/10/2020
"James (Reece)  Reece James (Chelsea, Defender)",CHE,5.5,90,8,0,0,4,1,0,0,2,25,13,6.9,31/10/2020
"Kanté  N&#039;Golo Kanté (Chelsea, Midfielder)",CHE,5.0,90,5,2,1,6,1,0,1,0,15,15,6.0,31/10/2020
"Mendy (Edouard)  Edouard Mendy (Chelsea, Goalkeeper)",CHE,6.0,90,4,0,0,0,0,0,0,0,19,7,12.9,31/10/2020
"Mount  Mason Mount (Chelsea, Midfielder)",CHE,7.5,90,6,2,3,6,0,1,3,1,33,24,3.8,31/10/2020
"Werner  Timo Werner (Chelsea, Forward)",CHE,9.0,90,6,0,0,4,0,0,2,1,34,10,9.0,31/10/2020
"Ziyech  Hakim Ziyech (Chelsea, Midfielder)",CHE,7.5,73,6,2,0,4,0,1,1,0,42,12,6.1,31/10/2020
"Zouma  Kurt Zouma (Chelsea, Defender)",CHE,5.5,90,5,4,0,6,0,0,0,0,37,13,6.9,31/10/2020
"Thiago Silva  Thiago Emiliano da Silva (Chelsea, Defender)",CHE,5.5,90,5,6,1,6,0,0,0,0,30,18,5.0,31/10/2020
