Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Alexander-Arnold  Trent Alexander-Arnold (Liverpool, Defender)",LIV,7.5,63,0,1,0,0,1,0,0,0,6,6,10.5,08/11/2020
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,59,2,0,0,0,0,0,0,1,1,1,59.0,08/11/2020
"Gomez  Joseph Gomez (Liverpool, Defender)",LIV,5.0,90,2,3,0,4,0,0,0,0,6,6,15.0,08/11/2020
"Henderson (Jordan)  Jordan Henderson (Liverpool, Midfielder)",LIV,5.0,90,5,1,1,4,0,0,0,0,11,11,8.2,08/11/2020
"Mane  Sadio Mane (Liverpool, Midfielder)",LIV,12.0,90,1,0,0,0,0,0,2,3,13,4,22.5,08/11/2020
"Matip  Joel Matip (Liverpool, Defender)",LIV,5.0,90,6,4,1,4,0,0,0,0,12,12,7.5,08/11/2020
"Milner  James Milner (Liverpool, Midfielder)",LIV,5.0,27,4,0,1,0,0,0,0,0,6,6,4.5,08/11/2020
"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",LIV,6.0,90,8,1,0,2,0,0,0,0,11,11,8.2,08/11/2020
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,90,8,0,1,2,0,0,1,1,13,13,6.9,08/11/2020
"Salah  Mohamed Salah (Liverpool, Midfielder)",LIV,12.5,90,1,0,0,0,0,0,3,0,20,2,45.0,08/11/2020
"Shaqiri  Xherdan Shaqiri (Liverpool, Midfielder)",LIV,6.0,31,4,0,1,0,0,0,0,1,6,6,5.2,08/11/2020
"Diogo Jota  Diogo José Teixeira da Silva (Liverpool, Midfielder)",LIV,7.5,90,4,0,0,0,0,0,0,1,1,1,90.0,08/11/2020
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,90,4,2,1,4,0,0,0,1,14,14,6.4,08/11/2020
"João Cancelo  João Pedro Cavaco Cancelo (Manchester City, Defender)",MCI,6.0,90,5,5,2,4,0,1,2,0,16,16,5.6,08/11/2020
"De Bruyne  Kevin De Bruyne (Manchester City, Midfielder)",MCI,12.0,90,2,2,0,0,1,0,2,0,6,-3,0.0,08/11/2020
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,90,3,5,0,6,0,0,0,0,13,13,6.9,08/11/2020
"Gündogan  Ilkay Gündogan (Manchester City, Midfielder)",MCI,7.5,90,4,3,0,4,0,0,1,0,13,13,6.9,08/11/2020
"Rodri  Rodrigo Hernández Cascante (Manchester City, Midfielder)",MCI,5.5,90,8,2,0,4,0,0,0,0,9,9,10.0,08/11/2020
"Laporte  Aymeric Laporte (Manchester City, Defender)",MCI,5.5,90,5,4,0,4,0,0,0,0,9,9,10.0,08/11/2020
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,90,8,2,0,4,0,0,0,0,16,16,5.6,08/11/2020
"Sterling  Raheem Sterling (Manchester City, Midfielder)",MCI,11.0,90,6,0,0,4,0,0,0,2,4,4,22.5,08/11/2020
"Torres  Ferran Torres (Manchester City, Midfielder)",MCI,7.0,61,4,0,0,0,0,0,0,0,5,5,12.2,08/11/2020
"Bernardo Silva  Bernardo Mota Veiga de Carvalho e Silva (Manchester City, Midfielder)",MCI,7.0,29,1,1,0,0,0,0,0,0,2,2,14.5,08/11/2020
"Walker (Kyle)  Kyle Walker (Manchester City, Defender)",MCI,5.5,90,5,4,0,4,0,0,0,0,1,1,90.0,08/11/2020
"Jesus  Gabriel Fernando de Jesus (Manchester City, Forward)",MCI,8.5,90,3,0,0,0,0,0,1,1,24,0,0.0,08/11/2020
