Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,90,4,0,0,0,0,0,1,1,52,4,22.5,22/11/2020
"Davies (Tom)  Tom Davies (Everton, Midfielder)",EVE,5.0,16,3,2,0,0,1,0,0,0,5,5,3.2,22/11/2020
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,90,3,1,0,2,2,3,5,1,42,24,3.8,22/11/2020
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,90,11,8,1,6,0,0,1,1,43,22,4.1,22/11/2020
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,90,4,3,2,2,1,0,0,0,11,11,8.2,22/11/2020
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,90,8,4,0,4,0,0,0,6,19,19,4.7,22/11/2020
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,5,4,0,4,0,0,0,0,12,12,7.5,22/11/2020
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,90,11,3,1,4,0,0,0,1,12,12,7.5,22/11/2020
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,90,4,8,0,2,0,0,0,0,13,13,6.9,22/11/2020
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,90,11,0,0,0,0,0,0,0,17,17,5.3,22/11/2020
"Rodríguez  James Rodríguez (Everton, Midfielder)",EVE,7.0,74,5,0,4,4,0,0,1,0,19,19,3.9,22/11/2020
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,14,1,0,0,0,0,0,0,0,1,1,14.0,22/11/2020
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,76,6,1,0,0,0,0,1,1,12,3,25.3,22/11/2020
"Tosin  Oluwatosin Adarabioyo (Fulham, Defender)",FUL,4.5,90,4,7,0,6,0,0,0,0,15,15,6.0,22/11/2020
"Aina  Ola Aina (Fulham, Defender)",FUL,4.3,90,4,5,2,2,0,0,1,1,15,15,6.0,22/11/2020
"Andersen  Joachim Andersen (Fulham, Defender)",FUL,4.5,90,8,8,0,2,0,0,0,0,12,12,7.5,22/11/2020
"Areola  Alphonse Areola (Fulham, Goalkeeper)",FUL,5.0,90,13,1,0,0,0,0,0,0,18,18,5.0,22/11/2020
"Cairney  Tom Cairney (Fulham, Midfielder)",FUL,5.2,58,4,0,0,6,0,1,1,0,20,11,5.3,22/11/2020
"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",FUL,5.3,90,3,1,0,4,0,0,1,4,1,1,90.0,22/11/2020
"DeCordova-Reid  Bobby DeCordova-Reid (Fulham, Forward)",FUL,5.3,58,2,0,0,4,0,0,1,1,28,4,14.5,22/11/2020
"Lemina  Mario Lemina (Fulham, Midfielder)",FUL,4.5,69,2,2,0,4,0,0,1,3,10,10,6.9,22/11/2020
"Loftus-Cheek  Ruben Loftus-Cheek (Fulham, Midfielder)",FUL,5.5,32,0,0,0,0,0,0,1,2,22,4,8.0,22/11/2020
"Lookman  Ademola Lookman (Fulham, Midfielder)",FUL,4.7,90,5,1,2,2,0,1,3,3,26,17,5.3,22/11/2020
"Mitrovic  Aleksandar Mitrovic (Fulham, Forward)",FUL,5.5,32,1,0,0,0,0,0,1,0,2,2,16.0,22/11/2020
"Reed  Harrison Reed (Fulham, Midfielder)",FUL,4.4,90,11,1,1,6,0,0,1,0,13,13,6.9,22/11/2020
"Robinson (Antonee)  Antonee Robinson (Fulham, Defender)",FUL,4.4,90,6,4,0,2,3,0,2,3,15,15,6.0,22/11/2020
"Zambo Anguissa  André-Frank Zambo Anguissa (Fulham, Midfielder)",FUL,4.4,21,3,0,0,4,0,0,0,2,5,5,4.2,22/11/2020
