Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Bardsley  Phillip Bardsley (Burnley, Defender)",BUR,4.0,3,1,3,0,0,0,0,0,0,4,4,0.8,13/02/2021
"Barnes (Ashley)  Ashley Barnes (Burnley, Forward)",BUR,5.5,90,2,0,0,0,0,0,3,1,5,5,18.0,13/02/2021
"Gudmundsson  Johann Berg Gudmundsson (Burnley, Midfielder)",BUR,5.5,72,3,2,0,0,0,0,0,1,26,5,14.4,13/02/2021
"Brady  Robert Brady (Burnley, Midfielder)",BUR,5.0,18,1,1,2,0,0,0,0,0,5,5,3.6,13/02/2021
"Cork  Jack Cork (Burnley, Midfielder)",BUR,4.5,90,4,2,0,0,0,0,0,0,3,3,30.0,13/02/2021
"Long (Kevin)  Kevin Long (Burnley, Defender)",BUR,4.0,6,0,3,0,0,0,0,0,0,4,4,1.5,13/02/2021
"Lowton  Matthew Lowton (Burnley, Defender)",BUR,4.5,90,12,8,3,2,2,0,3,3,51,27,3.3,13/02/2021
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,90,4,3,0,0,0,1,2,2,23,14,6.4,13/02/2021
"Mee  Ben Mee (Burnley, Defender)",BUR,5.0,84,4,3,0,2,0,0,1,1,23,11,7.6,13/02/2021
"Pieters  Erik Pieters (Burnley, Defender)",BUR,4.5,87,6,3,0,0,0,0,1,0,17,5,17.4,13/02/2021
"Pope  Nick Pope (Burnley, Goalkeeper)",BUR,5.5,90,8,0,0,0,0,0,0,0,26,14,6.4,13/02/2021
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,90,6,0,1,0,0,1,1,2,42,9,10.0,13/02/2021
"Tarkowski  James Tarkowski (Burnley, Defender)",BUR,5.0,90,5,8,0,0,0,0,0,0,22,10,9.0,13/02/2021
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,90,13,4,1,4,0,0,0,1,18,18,5.0,13/02/2021
"Jordan Ayew  Jordan Ayew (Crystal Palace, Forward)",CRY,6.0,90,5,1,1,6,1,0,2,2,15,15,6.0,13/02/2021
"Batshuayi  Michy Batshuayi (Crystal Palace, Forward)",CRY,5.5,62,2,0,1,0,0,0,0,3,3,3,20.7,13/02/2021
"Benteke  Christian Benteke (Crystal Palace, Forward)",CRY,6.5,76,1,1,0,2,0,0,0,1,5,5,15.2,13/02/2021
"Clyne  Nathaniel Clyne (Crystal Palace, Defender)",CRY,4.5,90,2,1,1,0,2,0,2,0,12,12,7.5,13/02/2021
"Dann  Scott Dann (Crystal Palace, Defender)",CRY,4.2,90,10,9,0,4,0,0,0,0,16,16,5.6,13/02/2021
"Eze  Eberechi Eze (Crystal Palace, Midfielder)",CRY,6.0,90,10,0,0,4,0,0,2,0,11,11,8.2,13/02/2021
"Guaita  Vicente Guaita (Crystal Palace, Goalkeeper)",CRY,4.5,90,9,0,0,0,0,0,0,0,12,12,7.5,13/02/2021
"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",CRY,4.5,90,3,4,0,2,0,0,1,1,10,10,9.0,13/02/2021
"Mateta  Jean-Philippe Mateta (Crystal Palace, Forward)",CRY,5.5,14,0,0,0,0,0,0,0,1,2,2,7.0,13/02/2021
"Milivojevic  Luka Milivojevic (Crystal Palace, Midfielder)",CRY,5.5,90,4,0,0,0,0,0,1,0,5,5,18.0,13/02/2021
"Riedewald  Jairo Riedewald (Crystal Palace, Midfielder)",CRY,5.0,90,11,1,1,4,0,0,0,2,17,17,5.3,13/02/2021
"Townsend (Andros)  Andros Townsend (Crystal Palace, Midfielder)",CRY,5.5,28,0,1,0,0,1,0,1,1,3,3,9.3,13/02/2021
"Van Aanholt  Patrick Van Aanholt (Crystal Palace, Defender)",CRY,5.4,90,6,3,0,0,0,0,0,1,5,5,18.0,13/02/2021
