Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Cedric  Cedric Ricardo Alves Soares (Arsenal, Defender)",ARS,4.5,90,3,3,1,0,0,0,2,1,11,11,8.2,26/01/2021
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,90,2,0,1,2,2,0,0,1,8,8,11.3,26/01/2021
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,18,0,2,0,0,0,0,0,0,4,4,4.5,26/01/2021
"Elneny  Mohamed Elneny (Arsenal, Midfielder)",ARS,4.5,12,1,0,0,0,0,0,1,0,4,4,3.0,26/01/2021
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,90,2,6,0,4,0,0,0,0,12,12,7.5,26/01/2021
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,90,1,0,0,0,0,1,1,0,37,4,22.5,26/01/2021
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,6,0,0,0,0,0,0,0,15,15,6.0,26/01/2021
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,90,5,2,0,2,0,0,0,0,9,9,10.0,26/01/2021
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,78,5,2,0,0,0,0,0,3,9,9,8.7,26/01/2021
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,89,7,4,0,0,0,0,0,4,21,3,29.7,26/01/2021
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,90,5,0,0,0,0,1,2,2,39,9,10.0,26/01/2021
"Smith-Rowe  Emile Smith-Rowe (Arsenal, Midfielder)",ARS,5.5,72,7,2,0,0,0,0,0,1,7,7,10.3,26/01/2021
"Willock  Joseph Willock (Arsenal, Midfielder)",ARS,6.0,1,0,0,0,0,0,0,0,0,3,3,0.3,26/01/2021
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,90,5,3,0,6,0,2,2,0,29,20,4.5,26/01/2021
"Adams  Che Adams (Southampton, Forward)",SOU,7.0,90,5,0,0,0,0,0,1,2,7,7,12.9,26/01/2021
"Armstrong  Stuart Armstrong (Southampton, Midfielder)",SOU,6.0,90,2,2,1,6,0,0,3,4,36,18,5.0,26/01/2021
"Bednarek  Jan Bednarek (Southampton, Defender)",SOU,4.5,90,4,6,0,4,0,0,0,1,11,11,8.2,26/01/2021
"Diallo  Ibrahima Diallo (Southampton, Midfielder)",SOU,4.5,90,10,1,1,4,0,0,0,2,9,9,10.0,26/01/2021
"Ings  Danny Ings (Southampton, Forward)",SOU,8.0,74,2,0,1,0,1,0,1,3,12,12,6.2,26/01/2021
"McCarthy (Alex)  Alex McCarthy (Southampton, Goalkeeper)",SOU,4.5,90,5,0,0,0,0,0,0,0,9,9,10.0,26/01/2021
"N'Lundulu  Daniel N&#039;Lundulu (Southampton, Forward)",SOU,4.5,16,1,1,0,0,0,0,0,0,2,2,8.0,26/01/2021
"Redmond  Nathan Redmond (Southampton, Midfielder)",SOU,6.0,24,0,0,1,0,0,0,0,0,4,4,6.0,26/01/2021
"Stephens (Jack)  Jack Stephens (Southampton, Defender)",SOU,4.5,90,6,9,0,6,0,0,0,0,17,17,5.3,26/01/2021
"Valery  Yann Valery (Southampton, Defender)",SOU,4.7,90,3,7,1,6,2,0,1,0,14,14,6.4,26/01/2021
"Vokins  Jake Vokins (Southampton, Defender)",SOU,3.9,66,0,0,0,0,1,0,1,0,5,5,13.2,26/01/2021
"Walcott  Theo Walcott (Southampton, Midfielder)",SOU,6.0,74,3,1,1,0,0,0,0,0,6,6,12.3,26/01/2021
"Ward-Prowse  James Ward-Prowse (Southampton, Midfielder)",SOU,6.5,90,7,3,0,6,1,0,2,2,30,21,4.3,26/01/2021
"Watts  Caleb Watts (Southampton, Midfielder)",SOU,4.5,16,1,0,0,0,1,0,0,0,1,1,16.0,26/01/2021
