Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Benson  Josh Benson (Burnley, Midfielder)",BUR,4.5,9,0,1,0,0,0,0,0,0,3,3,3.0,03/02/2021
"Gudmundsson  Johann Berg Gudmundsson (Burnley, Midfielder)",BUR,5.5,90,6,1,0,2,0,0,0,1,9,9,10.0,03/02/2021
"Cork  Jack Cork (Burnley, Midfielder)",BUR,4.5,71,4,1,0,0,0,0,0,0,6,6,11.8,03/02/2021
"Lowton  Matthew Lowton (Burnley, Defender)",BUR,4.5,90,1,5,0,0,0,0,1,0,9,9,10.0,03/02/2021
"McNeil  Dwight McNeil (Burnley, Midfielder)",BUR,6.0,90,6,3,0,0,0,0,0,2,9,9,10.0,03/02/2021
"Mee  Ben Mee (Burnley, Defender)",BUR,5.0,90,0,7,0,0,0,0,0,0,9,9,10.0,03/02/2021
"Mumbongo  Joel Mumbongo (Burnley, Forward)",BUR,4.5,13,0,0,0,0,0,0,0,0,-1,-1,0.0,03/02/2021
"Pieters  Erik Pieters (Burnley, Defender)",BUR,4.5,90,3,5,1,0,0,0,0,0,10,10,9.0,03/02/2021
"Pope  Nick Pope (Burnley, Goalkeeper)",BUR,5.5,90,11,2,1,0,0,0,0,0,18,18,5.0,03/02/2021
"Rodriguez  Jay Rodriguez (Burnley, Forward)",BUR,5.5,77,2,0,0,0,0,0,0,0,0,0,0.0,03/02/2021
"Stephens (Dale)  Dale Stephens (Burnley, Midfielder)",BUR,4.5,19,4,0,0,0,0,0,0,0,-2,-2,0.0,03/02/2021
"Tarkowski  James Tarkowski (Burnley, Defender)",BUR,5.0,90,4,4,3,0,0,0,0,0,14,14,6.4,03/02/2021
"Vydra  Matej Vydra (Burnley, Forward)",BUR,5.5,90,3,0,0,0,0,0,0,0,3,3,30.0,03/02/2021
"Westwood  Ashley Roy Westwood (Burnley, Midfielder)",BUR,5.5,81,3,0,0,2,0,0,1,2,12,12,6.8,03/02/2021
"João Cancelo  João Pedro Cavaco Cancelo (Manchester City, Defender)",MCI,6.0,64,5,1,0,4,0,0,0,0,22,10,6.4,03/02/2021
"Rúben Dias  Rúben Santos Gato Alves Dias (Manchester City, Defender)",MCI,6.0,90,3,3,0,6,0,0,0,0,24,12,7.5,03/02/2021
"Gündogan  Ilkay Gündogan (Manchester City, Midfielder)",MCI,7.5,90,5,1,2,6,1,2,5,0,35,26,3.5,03/02/2021
"Rodri  Rodrigo Hernández Cascante (Manchester City, Midfielder)",MCI,5.5,90,3,4,2,6,0,0,1,2,19,19,4.7,03/02/2021
"Laporte  Aymeric Laporte (Manchester City, Defender)",MCI,5.5,90,4,4,1,6,0,0,0,0,29,17,5.3,03/02/2021
"Mahrez  Riyad Mahrez (Manchester City, Midfielder)",MCI,9.0,90,4,0,0,6,0,0,2,1,13,13,6.9,03/02/2021
"Ederson  Ederson Santana de Moraes (Manchester City, Goalkeeper)",MCI,6.0,90,8,0,0,0,0,0,0,0,16,4,22.5,03/02/2021
"Sterling  Raheem Sterling (Manchester City, Midfielder)",MCI,11.0,90,2,1,1,6,0,0,2,3,25,7,12.9,03/02/2021
"Stones  John Stones (Manchester City, Defender)",MCI,5.5,90,1,1,0,6,0,0,0,0,24,12,7.5,03/02/2021
"Bernardo Silva  Bernardo Mota Veiga de Carvalho e Silva (Manchester City, Midfielder)",MCI,7.0,90,5,2,0,6,0,0,0,1,23,14,6.4,03/02/2021
"Zinchenko  Oleksandr Zinchenko (Manchester City, Defender)",MCI,5.5,26,1,1,0,0,0,0,0,0,3,3,8.7,03/02/2021
"Jesus  Gabriel Fernando de Jesus (Manchester City, Forward)",MCI,8.5,90,5,1,0,4,0,0,0,1,37,10,9.0,03/02/2021
