Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,90,1,1,0,0,1,0,0,0,6,6,15.0,06/12/2020
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,75,1,1,0,2,1,0,1,1,8,8,9.4,06/12/2020
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,90,4,0,0,4,2,0,1,1,11,11,8.2,06/12/2020
"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",ARS,4.7,43,5,2,0,6,0,0,0,1,12,12,3.6,06/12/2020
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,90,8,3,1,4,0,0,0,0,15,15,6.0,06/12/2020
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,90,7,3,2,2,0,0,1,2,9,9,10.0,06/12/2020
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,90,7,0,0,0,0,0,0,0,10,10,9.0,06/12/2020
"Eddie Nketiah  Edward Nketiah (Arsenal, Forward)",ARS,5.5,15,0,0,0,0,0,0,1,0,2,2,7.5,06/12/2020
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,47,2,0,1,4,0,0,0,1,6,6,7.8,06/12/2020
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,90,3,1,0,2,1,0,1,2,10,10,9.0,06/12/2020
"Tierney  Kieran Tierney (Arsenal, Defender)",ARS,5.0,90,3,2,0,4,2,0,1,1,13,13,6.9,06/12/2020
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,90,8,2,1,6,0,0,0,0,10,10,9.0,06/12/2020
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,90,6,1,2,6,0,0,0,2,20,20,4.5,06/12/2020
"Alderweireld  Toby Alderweireld (Tottenham Hotspur, Defender)",TOT,5.0,90,2,11,0,0,0,0,0,0,23,11,8.2,06/12/2020
"Aurier  Serge Aurier (Tottenham Hotspur, Defender)",TOT,5.0,90,11,7,1,0,0,0,0,1,24,12,7.5,06/12/2020
"Bergwijn  Steven Bergwijn (Tottenham Hotspur, Midfielder)",TOT,6.0,89,5,2,0,0,0,0,1,1,6,6,14.8,06/12/2020
"Davies (Ben)  Ben Davies (Tottenham Hotspur, Defender)",TOT,4.5,18,0,3,0,0,0,0,0,0,4,4,4.5,06/12/2020
"Dier  Eric Dier (Tottenham Hotspur, Defender)",TOT,4.5,90,2,10,0,2,0,0,0,0,24,12,7.5,06/12/2020
"Højbjerg  Pierre-Emile Højbjerg (Tottenham Hotspur, Midfielder)",TOT,5.0,90,8,10,0,4,0,0,0,2,16,16,5.6,06/12/2020
"Kane  Harry Kane (Tottenham Hotspur, Forward)",TOT,12.5,90,5,5,0,0,0,0,1,1,39,6,15.0,06/12/2020
"Lloris  Hugo Lloris (Tottenham Hotspur, Goalkeeper)",TOT,5.5,90,2,0,0,0,0,0,0,0,22,10,9.0,06/12/2020
"Lo Celso  Giovani Lo Celso (Tottenham Hotspur, Midfielder)",TOT,6.0,72,3,0,0,0,0,0,0,0,-1,-1,0.0,06/12/2020
"Reguilón  Sergio Reguilón (Tottenham Hotspur, Defender)",TOT,5.0,90,0,7,0,0,0,0,0,0,18,6,15.0,06/12/2020
"Rodon  Joe Rodon (Tottenham Hotspur, Defender)",TOT,4.5,1,0,2,0,0,0,0,0,0,4,4,0.3,06/12/2020
"Lucas Moura  Lucas Rodrigues Moura da Silva (Tottenham Hotspur, Midfielder)",TOT,6.5,2,1,0,0,0,0,0,0,0,2,2,1.0,06/12/2020
"Sissoko  Moussa Sissoko (Tottenham Hotspur, Midfielder)",TOT,4.5,90,4,3,1,2,0,0,0,0,9,9,10.0,06/12/2020
"Son  Heung-Min Son (Tottenham Hotspur, Midfielder)",TOT,10.0,88,4,1,0,0,0,0,1,0,33,3,29.3,06/12/2020
