Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Tosin  Oluwatosin Adarabioyo (Fulham, Defender)",FUL,4.5,90,4,7,0,4,0,0,0,2,16,16,5.6,20/01/2021
"Aina  Ola Aina (Fulham, Defender)",FUL,4.3,83,2,5,1,2,0,0,0,0,8,8,10.4,20/01/2021
"Andersen  Joachim Andersen (Fulham, Defender)",FUL,4.5,90,3,16,0,4,0,0,0,0,17,17,5.3,20/01/2021
"Areola  Alphonse Areola (Fulham, Goalkeeper)",FUL,5.0,90,4,0,0,0,0,0,0,0,10,10,9.0,20/01/2021
"Bryan (Joe)  Joe Bryan (Fulham, Defender)",FUL,4.5,90,6,3,0,0,0,0,0,1,6,6,15.0,20/01/2021
"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",FUL,5.3,71,8,1,0,0,0,0,2,1,4,4,17.8,20/01/2021
"Kamara  Aboubakar Kamara (Fulham, Midfielder)",FUL,4.8,19,3,0,0,0,0,0,2,0,6,6,3.2,20/01/2021
"Lemina  Mario Lemina (Fulham, Midfielder)",FUL,4.5,11,1,2,0,0,0,0,1,0,4,4,2.8,20/01/2021
"Loftus-Cheek  Ruben Loftus-Cheek (Fulham, Midfielder)",FUL,5.5,90,5,1,0,0,1,0,1,2,6,6,15.0,20/01/2021
"Lookman  Ademola Lookman (Fulham, Midfielder)",FUL,4.7,90,3,2,1,0,0,0,0,2,26,8,11.3,20/01/2021
"Mitrovic  Aleksandar Mitrovic (Fulham, Forward)",FUL,5.5,7,0,0,0,0,0,0,0,0,2,2,3.5,20/01/2021
"Reed  Harrison Reed (Fulham, Midfielder)",FUL,4.4,90,6,2,1,4,0,0,1,2,17,17,5.3,20/01/2021
"Tete  Kenny Tete (Fulham, Defender)",FUL,4.3,90,6,9,3,0,3,0,2,0,18,18,5.0,20/01/2021
"Zambo Anguissa  André-Frank Zambo Anguissa (Fulham, Midfielder)",FUL,4.4,79,7,0,1,4,0,1,1,1,24,15,5.3,20/01/2021
"Bailly  Eric Bailly (Manchester United, Defender)",MUN,5.0,90,6,6,3,6,0,0,0,0,22,22,4.1,20/01/2021
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,89,4,2,0,2,1,2,2,0,23,14,6.4,20/01/2021
"Cavani  Edinson Cavani (Manchester United, Forward)",MUN,8.5,90,1,0,2,0,0,0,0,0,29,5,18.0,20/01/2021
"De Gea  David De Gea (Manchester United, Goalkeeper)",MUN,5.0,90,13,1,0,0,0,0,0,0,18,18,5.0,20/01/2021
"Greenwood (Mason)  Mason Greenwood (Manchester United, Midfielder)",MUN,7.5,85,2,0,0,4,0,0,0,2,10,10,8.5,20/01/2021
"Maguire (Harry)  Harry Maguire (Manchester United, Defender)",MUN,5.5,90,5,6,0,6,0,0,1,0,15,15,6.0,20/01/2021
"Martial  Anthony Martial (Manchester United, Forward)",MUN,8.0,85,1,1,0,4,0,0,0,1,4,4,21.3,20/01/2021
"Matic  Nemanja Matic (Manchester United, Midfielder)",MUN,4.5,1,0,1,0,0,0,0,0,1,4,4,0.3,20/01/2021
"McTominay  Scott McTominay (Manchester United, Midfielder)",MUN,5.5,5,0,0,0,0,0,0,0,0,2,2,2.5,20/01/2021
"Pogba  Paul Pogba (Manchester United, Midfielder)",MUN,7.5,90,9,4,0,4,0,0,1,2,32,11,8.2,20/01/2021
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,5,1,0,0,0,0,0,0,1,4,4,1.3,20/01/2021
"Fred  Frederico Rodrigues de Paula Santos (Manchester United, Midfielder)",MUN,5.0,90,8,1,3,4,0,0,2,1,17,17,5.3,20/01/2021
"Shaw  Luke Shaw (Manchester United, Defender)",MUN,5.5,90,4,2,0,4,1,0,2,1,14,14,6.4,20/01/2021
"Wan-Bissaka  Aaron Wan-Bissaka (Manchester United, Defender)",MUN,5.5,90,8,5,0,4,1,0,1,1,13,13,6.9,20/01/2021
