Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Thiago Alcántara  Thiago Alcántara do Nascimento (Liverpool, Midfielder)",LIV,5.5,90,7,2,0,4,0,1,2,0,14,14,6.4,31/01/2021
"Alexander-Arnold  Trent Alexander-Arnold (Liverpool, Defender)",LIV,7.5,90,10,0,1,4,0,0,0,2,15,15,6.0,31/01/2021
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,21,1,0,0,0,0,1,1,0,15,6,3.5,31/01/2021
"Henderson (Jordan)  Jordan Henderson (Liverpool, Midfielder)",LIV,5.0,90,10,2,1,6,0,0,1,0,19,19,4.7,31/01/2021
"Jones (Curtis)  Curtis Jones (Liverpool, Midfielder)",LIV,5.0,33,0,0,1,6,0,0,1,2,22,13,2.5,31/01/2021
"Milner  James Milner (Liverpool, Midfielder)",LIV,5.0,57,1,0,0,4,0,0,0,0,4,4,14.3,31/01/2021
"Origi  Divock Origi (Liverpool, Forward)",LIV,5.0,80,3,1,1,4,1,0,1,0,5,5,16.0,31/01/2021
"Oxlade-Chamberlain  Alex Oxlade-Chamberlain (Liverpool, Midfielder)",LIV,6.0,10,0,0,0,0,0,0,0,0,3,3,3.3,31/01/2021
"Phillips (Nathaniel)  Nathaniel Phillips (Liverpool, Defender)",LIV,4.5,90,4,5,1,4,0,0,0,1,15,15,6.0,31/01/2021
"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",LIV,6.0,90,8,1,0,6,0,0,0,0,16,16,5.6,31/01/2021
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,90,2,5,0,6,0,0,0,0,13,13,6.9,31/01/2021
"Salah  Mohamed Salah (Liverpool, Midfielder)",LIV,12.5,90,3,1,0,4,0,0,1,1,47,8,11.3,31/01/2021
"Shaqiri  Xherdan Shaqiri (Liverpool, Midfielder)",LIV,6.0,69,2,0,1,6,1,1,3,1,28,19,3.6,31/01/2021
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,90,8,2,0,6,0,0,1,1,33,15,6.0,31/01/2021
"Antonio  Michail Antonio (West Ham United, Forward)",WHU,7.5,79,2,3,0,0,0,0,0,1,5,5,15.8,31/01/2021
"Benrahma  Said Benrahma (West Ham United, Midfielder)",WHU,6.0,90,6,0,1,4,1,0,2,2,11,11,8.2,31/01/2021
"Bowen  Jarrod Bowen (West Ham United, Midfielder)",WHU,6.5,79,4,3,0,0,0,0,2,1,7,7,11.3,31/01/2021
"Coufal  Vladimir Coufal (West Ham United, Defender)",WHU,5.0,90,7,7,1,2,1,0,0,1,17,17,5.3,31/01/2021
"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",WHU,5.5,90,8,5,0,2,0,0,0,0,21,12,7.5,31/01/2021
"Dawson  Craig Dawson (West Ham United, Defender)",WHU,5.0,90,4,5,1,2,0,0,0,0,23,11,8.2,31/01/2021
"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",WHU,5.0,90,9,0,0,0,0,0,0,0,13,13,6.9,31/01/2021
"Fornals  Pablo Fornals (West Ham United, Midfielder)",WHU,6.0,62,5,2,1,0,1,0,0,0,11,11,5.6,31/01/2021
"Fredericks  Ryan Fredericks (West Ham United, Defender)",WHU,4.5,11,1,0,0,0,0,0,0,0,2,2,5.5,31/01/2021
"Noble  Mark Noble (West Ham United, Midfielder)",WHU,4.5,11,0,0,0,0,0,0,0,0,3,3,3.7,31/01/2021
"Ogbonna  Angelo Ogbonna (West Ham United, Defender)",WHU,5.0,90,2,2,0,4,0,0,0,0,8,8,11.3,31/01/2021
"Rice  Declan Rice (West Ham United, Midfielder)",WHU,5.0,90,6,4,0,4,0,0,0,1,9,9,10.0,31/01/2021
"Soucek  Tomas Soucek (West Ham United, Midfielder)",WHU,6.0,90,5,2,3,0,0,0,0,0,10,10,9.0,31/01/2021
"Yarmolenko  Andriy Yarmolenko (West Ham United, Midfielder)",WHU,5.5,28,0,0,0,0,0,0,0,0,3,3,9.3,31/01/2021
