Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Alexander-Arnold  Trent Alexander-Arnold (Liverpool, Defender)",LIV,7.5,90,6,1,0,4,2,1,3,1,22,22,4.1,24/10/2020
"Firmino  Roberto Firmino Barbosa de Oliveira (Liverpool, Forward)",LIV,9.0,83,1,1,0,6,0,0,0,2,37,13,6.4,24/10/2020
"Gomez  Joseph Gomez (Liverpool, Defender)",LIV,5.0,90,6,12,1,6,0,0,0,0,20,20,4.5,24/10/2020
"Henderson (Jordan)  Jordan Henderson (Liverpool, Midfielder)",LIV,5.0,90,10,6,0,6,2,1,1,0,24,24,3.8,24/10/2020
"Mane  Sadio Mane (Liverpool, Midfielder)",LIV,12.0,90,4,1,1,0,1,1,2,2,22,4,22.5,24/10/2020
"Milner  James Milner (Liverpool, Midfielder)",LIV,5.0,7,1,1,0,0,0,0,0,0,3,3,2.3,24/10/2020
"Minamino  Takumi Minamino (Liverpool, Midfielder)",LIV,5.5,7,2,0,0,0,0,0,0,0,2,2,3.5,24/10/2020
"Alisson  Alisson Ramses Becker (Liverpool, Goalkeeper)",LIV,6.0,90,4,2,0,2,0,0,0,0,13,13,6.9,24/10/2020
"Robertson  Andrew Robertson (Liverpool, Defender)",LIV,7.0,90,5,2,1,4,0,0,2,1,16,16,5.6,24/10/2020
"Salah  Mohamed Salah (Liverpool, Midfielder)",LIV,12.5,90,4,1,1,4,0,0,2,2,-2,-2,0.0,24/10/2020
"Fabinho  Fabio Henrique Tavares (Liverpool, Midfielder)",LIV,5.5,90,7,7,1,4,0,0,0,0,12,12,7.5,24/10/2020
"Diogo Jota  Diogo José Teixeira da Silva (Liverpool, Midfielder)",LIV,7.5,83,8,0,0,4,0,0,0,3,32,11,7.5,24/10/2020
"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",LIV,5.3,90,5,4,0,6,0,1,1,1,16,16,5.6,24/10/2020
"Ampadu  Ethan Ampadu (Sheffield United, Defender)",SHU,4.5,90,10,3,0,4,0,1,1,2,19,19,4.7,24/10/2020
"Baldock  George Baldock (Sheffield United, Defender)",SHU,4.9,90,3,2,2,0,2,0,1,3,16,16,5.6,24/10/2020
"Basham  Chris Basham (Sheffield United, Defender)",SHU,4.6,90,5,8,0,4,0,0,0,0,10,10,9.0,24/10/2020
"Berge  Sander Berge (Sheffield United, Midfielder)",SHU,4.9,90,6,2,0,4,0,0,2,2,30,12,7.5,24/10/2020
"Brewster  Rhian Brewster (Sheffield United, Forward)",SHU,4.2,54,1,0,0,0,0,0,1,0,1,1,54.0,24/10/2020
"Oliver Burke  Oliver Burke (Sheffield United, Midfielder)",SHU,4.1,36,1,0,0,0,0,0,0,1,1,1,36.0,24/10/2020
"Egan  John Egan (Sheffield United, Defender)",SHU,4.7,90,2,6,1,4,0,0,0,0,13,13,6.9,24/10/2020
"Lundstram  John Lundstram (Sheffield United, Midfielder)",SHU,4.8,76,9,1,0,4,1,0,1,0,10,10,7.6,24/10/2020
"McBurnie  Oliver McBurnie (Sheffield United, Forward)",SHU,5.6,90,2,2,1,0,0,0,2,0,14,5,18.0,24/10/2020
"McGoldrick  David McGoldrick (Sheffield United, Forward)",SHU,5.2,14,1,1,0,0,0,0,1,0,2,2,7.0,24/10/2020
"Osborn  Ben Osborn (Sheffield United, Midfielder)",SHU,4.7,90,10,1,1,2,0,0,0,1,14,14,6.4,24/10/2020
"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",SHU,4.6,90,8,0,0,0,0,0,0,0,14,14,6.4,24/10/2020
"Stevens (Enda)  Enda Stevens (Sheffield United, Defender)",SHU,5.0,90,3,8,0,4,0,0,1,0,9,9,10.0,24/10/2020
