Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Cedric  Cedric Ricardo Alves Soares (Arsenal, Defender)",ARS,4.5,0,0.03,-0.03,3000.0,0,0.03,-0.03,3000.0,0.06,-0.06,1500.0,26/01/2021
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,0,0.1,-0.1,900.0,0,0.0,0.0,inf,0.1,-0.1,900.0,26/01/2021
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,26/01/2021
"Elneny  Mohamed Elneny (Arsenal, Midfielder)",ARS,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,26/01/2021
"Holding  Rob Holding (Arsenal, Defender)",ARS,4.5,0,0.0,0.0,inf,0,0.05,-0.05,1800.0,0.05,-0.05,1800.0,26/01/2021
"Lacazette  Alexandre Lacazette (Arsenal, Forward)",ARS,8.5,1,0.17,0.83,529.4,1,1.19,-0.19,75.6,1.36,0.64,66.2,26/01/2021
"Leno  Bernd Leno (Arsenal, Goalkeeper)",ARS,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,26/01/2021
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,0,0.19,-0.19,473.7,0,0.0,0.0,inf,0.19,-0.19,473.7,26/01/2021
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,0,0.07,-0.07,1114.3,0,0.0,0.0,inf,0.07,-0.07,1114.3,26/01/2021
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,0,0.02,-0.02,4450.0,1,0.43,0.57,207.0,0.45,0.55,197.8,26/01/2021
"Saka  Bukayo Saka (Arsenal, Midfielder)",ARS,6.5,1,0.58,0.42,155.2,1,0.45,0.55,200.0,1.03,0.97,87.4,26/01/2021
"Smith-Rowe  Emile Smith-Rowe (Arsenal, Midfielder)",ARS,5.5,0,0.01,-0.01,7200.0,0,0.05,-0.05,1440.0,0.06,-0.06,1200.0,26/01/2021
"Willock  Joseph Willock (Arsenal, Midfielder)",ARS,6.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,26/01/2021
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,1,0.38,0.62,236.8,0,0.0,0.0,inf,0.38,0.62,236.8,26/01/2021
"Adams  Che Adams (Southampton, Forward)",SOU,7.0,0,0.01,-0.01,9000.0,0,0.09,-0.09,1000.0,0.1,-0.1,900.0,26/01/2021
"Armstrong  Stuart Armstrong (Southampton, Midfielder)",SOU,6.0,0,0.04,-0.04,2250.0,1,0.1,0.9,900.0,0.14,0.86,642.9,26/01/2021
"Bednarek  Jan Bednarek (Southampton, Defender)",SOU,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,26/01/2021
"Diallo  Ibrahima Diallo (Southampton, Midfielder)",SOU,4.5,0,0.02,-0.02,4500.0,0,0.23,-0.23,391.3,0.25,-0.25,360.0,26/01/2021
"Ings  Danny Ings (Southampton, Forward)",SOU,8.0,0,0.04,-0.04,1850.0,0,0.18,-0.18,411.1,0.22,-0.22,336.4,26/01/2021
"McCarthy (Alex)  Alex McCarthy (Southampton, Goalkeeper)",SOU,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,26/01/2021
"N'Lundulu  Daniel N&#039;Lundulu (Southampton, Forward)",SOU,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,26/01/2021
"Redmond  Nathan Redmond (Southampton, Midfielder)",SOU,6.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,26/01/2021
"Stephens (Jack)  Jack Stephens (Southampton, Defender)",SOU,4.5,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,26/01/2021
"Valery  Yann Valery (Southampton, Defender)",SOU,4.7,0,0.13,-0.13,692.3,0,0.06,-0.06,1500.0,0.19,-0.19,473.7,26/01/2021
"Vokins  Jake Vokins (Southampton, Defender)",SOU,3.9,0,0.11,-0.11,600.0,0,0.0,0.0,inf,0.11,-0.11,600.0,26/01/2021
"Walcott  Theo Walcott (Southampton, Midfielder)",SOU,6.0,0,0.01,-0.01,7400.0,0,0.1,-0.1,740.0,0.11,-0.11,672.7,26/01/2021
"Ward-Prowse  James Ward-Prowse (Southampton, Midfielder)",SOU,6.5,1,0.22,0.78,409.1,0,0.09,-0.09,1000.0,0.31,0.69,290.3,26/01/2021
"Watts  Caleb Watts (Southampton, Midfielder)",SOU,4.5,0,0.01,-0.01,1600.0,0,0.0,0.0,inf,0.01,-0.01,1600.0,26/01/2021
