Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Albrighton  Marc Albrighton (Leicester City, Midfielder)",LEI,5.5,90,6,1,1,2,0,0,0,3,22,13,6.9,06/12/2020
"Evans  Jonny Evans (Leicester City, Defender)",LEI,5.5,90,7,10,0,4,0,0,1,1,19,19,4.7,06/12/2020
"Fofana  Wesley Fofana (Leicester City, Defender)",LEI,4.5,90,5,5,1,4,0,0,0,2,17,17,5.3,06/12/2020
"Fuchs  Christian Fuchs (Leicester City, Defender)",LEI,4.5,90,5,4,0,4,1,0,0,0,7,7,12.9,06/12/2020
"Iheanacho  Kelechi Iheanacho (Leicester City, Forward)",LEI,7.5,21,0,0,0,0,0,0,0,1,4,4,5.3,06/12/2020
"Justin  James Justin (Leicester City, Defender)",LEI,5.0,90,3,3,2,2,0,0,0,1,14,14,6.4,06/12/2020
"Maddison  James Maddison (Leicester City, Midfielder)",LEI,7.0,89,3,0,1,4,1,1,3,2,21,12,7.4,06/12/2020
"Mendy (Nampalys)  Nampalys Mendy (Leicester City, Midfielder)",LEI,4.5,69,7,0,3,6,0,0,0,0,20,20,3.5,06/12/2020
"Ndidi  Onyinye Wilfred Ndidi (Leicester City, Midfielder)",LEI,5.0,21,3,0,2,0,0,0,1,1,9,9,2.3,06/12/2020
"Praet  Dennis Praet (Leicester City, Midfielder)",LEI,5.0,1,0,0,0,0,0,0,0,0,3,3,0.3,06/12/2020
"Ayoze Pérez  Ayoze Pérez Gutiérrez (Leicester City, Midfielder)",LEI,6.0,69,4,1,0,4,0,0,2,3,26,8,8.6,06/12/2020
"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",LEI,5.0,90,7,0,0,0,0,0,0,0,8,8,11.3,06/12/2020
"Tielemans  Youri Tielemans (Leicester City, Midfielder)",LEI,6.5,90,7,1,0,4,0,0,0,1,10,10,9.0,06/12/2020
"Vardy  Jamie Vardy (Leicester City, Forward)",LEI,10.5,90,3,0,0,0,0,0,0,1,28,1,90.0,06/12/2020
"Baldock  George Baldock (Sheffield United, Defender)",SHU,4.9,90,6,3,2,0,1,0,0,0,7,7,12.9,06/12/2020
"Basham  Chris Basham (Sheffield United, Defender)",SHU,4.6,90,6,4,0,0,1,0,1,0,9,9,10.0,06/12/2020
"Berge  Sander Berge (Sheffield United, Midfielder)",SHU,4.9,90,3,2,0,0,0,0,1,2,9,9,10.0,06/12/2020
"Brewster  Rhian Brewster (Sheffield United, Forward)",SHU,4.2,9,0,0,0,0,0,0,0,0,0,0,0.0,06/12/2020
"Bryan (Kean)  Kean Bryan (Sheffield United, Defender)",SHU,3.9,90,7,4,0,0,0,0,0,1,9,9,10.0,06/12/2020
"Oliver Burke  Oliver Burke (Sheffield United, Midfielder)",SHU,4.1,81,2,0,0,0,0,0,0,0,2,2,40.5,06/12/2020
"Egan  John Egan (Sheffield United, Defender)",SHU,4.7,90,6,8,0,0,0,0,0,0,12,12,7.5,06/12/2020
"Fleck  John Fleck (Sheffield United, Midfielder)",SHU,5.6,90,8,0,0,0,0,0,1,2,9,9,10.0,06/12/2020
"Lowe  Max Lowe (Sheffield United, Defender)",SHU,4.2,45,3,3,0,0,0,0,0,1,-2,-2,0.0,06/12/2020
"Lundstram  John Lundstram (Sheffield United, Midfielder)",SHU,4.8,63,3,3,0,0,0,0,1,1,17,8,7.9,06/12/2020
"McBurnie  Oliver McBurnie (Sheffield United, Forward)",SHU,5.6,90,1,7,0,0,0,0,0,0,26,2,45.0,06/12/2020
"Norwood  Oliver Norwood (Sheffield United, Midfielder)",SHU,4.5,27,3,1,0,0,0,0,0,0,3,3,9.0,06/12/2020
"Osborn  Ben Osborn (Sheffield United, Midfielder)",SHU,4.7,45,3,2,0,0,0,0,0,1,6,6,7.5,06/12/2020
"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",SHU,4.6,90,8,2,0,0,0,0,0,0,13,13,6.9,06/12/2020
