Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Jordan Ayew  Jordan Ayew (Crystal Palace, Forward)",CRY,6.0,1,72,0,1,0,0,0,0,0,2,0,1,0,SOU,35,11/05/2021,FWD,False
"Batshuayi  Michy Batshuayi (Crystal Palace, Forward)",CRY,5.5,0,18,1,0,0,0,0,0,0,1,0,0,0,SOU,35,11/05/2021,FWD,False
"Benteke  Christian Benteke (Crystal Palace, Forward)",CRY,6.5,1,78,0,1,1,0,0,0,0,3,0,0,0,SOU,35,11/05/2021,FWD,False
"Dann  Scott Dann (Crystal Palace, Defender)",CRY,4.2,1,90,0,0,0,0,1,1,0,3,0,0,0,SOU,35,11/05/2021,DEF,False
"Eze  Eberechi Eze (Crystal Palace, Midfielder)",CRY,6.0,1,90,0,0,0,0,0,0,0,3,0,0,0,SOU,35,11/05/2021,MID,False
"Guaita  Vicente Guaita (Crystal Palace, Goalkeeper)",CRY,4.5,1,90,0,0,0,0,0,0,0,3,0,0,0,SOU,35,11/05/2021,GKP,False
"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",CRY,4.5,1,90,0,0,0,0,0,0,0,3,0,1,0,SOU,35,11/05/2021,MID,False
"Mateta  Jean-Philippe Mateta (Crystal Palace, Forward)",CRY,5.5,0,12,1,0,0,0,0,0,0,0,0,0,0,SOU,35,11/05/2021,FWD,False
"Milivojevic  Luka Milivojevic (Crystal Palace, Midfielder)",CRY,5.5,1,65,0,1,0,0,0,0,0,2,0,0,0,SOU,35,11/05/2021,MID,False
"Mitchell  Tyrick Mitchell (Crystal Palace, Defender)",CRY,4.5,1,90,0,0,0,0,0,0,0,3,0,0,0,SOU,35,11/05/2021,DEF,False
"Riedewald  Jairo Riedewald (Crystal Palace, Midfielder)",CRY,5.0,1,90,0,0,0,0,0,0,0,3,0,0,0,SOU,35,11/05/2021,MID,False
"Schlupp  Jeffrey Schlupp (Crystal Palace, Midfielder)",CRY,5.5,0,25,1,0,0,0,0,0,0,1,0,0,0,SOU,35,11/05/2021,MID,False
"Ward (Joel)  Joel Ward (Crystal Palace, Defender)",CRY,4.5,1,90,0,0,0,0,0,0,0,3,0,0,0,SOU,35,11/05/2021,DEF,False
"Zaha  Wilfried Zaha (Crystal Palace, Midfielder)",CRY,7.0,1,90,0,0,0,0,0,0,0,3,0,1,0,SOU,35,11/05/2021,MID,False
"Adams  Che Adams (Southampton, Forward)",SOU,7.0,1,90,0,0,1,1,0,1,0,1,0,0,0,CRY,35,11/05/2021,FWD,True
"Armstrong  Stuart Armstrong (Southampton, Midfielder)",SOU,6.0,1,90,0,0,0,1,0,1,0,1,0,0,0,CRY,35,11/05/2021,MID,True
"Bednarek  Jan Bednarek (Southampton, Defender)",SOU,4.5,1,45,0,1,0,0,0,0,0,1,0,1,0,CRY,35,11/05/2021,DEF,True
"Forster  Fraser Forster (Southampton, Goalkeeper)",SOU,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,CRY,35,11/05/2021,GKP,True
"Ings  Danny Ings (Southampton, Forward)",SOU,8.0,1,76,0,1,2,0,0,0,0,1,0,0,0,CRY,35,11/05/2021,FWD,True
"Minamino  Takumi Minamino (Southampton, Midfielder)",SOU,5.5,1,90,0,0,0,0,0,0,0,1,0,0,0,CRY,35,11/05/2021,MID,True
"Obafemi  Michael Obafemi (Southampton, Forward)",SOU,4.5,0,14,1,0,0,0,0,0,0,0,0,0,0,CRY,35,11/05/2021,FWD,True
"Redmond  Nathan Redmond (Southampton, Midfielder)",SOU,6.0,1,90,0,0,0,1,0,1,0,1,0,0,0,CRY,35,11/05/2021,MID,True
"Salisu  Mohammed Salisu (Southampton, Defender)",SOU,4.5,0,45,1,0,0,0,0,0,0,0,0,0,0,CRY,35,11/05/2021,DEF,True
"Stephens (Jack)  Jack Stephens (Southampton, Defender)",SOU,4.5,1,90,0,0,0,0,0,0,0,1,0,0,0,CRY,35,11/05/2021,DEF,True
"Vestergaard  Jannik Vestergaard (Southampton, Defender)",SOU,5.0,1,90,0,0,0,0,0,0,0,1,0,1,0,CRY,35,11/05/2021,DEF,True
"Walker-Peters  Kyle Walker-Peters (Southampton, Defender)",SOU,5.0,1,90,0,0,0,0,0,0,0,1,0,0,0,CRY,35,11/05/2021,DEF,True
"Ward-Prowse  James Ward-Prowse (Southampton, Midfielder)",SOU,6.5,1,90,0,0,0,0,0,0,0,1,0,0,0,CRY,35,11/05/2021,MID,True
