Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Abraham  Tammy Abraham (Chelsea, Forward)",CHE,6.5,79,0,2,0,0,0,0,0,1,2,2,39.5,29/11/2020
"Chilwell  Benjamin Chilwell (Chelsea, Defender)",CHE,6.0,90,7,2,2,4,1,0,1,0,28,16,5.6,29/11/2020
"Giroud  Olivier Giroud (Chelsea, Forward)",CHE,6.5,11,1,0,0,0,0,0,0,0,2,2,5.5,29/11/2020
"Havertz  Kai Havertz (Chelsea, Midfielder)",CHE,8.5,7,0,0,0,0,0,0,0,0,2,2,3.5,29/11/2020
"James (Reece)  Reece James (Chelsea, Defender)",CHE,5.5,90,3,3,0,6,3,0,3,0,27,15,6.0,29/11/2020
"Kanté  N&#039;Golo Kanté (Chelsea, Midfielder)",CHE,5.0,90,6,2,1,6,0,0,3,1,18,18,5.0,29/11/2020
"Kovacic  Mateo Kovacic (Chelsea, Midfielder)",CHE,5.0,90,10,5,2,6,0,0,0,1,21,21,4.3,29/11/2020
"Mendy (Edouard)  Edouard Mendy (Chelsea, Goalkeeper)",CHE,6.0,90,4,2,0,0,0,0,0,0,22,10,9.0,29/11/2020
"Mount  Mason Mount (Chelsea, Midfielder)",CHE,7.5,90,5,0,0,4,1,0,1,3,8,8,11.3,29/11/2020
"Pulisic  Christian Pulisic (Chelsea, Midfielder)",CHE,8.0,16,1,0,0,0,0,0,0,0,3,3,5.3,29/11/2020
"Werner  Timo Werner (Chelsea, Forward)",CHE,9.0,74,4,1,0,0,1,0,1,0,4,4,18.5,29/11/2020
"Ziyech  Hakim Ziyech (Chelsea, Midfielder)",CHE,7.5,83,10,0,0,4,0,0,2,0,9,9,9.2,29/11/2020
"Zouma  Kurt Zouma (Chelsea, Defender)",CHE,5.5,90,2,3,1,4,0,0,0,0,21,9,10.0,29/11/2020
"Thiago Silva  Thiago Emiliano da Silva (Chelsea, Defender)",CHE,5.5,90,7,1,0,6,0,0,0,0,23,11,8.2,29/11/2020
"Aurier  Serge Aurier (Tottenham Hotspur, Defender)",TOT,5.0,90,5,4,0,4,0,0,0,1,23,11,8.2,29/11/2020
"Bergwijn  Steven Bergwijn (Tottenham Hotspur, Midfielder)",TOT,6.0,89,4,0,0,0,0,0,0,0,-2,-2,0.0,29/11/2020
"Davies (Ben)  Ben Davies (Tottenham Hotspur, Defender)",TOT,4.5,1,0,0,0,0,0,0,0,0,3,3,0.3,29/11/2020
"Dier  Eric Dier (Tottenham Hotspur, Defender)",TOT,4.5,90,4,3,0,4,0,0,1,0,25,13,6.9,29/11/2020
"Højbjerg  Pierre-Emile Højbjerg (Tottenham Hotspur, Midfielder)",TOT,5.0,90,4,1,0,6,0,0,0,0,13,13,6.9,29/11/2020
"Kane  Harry Kane (Tottenham Hotspur, Forward)",TOT,12.5,90,2,1,0,0,0,0,2,0,3,3,30.0,29/11/2020
"Lloris  Hugo Lloris (Tottenham Hotspur, Goalkeeper)",TOT,5.5,90,10,0,0,4,0,0,0,0,31,19,4.7,29/11/2020
"Lo Celso  Giovani Lo Celso (Tottenham Hotspur, Midfielder)",TOT,6.0,25,1,0,0,0,0,0,0,0,0,0,0.0,29/11/2020
"NDombele  Tanguy NDombele (Tottenham Hotspur, Midfielder)",TOT,6.0,65,2,4,0,0,0,0,0,6,11,11,5.9,29/11/2020
"Reguilón  Sergio Reguilón (Tottenham Hotspur, Defender)",TOT,5.0,90,9,1,0,2,0,0,0,0,19,7,12.9,29/11/2020
"Rodon  Joe Rodon (Tottenham Hotspur, Defender)",TOT,4.5,90,4,9,0,4,0,0,0,0,26,14,6.4,29/11/2020
"Lucas Moura  Lucas Rodrigues Moura da Silva (Tottenham Hotspur, Midfielder)",TOT,6.5,1,1,0,0,0,0,0,0,0,3,3,0.3,29/11/2020
"Sissoko  Moussa Sissoko (Tottenham Hotspur, Midfielder)",TOT,4.5,90,4,1,0,0,0,0,0,0,6,6,15.0,29/11/2020
"Son  Heung-Min Son (Tottenham Hotspur, Midfielder)",TOT,10.0,89,5,0,0,6,0,0,0,2,12,12,7.4,29/11/2020
