Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Coleman  Seamus Coleman (Everton, Defender)",EVE,5.0,4,0,1,0,0,0,0,0,0,3,3,1.3,12/01/2021
"Davies (Tom)  Tom Davies (Everton, Midfielder)",EVE,5.0,64,4,1,1,4,0,0,0,3,16,16,4.0,12/01/2021
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,90,2,1,0,0,0,0,1,0,12,3,30.0,12/01/2021
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,90,2,3,1,4,0,0,0,1,9,9,10.0,12/01/2021
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,90,4,6,0,6,0,0,0,2,15,15,6.0,12/01/2021
"Holgate  Mason Holgate (Everton, Defender)",EVE,4.5,90,4,1,0,4,0,0,0,0,7,7,12.9,12/01/2021
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,90,8,1,0,4,0,0,0,3,27,9,10.0,12/01/2021
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,1,12,1,6,0,0,0,0,35,20,4.5,12/01/2021
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,90,1,7,0,6,0,0,0,0,13,13,6.9,12/01/2021
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,90,6,0,0,0,0,0,0,0,12,12,7.5,12/01/2021
"Rodríguez  James Rodríguez (Everton, Midfielder)",EVE,7.0,86,3,0,1,4,0,1,2,1,18,18,4.8,12/01/2021
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,76,1,1,0,0,0,0,1,0,4,4,19.0,12/01/2021
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,26,2,0,0,0,1,0,1,1,10,1,26.0,12/01/2021
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,14,2,1,0,0,0,0,0,0,0,0,0.0,12/01/2021
"Ait Nouri  Rayan Ait Nouri (Wolverhampton Wanderers, Defender)",WOL,4.5,90,4,2,0,6,0,1,2,2,29,20,4.5,12/01/2021
"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",WOL,4.5,90,7,2,1,4,0,0,0,0,15,15,6.0,12/01/2021
"Cutrone  Patrick Cutrone (Wolverhampton Wanderers, Forward)",WOL,5.9,12,0,0,0,0,0,0,0,0,3,3,4.0,12/01/2021
"Dendoncker (Leander)  Leander Dendoncker (Wolverhampton Wanderers, Midfielder)",WOL,5.0,90,6,2,1,6,0,0,0,0,13,13,6.9,12/01/2021
"Gibbs-White  Morgan Gibbs-White (Wolverhampton Wanderers, Midfielder)",WOL,4.5,64,3,2,0,0,0,0,0,0,6,6,10.7,12/01/2021
"Hoever  Ki-Jana Hoever (Wolverhampton Wanderers, Defender)",WOL,4.0,26,2,2,0,0,0,0,0,0,0,0,0.0,12/01/2021
"Vitor Ferreira  Vitor Machado Ferreira (Wolverhampton Wanderers, Midfielder)",WOL,4.7,4,0,0,0,0,0,0,0,0,3,3,1.3,12/01/2021
"Moutinho  João Moutinho (Wolverhampton Wanderers, Midfielder)",WOL,5.0,86,5,1,1,6,0,0,2,0,16,16,5.4,12/01/2021
"Neto  Pedro Neto (Wolverhampton Wanderers, Midfielder)",WOL,6.5,90,3,1,1,6,2,0,4,3,21,21,4.3,12/01/2021
"Saiss  Romain Saiss (Wolverhampton Wanderers, Defender)",WOL,5.0,90,1,7,1,6,0,0,0,0,17,17,5.3,12/01/2021
"Semedo  Nelson Semedo (Wolverhampton Wanderers, Defender)",WOL,5.0,90,3,5,2,4,0,0,1,4,17,17,5.3,12/01/2021
"Fabio Silva  Fabio Daniel Soares Silva (Wolverhampton Wanderers, Forward)",WOL,6.0,78,3,0,0,0,0,0,0,0,4,4,19.5,12/01/2021
"Ruben Neves  Rúben Diogo da Silva Neves (Wolverhampton Wanderers, Midfielder)",WOL,5.5,90,7,4,0,6,0,0,1,0,29,11,8.2,12/01/2021
"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",WOL,5.0,90,4,0,0,0,0,0,0,0,9,9,10.0,12/01/2021
