Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Alioski  Ezgjan Alioski (Leeds United, Defender)",LEE,4.4,45,2,1,1,2,2,0,3,0,12,12,3.8,08/03/2021
"Ayling  Luke Ayling (Leeds United, Defender)",LEE,4.5,90,4,1,1,4,0,0,0,0,7,7,12.9,08/03/2021
"Bamford  Patrick Bamford (Leeds United, Forward)",LEE,8.0,90,4,1,0,0,0,0,1,1,-2,-2,0.0,08/03/2021
"Cooper  Liam Cooper (Leeds United, Defender)",LEE,4.5,90,5,7,0,4,0,0,0,1,13,13,6.9,08/03/2021
"Hélder Costa  Helder Costa (Leeds United, Midfielder)",LEE,5.5,45,0,0,0,0,0,0,0,0,-2,-2,0.0,08/03/2021
"Dallas  Stuart Dallas (Leeds United, Defender)",LEE,5.5,90,8,2,0,4,1,0,2,1,15,15,6.0,08/03/2021
"Raphinha  Raphael Dias Belloli (Leeds United, Midfielder)",LEE,6.5,90,6,2,0,2,1,1,1,1,14,14,6.4,08/03/2021
"Harrison  Jack Harrison (Leeds United, Midfielder)",LEE,6.0,45,1,0,0,0,0,0,1,0,2,2,22.5,08/03/2021
"Klich  Mateusz Klich (Leeds United, Midfielder)",LEE,5.5,45,1,0,1,0,0,0,1,0,1,1,45.0,08/03/2021
"Diego Llorente  Diego Javier Llorente Ríos (Leeds United, Defender)",LEE,4.5,90,8,6,1,4,0,1,1,0,19,19,4.7,08/03/2021
"Meslier  Illan Meslier (Leeds United, Goalkeeper)",LEE,5.0,90,9,0,0,6,0,0,0,0,36,36,2.5,08/03/2021
"Rodrigo  Rodrigo Moreno Machado (Leeds United, Forward)",LEE,6.5,30,1,0,0,0,0,0,0,0,2,2,15.0,08/03/2021
"Phillips (Kalvin)  Kalvin Phillips (Leeds United, Midfielder)",LEE,5.0,90,11,3,0,6,0,0,1,1,11,11,8.2,08/03/2021
"Roberts (Tyler)  Tyler Roberts (Leeds United, Midfielder)",LEE,5.0,60,3,2,2,0,0,0,1,1,11,11,5.5,08/03/2021
"Antonio  Michail Antonio (West Ham United, Forward)",WHU,7.5,90,7,0,0,0,1,0,2,1,5,5,18.0,08/03/2021
"Benrahma  Said Benrahma (West Ham United, Midfielder)",WHU,6.0,73,8,0,0,0,0,0,1,2,7,7,10.4,08/03/2021
"Bowen  Jarrod Bowen (West Ham United, Midfielder)",WHU,6.5,17,2,1,1,0,0,0,0,0,4,4,4.3,08/03/2021
"Coufal  Vladimir Coufal (West Ham United, Defender)",WHU,5.0,90,8,2,0,0,0,0,0,0,19,7,12.9,08/03/2021
"Cresswell (Aaron)  Aaron Cresswell (West Ham United, Defender)",WHU,5.5,90,7,6,1,0,1,2,2,0,43,22,4.1,08/03/2021
"Dawson  Craig Dawson (West Ham United, Defender)",WHU,5.0,90,3,6,0,0,0,0,0,0,29,5,18.0,08/03/2021
"Diop  Issa Diop (West Ham United, Defender)",WHU,4.5,90,4,9,2,0,0,0,0,0,27,15,6.0,08/03/2021
"Fabianski  Lukasz Fabianski (West Ham United, Goalkeeper)",WHU,5.0,90,5,0,0,0,0,0,0,0,23,11,8.2,08/03/2021
"Fornals  Pablo Fornals (West Ham United, Midfielder)",WHU,6.0,90,8,4,1,0,0,0,1,0,9,9,10.0,08/03/2021
"Johnson (Ben)  Ben Johnson (West Ham United, Defender)",WHU,4.0,3,0,0,0,0,0,0,0,0,3,3,1.0,08/03/2021
"Lingard  Jesse Lingard (West Ham United, Midfielder)",WHU,7.0,87,4,0,0,2,0,0,2,0,13,-8,0.0,08/03/2021
"Rice  Declan Rice (West Ham United, Midfielder)",WHU,5.0,90,8,6,0,0,0,0,0,1,9,9,10.0,08/03/2021
"Soucek  Tomas Soucek (West Ham United, Midfielder)",WHU,6.0,90,4,6,2,0,0,0,1,0,11,11,8.2,08/03/2021
