Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Jordan Ayew  Jordan Ayew (Crystal Palace, Forward)",CRY,6.0,84,4,1,0,4,0,0,1,0,9,9,9.3,05/04/2021
"Batshuayi  Michy Batshuayi (Crystal Palace, Forward)",CRY,5.5,6,1,0,0,0,0,0,0,0,26,2,3.0,05/04/2021
"Benteke  Christian Benteke (Crystal Palace, Forward)",CRY,6.5,77,2,0,1,0,0,0,1,0,5,5,15.4,05/04/2021
"Cahill  Gary Cahill (Crystal Palace, Defender)",CRY,4.5,90,3,5,1,4,0,0,0,0,13,13,6.9,05/04/2021
"Eze  Eberechi Eze (Crystal Palace, Midfielder)",CRY,6.0,90,6,1,0,4,0,0,0,2,10,10,9.0,05/04/2021
"Guaita  Vicente Guaita (Crystal Palace, Goalkeeper)",CRY,4.5,90,8,0,1,0,0,0,0,0,22,22,4.1,05/04/2021
"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",CRY,4.5,90,6,1,1,4,0,0,1,0,14,14,6.4,05/04/2021
"Mateta  Jean-Philippe Mateta (Crystal Palace, Forward)",CRY,5.5,13,1,0,1,0,0,0,0,1,5,5,2.6,05/04/2021
"Milivojevic  Luka Milivojevic (Crystal Palace, Midfielder)",CRY,5.5,90,6,3,3,4,0,0,0,0,17,17,5.3,05/04/2021
"Riedewald  Jairo Riedewald (Crystal Palace, Midfielder)",CRY,5.0,68,5,0,0,4,0,0,1,1,12,12,5.7,05/04/2021
"Schlupp  Jeffrey Schlupp (Crystal Palace, Midfielder)",CRY,5.5,22,2,2,1,0,0,1,1,0,17,8,2.8,05/04/2021
"Van Aanholt  Patrick Van Aanholt (Crystal Palace, Defender)",CRY,5.4,90,5,4,2,4,0,0,0,0,13,13,6.9,05/04/2021
"Ward (Joel)  Joel Ward (Crystal Palace, Defender)",CRY,4.5,90,7,0,0,2,1,0,1,1,13,13,6.9,05/04/2021
"Zaha  Wilfried Zaha (Crystal Palace, Midfielder)",CRY,7.0,90,5,1,1,2,0,0,3,3,11,11,8.2,05/04/2021
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,90,2,1,0,0,1,0,1,1,-1,-1,0.0,05/04/2021
"Coleman  Seamus Coleman (Everton, Defender)",EVE,5.0,76,3,1,2,0,2,1,3,1,40,19,4.0,05/04/2021
"Davies (Tom)  Tom Davies (Everton, Midfielder)",EVE,5.0,90,8,6,0,4,0,0,0,1,12,12,7.5,05/04/2021
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,90,4,2,1,2,0,1,3,0,11,11,8.2,05/04/2021
"Gbamin  Jean-Philippe Gbamin (Everton, Midfielder)",EVE,5.0,11,2,1,0,0,0,0,0,0,1,1,11.0,05/04/2021
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,14,2,0,1,0,0,0,0,0,5,5,2.8,05/04/2021
"Holgate  Mason Holgate (Everton, Defender)",EVE,4.5,90,5,3,0,4,0,1,1,1,15,15,6.0,05/04/2021
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,90,6,6,0,4,0,0,0,0,14,14,6.4,05/04/2021
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,90,4,6,1,6,0,0,0,0,13,13,6.9,05/04/2021
"Olsen  Robin Olsen (Everton, Goalkeeper)",EVE,4.5,90,9,0,0,0,0,0,0,0,19,19,4.7,05/04/2021
"Rodríguez  James Rodríguez (Everton, Midfielder)",EVE,7.0,79,10,0,1,6,0,1,2,1,40,22,3.6,05/04/2021
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,59,2,3,1,0,0,0,0,1,1,1,59.0,05/04/2021
"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",EVE,5.0,31,3,0,0,0,0,1,1,0,6,6,5.2,05/04/2021
"Richarlison  Richarlison de Andrade (Everton, Forward)",EVE,7.5,90,2,2,0,0,0,1,2,0,-7,-7,0.0,05/04/2021
