Name,Team,Cost,Starts,Mins,On,Off,G,A,FA,TA,CS,GC,OG,PL YC,PL RC,Vs,GW,date,Position,Home
"Bernard  Bernard Anício Caldeira Duarte (Everton, Midfielder)",EVE,5.5,0,45,1,0,0,0,0,0,0,0,0,1,0,SOU,6,25/10/2020,MID,False
"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",EVE,8.0,1,90,0,0,0,0,0,0,0,2,0,1,0,SOU,6,25/10/2020,FWD,False
"Delph  Fabian Delph (Everton, Midfielder)",EVE,4.5,0,32,1,0,0,0,0,0,0,0,0,0,0,SOU,6,25/10/2020,MID,False
"Digne  Lucas Digne (Everton, Defender)",EVE,5.5,1,72,0,0,0,0,0,0,0,2,0,0,1,SOU,6,25/10/2020,DEF,False
"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",EVE,5.5,1,58,0,1,0,0,0,0,0,2,0,0,0,SOU,6,25/10/2020,MID,False
"Godfrey  Ben Godfrey (Everton, Defender)",EVE,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,SOU,6,25/10/2020,DEF,False
"Gordon (Anthony)  Anthony Gordon (Everton, Midfielder)",EVE,4.3,0,32,1,0,0,0,0,0,0,0,0,0,0,SOU,6,25/10/2020,MID,False
"Iwobi  Alex Iwobi (Everton, Midfielder)",EVE,6.0,1,45,0,1,0,0,0,0,0,2,0,0,0,SOU,6,25/10/2020,MID,False
"Keane  Michael Keane (Everton, Defender)",EVE,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,SOU,6,25/10/2020,DEF,False
"Allan  Allan Marques Loureiro (Everton, Midfielder)",EVE,4.5,1,90,0,0,0,0,0,0,0,2,0,0,0,SOU,6,25/10/2020,MID,False
"Mina  Yerry Mina (Everton, Defender)",EVE,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,SOU,6,25/10/2020,DEF,False
"Pickford  Jordan Pickford (Everton, Goalkeeper)",EVE,5.0,1,90,0,0,0,0,0,0,0,2,0,0,0,SOU,6,25/10/2020,GKP,False
"Rodríguez  James Rodríguez (Everton, Midfielder)",EVE,7.0,1,90,0,0,0,0,0,0,0,2,0,0,0,SOU,6,25/10/2020,MID,False
"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",EVE,7.0,1,58,0,1,0,0,0,0,0,2,0,0,0,SOU,6,25/10/2020,MID,False
"Adams  Che Adams (Southampton, Forward)",SOU,7.0,1,89,0,1,1,0,0,0,1,0,0,0,0,EVE,6,25/10/2020,FWD,True
"Armstrong  Stuart Armstrong (Southampton, Midfielder)",SOU,6.0,1,86,0,1,0,0,0,0,1,0,0,0,0,EVE,6,25/10/2020,MID,True
"Bednarek  Jan Bednarek (Southampton, Defender)",SOU,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,EVE,6,25/10/2020,DEF,True
"Bertrand  Ryan Bertrand (Southampton, Defender)",SOU,5.0,1,90,0,0,0,0,0,0,1,0,0,0,0,EVE,6,25/10/2020,DEF,True
"Diallo  Ibrahima Diallo (Southampton, Midfielder)",SOU,4.5,0,4,1,0,0,0,0,0,0,0,0,0,0,EVE,6,25/10/2020,MID,True
"Ings  Danny Ings (Southampton, Forward)",SOU,8.0,1,90,0,0,0,2,0,2,1,0,0,0,0,EVE,6,25/10/2020,FWD,True
"McCarthy (Alex)  Alex McCarthy (Southampton, Goalkeeper)",SOU,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,EVE,6,25/10/2020,GKP,True
"N'Lundulu  Daniel N&#039;Lundulu (Southampton, Forward)",SOU,4.5,0,1,1,0,0,0,0,0,0,0,0,0,0,EVE,6,25/10/2020,FWD,True
"Redmond  Nathan Redmond (Southampton, Midfielder)",SOU,6.0,1,90,0,0,0,0,0,0,1,0,0,0,0,EVE,6,25/10/2020,MID,True
"Romeu  Oriol Romeu (Southampton, Midfielder)",SOU,4.5,1,90,0,0,0,0,0,0,1,0,0,0,0,EVE,6,25/10/2020,MID,True
"Vestergaard  Jannik Vestergaard (Southampton, Defender)",SOU,5.0,1,90,0,0,0,0,0,0,1,0,0,0,0,EVE,6,25/10/2020,DEF,True
"Walker-Peters  Kyle Walker-Peters (Southampton, Defender)",SOU,5.0,1,90,0,0,0,0,0,0,1,0,0,1,0,EVE,6,25/10/2020,DEF,True
"Ward-Prowse  James Ward-Prowse (Southampton, Midfielder)",SOU,6.5,1,90,0,0,1,0,0,0,1,0,0,0,0,EVE,6,25/10/2020,MID,True
