Name,Team,Cost,A,xA,Δ,Mins/xA,G,xG,Δ.1,Mins/xG,xGI,Δ.2,Mins/xGI,date
"Cash  Matthew Cash (Aston Villa, Defender)",AVL,5.0,0,0.32,-0.32,281.3,0,0.06,-0.06,1500.0,0.38,-0.38,236.8,01/01/2021
"Davis (Keinan)  Keinan Davis (Aston Villa, Forward)",AVL,4.5,0,0.0,0.0,inf,0,0.24,-0.24,25.0,0.24,-0.24,25.0,01/01/2021
"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",AVL,6.0,0,0.01,-0.01,8400.0,0,0.12,-0.12,700.0,0.13,-0.13,646.2,01/01/2021
"Grealish  Jack Grealish (Aston Villa, Midfielder)",AVL,8.0,1,0.76,0.24,118.4,0,0.0,0.0,inf,0.76,0.24,118.4,01/01/2021
"Konsa Ngoyo  Ezri Konsa Ngoyo (Aston Villa, Defender)",AVL,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,01/01/2021
"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",AVL,5.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,01/01/2021
"McGinn  John McGinn (Aston Villa, Midfielder)",AVL,6.0,0,0.01,-0.01,9000.0,0,0.04,-0.04,2250.0,0.05,-0.05,1800.0,01/01/2021
"Mings  Tyrone Mings (Aston Villa, Defender)",AVL,5.0,0,0.0,0.0,inf,0,0.15,-0.15,600.0,0.15,-0.15,600.0,01/01/2021
"Jacob Ramsey  Jacob Ramsey (Aston Villa, Midfielder)",AVL,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,01/01/2021
"Douglas Luiz  Douglas Luiz Soares de Paulo (Aston Villa, Midfielder)",AVL,4.5,0,0.03,-0.03,3000.0,0,0.0,0.0,inf,0.03,-0.03,3000.0,01/01/2021
"Targett  Matt Targett (Aston Villa, Defender)",AVL,5.0,0,0.05,-0.05,1800.0,0,0.0,0.0,inf,0.05,-0.05,1800.0,01/01/2021
"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",AVL,6.0,0,0.01,-0.01,7900.0,1,0.34,0.66,232.4,0.35,0.65,225.7,01/01/2021
"Watkins  Ollie Watkins (Aston Villa, Forward)",AVL,7.5,0,0.09,-0.09,1000.0,0,0.45,-0.45,200.0,0.54,-0.54,166.7,01/01/2021
"Bailly  Eric Bailly (Manchester United, Defender)",MUN,5.0,0,0.01,-0.01,9000.0,0,0.0,0.0,inf,0.01,-0.01,9000.0,01/01/2021
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,0,0.15,-0.15,580.0,1,0.88,0.12,98.9,1.03,-0.03,84.5,01/01/2021
"De Gea  David De Gea (Manchester United, Goalkeeper)",MUN,5.0,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,01/01/2021
"James (Daniel)  Daniel James (Manchester United, Midfielder)",MUN,6.0,0,0.0,0.0,inf,0,0.05,-0.05,60.0,0.05,-0.05,60.0,01/01/2021
"Maguire (Harry)  Harry Maguire (Manchester United, Defender)",MUN,5.5,0,0.01,-0.01,9000.0,0,0.06,-0.06,1500.0,0.07,-0.07,1285.7,01/01/2021
"Martial  Anthony Martial (Manchester United, Forward)",MUN,8.0,0,0.04,-0.04,2250.0,1,0.39,0.61,230.8,0.43,0.57,209.3,01/01/2021
"Matic  Nemanja Matic (Manchester United, Midfielder)",MUN,4.5,0,0.01,-0.01,2500.0,0,0.0,0.0,inf,0.01,-0.01,2500.0,01/01/2021
"McTominay  Scott McTominay (Manchester United, Midfielder)",MUN,5.5,0,0.01,-0.01,6500.0,0,0.0,0.0,inf,0.01,-0.01,6500.0,01/01/2021
"Pogba  Paul Pogba (Manchester United, Midfielder)",MUN,7.5,0,0.07,-0.07,1285.7,0,0.52,-0.52,173.1,0.59,-0.59,152.5,01/01/2021
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,0,0.04,-0.04,2250.0,0,0.2,-0.2,450.0,0.24,-0.24,375.0,01/01/2021
"Fred  Frederico Rodrigues de Paula Santos (Manchester United, Midfielder)",MUN,5.0,0,0.04,-0.04,2225.0,0,0.03,-0.03,2966.7,0.07,-0.07,1271.4,01/01/2021
"Shaw  Luke Shaw (Manchester United, Defender)",MUN,5.5,0,0.22,-0.22,409.1,0,0.0,0.0,inf,0.22,-0.22,409.1,01/01/2021
"Tuanzebe  Axel Tuanzebe (Manchester United, Defender)",MUN,4.5,0,0.0,0.0,inf,0,0.0,0.0,inf,0.0,0.0,inf,01/01/2021
"Wan-Bissaka  Aaron Wan-Bissaka (Manchester United, Defender)",MUN,5.5,1,0.12,0.88,750.0,0,0.0,0.0,inf,0.12,0.88,750.0,01/01/2021
