Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Aubameyang  Pierre-Emerick Aubameyang (Arsenal, Midfielder)",ARS,10.0,78,2,0,0,0,0,0,1,0,26,-1,0.0,02/05/2021
"Bellerín  Héctor Bellerín (Arsenal, Defender)",ARS,5.0,90,2,2,0,6,0,0,1,0,25,13,6.9,02/05/2021
"Willian  Willian Borges Da Silva (Arsenal, Midfielder)",ARS,6.5,90,2,0,0,4,4,0,4,1,19,19,4.7,02/05/2021
"Dani Ceballos  Daniel Ceballos Fernández (Arsenal, Midfielder)",ARS,4.7,90,4,1,0,4,0,0,2,1,11,11,8.2,02/05/2021
"Chambers  Calum Chambers (Arsenal, Defender)",ARS,4.5,37,2,5,0,0,0,0,0,1,5,5,7.4,02/05/2021
"Elneny  Mohamed Elneny (Arsenal, Midfielder)",ARS,4.5,90,2,2,0,6,0,0,0,0,32,11,8.2,02/05/2021
"Luiz  David Luiz Moreira Marinho (Arsenal, Defender)",ARS,5.4,53,3,2,0,4,0,0,0,0,7,7,7.6,02/05/2021
"Gabriel Martinelli  Gabriel Teodoro Martinelli Silva (Arsenal, Midfielder)",ARS,5.5,90,3,2,0,4,2,1,4,2,23,14,6.4,02/05/2021
"Odegaard  Martin Odegaard (Arsenal, Midfielder)",ARS,5.6,85,6,1,0,4,0,0,5,1,19,19,4.5,02/05/2021
"Partey  Thomas Partey (Arsenal, Midfielder)",ARS,5.0,5,0,0,0,0,0,0,0,0,2,2,2.5,02/05/2021
"Pepe  Nicolas Pepe (Arsenal, Midfielder)",ARS,7.5,12,0,0,0,0,0,0,0,0,2,2,6.0,02/05/2021
"Mat Ryan  Mathew Ryan (Arsenal, Goalkeeper)",ARS,4.5,90,11,1,0,0,0,0,0,0,24,12,7.5,02/05/2021
"Xhaka  Granit Xhaka (Arsenal, Midfielder)",ARS,5.0,90,6,3,1,6,0,0,0,0,10,10,9.0,02/05/2021
"Gabriel Magalhães  Gabriel dos Santos Magalhães (Arsenal, Defender)",ARS,5.0,90,5,2,0,6,0,0,0,2,25,13,6.9,02/05/2021
"Almirón  Miguel Almirón (Newcastle United, Midfielder)",NEW,5.5,73,1,3,1,0,0,0,0,0,3,3,24.3,02/05/2021
"Joelinton  Joelinton Cássio Apolinário de Lira (Newcastle United, Forward)",NEW,6.0,17,1,1,0,0,0,0,1,2,6,6,2.8,02/05/2021
"Clark  Ciaran Clark (Newcastle United, Defender)",NEW,4.5,84,6,3,1,4,0,0,0,0,15,15,5.6,02/05/2021
"Dubravka  Martin Dubravka (Newcastle United, Goalkeeper)",NEW,4.5,90,4,0,0,0,0,0,0,0,11,11,8.2,02/05/2021
"Dummett  Paul Dummett (Newcastle United, Defender)",NEW,4.5,90,5,4,1,6,0,0,0,0,17,17,5.3,02/05/2021
"Fernández  Federico Fernández (Newcastle United, Defender)",NEW,4.5,72,4,5,0,6,0,0,0,0,9,9,8.0,02/05/2021
"Gayle  Dwight Gayle (Newcastle United, Forward)",NEW,5.5,6,0,0,0,0,0,0,0,0,3,3,2.0,02/05/2021
"Longstaff (Sean)  Sean Longstaff (Newcastle United, Midfielder)",NEW,4.5,90,3,2,0,4,0,0,2,1,14,14,6.4,02/05/2021
"Jacob Murphy  Jacob Murphy (Newcastle United, Midfielder)",NEW,5.0,90,4,3,0,2,0,0,0,1,10,10,9.0,02/05/2021
"Ritchie  Matt Ritchie (Newcastle United, Midfielder)",NEW,5.0,90,3,1,0,0,0,0,2,2,10,10,9.0,02/05/2021
"Saint-Maximin  Allan Saint-Maximin (Newcastle United, Midfielder)",NEW,6.5,90,0,0,0,0,0,0,0,8,11,11,8.2,02/05/2021
"Schär  Fabian Schär (Newcastle United, Defender)",NEW,4.5,17,4,1,0,0,0,0,0,0,-8,-8,0.0,02/05/2021
"Shelvey  Jonjo Shelvey (Newcastle United, Midfielder)",NEW,5.5,90,5,1,0,4,0,0,0,0,11,11,8.2,02/05/2021
"C Wilson  Callum Wilson (Newcastle United, Forward)",NEW,7.5,90,1,1,0,0,0,0,0,0,2,2,45.0,02/05/2021
