Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Bruno Fernandes  Bruno Miguel Borges Fernandes (Manchester United, Midfielder)",MUN,12.0,90,2,0,0,2,0,2,6,1,40,19,4.7,21/11/2020
"Cavani  Edinson Cavani (Manchester United, Forward)",MUN,8.5,28,2,1,0,0,0,0,0,1,-1,-1,0.0,21/11/2020
"De Gea  David De Gea (Manchester United, Goalkeeper)",MUN,5.0,90,0,1,0,0,0,0,0,0,22,10,9.0,21/11/2020
"Maguire (Harry)  Harry Maguire (Manchester United, Defender)",MUN,5.5,90,7,6,0,4,0,0,0,1,26,14,6.4,21/11/2020
"Martial  Anthony Martial (Manchester United, Forward)",MUN,8.0,90,3,0,0,2,0,0,1,6,9,9,10.0,21/11/2020
"Mata  Juan Mata (Manchester United, Midfielder)",MUN,5.0,62,4,0,0,4,0,0,1,0,19,10,6.2,21/11/2020
"Matic  Nemanja Matic (Manchester United, Midfielder)",MUN,4.5,90,10,2,0,4,0,0,1,3,16,16,5.6,21/11/2020
"McTominay  Scott McTominay (Manchester United, Midfielder)",MUN,5.5,6,1,0,0,0,0,0,0,1,4,4,1.5,21/11/2020
"Lindelof  Victor Nilsson-Lindelof (Manchester United, Defender)",MUN,5.0,90,8,3,0,4,0,0,1,0,26,14,6.4,21/11/2020
"Rashford  Marcus Rashford (Manchester United, Midfielder)",MUN,9.5,79,1,0,1,4,0,0,0,3,6,6,13.2,21/11/2020
"Fred  Frederico Rodrigues de Paula Santos (Manchester United, Midfielder)",MUN,5.0,84,11,2,0,6,0,0,1,0,15,15,5.6,21/11/2020
"Alex Telles  Alex Nicolao Telles (Manchester United, Defender)",MUN,5.0,90,11,3,0,4,0,0,0,0,22,10,9.0,21/11/2020
"Wan-Bissaka  Aaron Wan-Bissaka (Manchester United, Defender)",MUN,5.5,90,10,3,2,4,0,0,1,1,31,19,4.7,21/11/2020
"van de Beek  Donny van de Beek (Manchester United, Midfielder)",MUN,6.0,11,0,1,0,0,0,0,0,1,4,4,2.8,21/11/2020
"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",WBA,4.8,90,12,6,0,2,0,0,0,2,14,14,6.4,21/11/2020
"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",WBA,4.4,90,4,9,0,4,0,0,0,0,13,13,6.9,21/11/2020
"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",WBA,5.4,90,10,3,0,0,1,0,2,5,13,13,6.9,21/11/2020
"Diangana  Grady Diangana (West Bromwich Albion, Midfielder)",WBA,5.0,62,1,2,2,0,0,0,0,3,9,9,6.9,21/11/2020
"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",WBA,4.5,90,6,6,0,0,0,0,0,0,3,3,30.0,21/11/2020
"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",WBA,5.5,90,8,3,1,6,0,0,4,1,16,16,5.6,21/11/2020
"Grant (Karlan)  Karlan Grant (West Bromwich Albion, Forward)",WBA,5.6,62,1,1,0,0,0,0,0,1,4,4,15.5,21/11/2020
"Ivanovic  Branislav Ivanovic (West Bromwich Albion, Defender)",WBA,4.4,79,6,3,0,0,0,0,0,0,7,7,11.3,21/11/2020
"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",WBA,4.6,90,8,0,0,0,0,0,0,0,20,20,4.5,21/11/2020
"Krovinovic  Filip Krovinovic (West Bromwich Albion, Midfielder)",WBA,4.9,11,3,0,0,0,0,0,0,0,3,3,3.7,21/11/2020
"Robinson (Callum)  Callum Robinson (West Bromwich Albion, Forward)",WBA,5.2,28,0,0,0,0,0,0,0,0,1,1,28.0,21/11/2020
"Robson-Kanu  Hal Robson-Kanu (West Bromwich Albion, Forward)",WBA,5.2,28,1,0,0,0,0,0,0,0,1,1,28.0,21/11/2020
"Sawyers  Romaine Sawyers (West Bromwich Albion, Midfielder)",WBA,4.6,90,9,3,2,4,0,0,0,0,16,16,5.6,21/11/2020
"Townsend (Conor)  Conor Townsend (West Bromwich Albion, Defender)",WBA,4.4,90,5,9,0,4,0,0,0,2,14,14,6.4,21/11/2020
