Name,Team,Cost,Mins,Rec,CBI,Tackles,PC,OPC,BCC,KP,Dribble,BPS,BBPS,Mins/ BBPS,date
"Bissouma  Yves Bissouma (Brighton and Hove Albion, Midfielder)",BHA,4.5,90,4,2,0,0,0,0,0,2,5,5,18.0,01/11/2020
"Burn  Dan Burn (Brighton and Hove Albion, Defender)",BHA,4.5,90,7,1,0,4,0,0,0,0,4,4,22.5,01/11/2020
"Bernardo  Bernardo Fernandes da Silva Junior (Brighton and Hove Albion, Defender)",BHA,4.0,24,0,1,1,0,0,0,0,0,3,3,8.0,01/11/2020
"Groß  Pascal Groß (Brighton and Hove Albion, Midfielder)",BHA,6.0,90,6,0,0,4,1,0,3,0,22,13,6.9,01/11/2020
"Lallana  Adam Lallana (Brighton and Hove Albion, Midfielder)",BHA,5.5,90,4,0,0,4,0,0,1,0,4,4,22.5,01/11/2020
"Lamptey  Tariq Lamptey (Brighton and Hove Albion, Defender)",BHA,4.5,79,4,2,0,4,0,0,0,2,24,12,6.6,01/11/2020
"Mac Allister  Alexis Mac Allister (Brighton and Hove Albion, Midfielder)",BHA,5.5,11,1,0,1,0,0,0,0,0,3,3,3.7,01/11/2020
"March  Solomon March (Brighton and Hove Albion, Midfielder)",BHA,5.5,66,5,2,1,0,1,0,1,2,10,10,6.6,01/11/2020
"Sanchez  Robert Sanchez (Brighton and Hove Albion, Goalkeeper)",BHA,4.5,90,6,0,0,0,0,0,0,0,12,12,7.5,01/11/2020
"Trossard  Leandro Trossard (Brighton and Hove Albion, Midfielder)",BHA,6.5,74,0,0,0,0,1,0,1,0,8,8,9.3,01/11/2020
"Veltman  Joël Veltman (Brighton and Hove Albion, Defender)",BHA,4.5,90,11,4,0,4,0,0,0,0,12,12,7.5,01/11/2020
"Webster  Adam Webster (Brighton and Hove Albion, Defender)",BHA,4.5,90,5,5,0,4,0,0,0,0,11,11,8.2,01/11/2020
"Welbeck  Danny Welbeck (Brighton and Hove Albion, Forward)",BHA,6.0,16,0,0,0,0,0,0,0,0,3,3,5.3,01/11/2020
"White (Ben)  Ben White (Brighton and Hove Albion, Defender)",BHA,4.5,90,3,2,2,2,0,0,0,0,12,12,7.5,01/11/2020
"Alderweireld  Toby Alderweireld (Tottenham Hotspur, Defender)",TOT,5.0,90,3,6,0,2,0,0,0,0,12,12,7.5,01/11/2020
"Bale  Gareth Bale (Tottenham Hotspur, Midfielder)",TOT,9.2,20,2,0,0,0,0,1,2,0,26,5,4.0,01/11/2020
"Davies (Ben)  Ben Davies (Tottenham Hotspur, Defender)",TOT,4.5,5,0,0,1,0,0,0,0,0,5,5,1.0,01/11/2020
"Dier  Eric Dier (Tottenham Hotspur, Defender)",TOT,4.5,90,2,7,0,4,0,0,0,0,13,13,6.9,01/11/2020
"Doherty  Matt Doherty (Tottenham Hotspur, Defender)",TOT,5.0,90,3,4,0,0,0,0,0,0,8,8,11.3,01/11/2020
"Højbjerg  Pierre-Emile Højbjerg (Tottenham Hotspur, Midfielder)",TOT,5.0,90,8,4,1,4,0,0,0,0,13,13,6.9,01/11/2020
"Kane  Harry Kane (Tottenham Hotspur, Forward)",TOT,12.5,90,3,3,0,0,0,0,0,0,18,-6,0.0,01/11/2020
"Lamela  Erik Lamela (Tottenham Hotspur, Midfielder)",TOT,6.0,70,5,0,0,0,0,0,0,1,4,4,17.5,01/11/2020
"Lloris  Hugo Lloris (Tottenham Hotspur, Goalkeeper)",TOT,5.5,90,8,0,0,0,0,0,0,0,10,10,9.0,01/11/2020
"Lo Celso  Giovani Lo Celso (Tottenham Hotspur, Midfielder)",TOT,6.0,26,2,0,0,0,0,0,2,0,2,2,13.0,01/11/2020
"NDombele  Tanguy NDombele (Tottenham Hotspur, Midfielder)",TOT,6.0,64,1,0,0,0,0,0,0,1,0,0,0.0,01/11/2020
"Reguilón  Sergio Reguilón (Tottenham Hotspur, Defender)",TOT,5.0,90,5,0,1,2,1,1,1,0,21,12,7.5,01/11/2020
"Sissoko  Moussa Sissoko (Tottenham Hotspur, Midfielder)",TOT,4.5,90,8,3,0,0,0,0,0,0,8,8,11.3,01/11/2020
"Son  Heung-Min Son (Tottenham Hotspur, Midfielder)",TOT,10.0,85,3,1,2,0,0,0,1,0,10,10,8.5,01/11/2020
